PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,seasons_with_embeddings,total_shot_attempts_covered,embedding_aggregation,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4
1892,Trajan Langdon,1999,3,528.0,shot_volume_x_mild_recency_weighted_mean,5.985337366504981,-15.078401507622024,1.5339582357145052,15.887815218069692,9.979893838919995,1.2324007521489244,6.53029169258838,-7.721998595677902,9.13175493856883,-4.6566786001411815,0.474422513230088,11.392586686084432,-3.067377657796445,0.3641128648958202,-3.0520001008978768,-2.556635127853068,-4.289893356212839,7.5274357369667,-0.7821096531092752,-5.9985317211449605,-16.503068143102272,-0.0798053295648842,-11.248540609026929,-5.57745630179875,4,Midrange Shot Creators,0.6233038870634497,0.6624314466862842,0.3766955641495923,5.487869591590255e-07,8.781815829880804e-71,3.957160264345578e-18,0.6233038870634497
1894,Corey Maggette,1999,4,2257.0,shot_volume_x_mild_recency_weighted_mean,13.538703525773972,-15.716958138141134,-9.98831884698547,31.395857850841335,24.600635868860905,-17.623643322248572,10.384168479119058,-5.591185288987942,-2.588710096733608,3.5654361109653663,19.77079524957096,23.6108327445714,6.310711902544375,-14.08381912412706,-18.64586008210659,-0.1334166387349374,6.8477002279047605,33.06923148120901,-4.098500568416736,-19.17580646195521,-19.36794371592833,20.891786619622305,-23.95449506029189,-14.404360018644908,0,Rim Pressure Drivers,0.9999973496879504,3.66825234088725e-05,0.9999973496879504,1.092904230535247e-63,1.4208671114545448e-34,1.85849195066907e-40,2.6503120490185664e-06
1895,William Avery,1999,3,411.0,shot_volume_x_mild_recency_weighted_mean,5.724017454808236,-13.283666104818304,-5.312181603881629,21.111805792263883,14.792750434789376,-13.16334013583698,10.104686351285292,-3.905031938316052,-2.757318335246824,0.599783577176303,10.278765259477945,18.89526024984183,1.593554679104222,-8.154560252936644,-4.682362418465367,-5.739307123489896,-0.1000249073683005,22.63790174876056,1.7300557795281335,-16.28662135294275,-11.7704313398753,10.791784456997906,-18.94437188693148,-4.854076303047196,0,Rim Pressure Drivers,0.999669741839043,0.002977432792080432,0.999669741839043,3.3104758438129755e-17,7.916056287359982e-133,1.288092478374917e-287,0.00033025816095567473
1897,Metta World Peace,1999,4,3054.0,shot_volume_x_mild_recency_weighted_mean,9.482653195642936,-12.936604057314616,-7.310375503137134,24.921107421921,17.367241548903365,-11.12946946028895,9.54437082357041,-5.063095728429752,2.218696995259362,3.015026365118336,12.003519119954383,19.57496656583392,2.6873582715725632,-8.530912293466798,-13.00687903368545,0.8439534644044012,3.4727897025689702,22.45846346216307,1.0771067316330627,-13.970959585391816,-18.6482921989145,13.901430596156462,-16.942139817347318,-9.56877715828177,0,Rim Pressure Drivers,0.9999995524150982,6.991007338933215e-06,0.9999995524150982,9.286575627538375e-27,9.234048704061427e-21,2.2209712089051473e-22,4.4758490226195276e-07
1898,Cal Bowdler,1999,3,403.0,shot_volume_x_mild_recency_weighted_mean,9.320570454890454,-14.53549262528322,-6.411858014092314,23.276656439552745,17.405630819944005,-9.730835131630766,9.209892766346172,1.9318424094392057,1.7636786837824092,-4.005386264644769,13.320565079326409,12.792328746214787,2.0145971848300173,-13.411019132483355,-13.239945978112022,2.865149388648735,7.164314384239653,20.744043980341136,2.040915568492716,-18.25470811685917,-13.030701009269707,14.92705975147835,-18.47627528692502,-7.639076777472629,4,Midrange Shot Creators,0.9999998491488611,2.5202657579815477e-06,1.508511366553993e-07,7.140136868582978e-28,4.977310039866493e-22,3.2667844466171128e-18,0.9999998491488611
1899,James Posey,1999,4,2606.0,shot_volume_x_mild_recency_weighted_mean,12.565305372608622,-16.80656924024251,-6.5194150787353005,28.74065298352653,22.31832315579323,-13.530855334066972,9.7573586312495,-7.03550614934049,-2.6426771320902005,0.8913332949607866,15.526530343425089,21.35556088798716,3.0348385974535623,-10.05313816169816,-15.682187942902424,-0.4966662812659376,2.3359348258086845,28.789264298503078,-4.873824837752699,-15.15957988933637,-18.31009571257247,15.577965952340902,-20.836740796138265,-12.930026666491656,0,Rim Pressure Drivers,0.9999956531038354,5.801387759710348e-05,0.9999956531038354,2.840066540511592e-44,3.454677639711931e-58,1.8806265733494088e-20,4.346896167987976e-06
1900,Quincy Lewis,1999,3,563.0,shot_volume_x_mild_recency_weighted_mean,8.882848247152861,-11.661736337213569,-7.851331450248677,24.69390769082992,17.249438405688345,-10.568370962403511,7.588715232786585,-6.302803180256828,2.384040995373752,1.2831353225994628,11.45318812490161,16.970805496465964,6.050186204128578,-9.961029558233877,-11.458705391388774,0.5552525468211356,3.622463382658411,20.68673598701185,1.1441123765674446,-12.299971533603356,-18.328179635636797,13.443260505551198,-14.519183622683332,-10.761736617062262,0,Rim Pressure Drivers,0.9116898522490576,0.2986105891861981,0.9116898522490576,2.453218483432235e-23,5.021780801965488e-24,1.5805104066328114e-33,0.08831014775094538
1901,Dion Glover,1999,4,1608.0,shot_volume_x_mild_recency_weighted_mean,12.568143395438048,-17.65829873201348,-10.974006217921696,29.23768138222193,22.92051352799205,-18.941693913734905,12.226333884228604,-0.4795735745641357,-1.5343526077211107,6.732566714930309,19.905962648711498,24.750532330647943,7.674150645417315,-12.668957085818825,-16.169740821717998,0.4508217813273673,4.965412909870986,30.542926795656136,-6.800407483213158,-17.03650156805402,-19.00117799281134,17.350658277849984,-21.915703185929036,-15.52724357291346,0,Rim Pressure Drivers,0.9999989154269058,1.5980450921282314e-05,0.9999989154269058,2.9230186885237084e-62,8.376840215890731e-76,9.526827576990332e-37,1.0845730956542011e-06
1902,Jeff Foster,1999,3,783.0,shot_volume_x_mild_recency_weighted_mean,14.382265666203622,-15.69169354836146,-0.6268536132115587,21.83525890020224,12.355644879891322,-10.081119494560438,6.745091308385898,-9.304044714952129,10.637419974612882,8.394124173659543,11.551695303427866,22.747696237075026,-4.720460338317431,-5.120357646315525,-16.081584292803054,3.274728034551327,-0.4462976194727115,22.075196110896574,4.191310303639143,-9.577445720403622,-21.36281840373308,11.029380838076271,-13.80039359269998,-5.765287939401774,4,Midrange Shot Creators,0.9999999139055228,1.522216556126974e-06,7.40841706650265e-08,1.773303285166407e-17,1.1869631660389708e-08,1.4067571939916186e-10,0.9999999139055228
1903,Kenny Thomas,1999,4,2383.0,shot_volume_x_mild_recency_weighted_mean,16.02772459183689,-20.601860542450627,-12.252913562195578,32.37878652970007,27.358888544980392,-24.057468051794416,14.534673270914096,-2.0448551976777405,-1.778624003653556,12.819221672556823,25.62020748763073,26.29439054074638,8.725718340912378,-17.5487781550616,-21.302145580522605,1.9167116945872384,7.089077048058688,34.48208831280655,-6.4477249435013615,-21.654216903326425,-16.86597095654914,24.65789478781669,-24.0080697383552,-21.83881783606227,0,Rim Pressure Drivers,0.996380174758315,0.02404011561446071,0.996380174758315,4.605190638202364e-82,0.0036082070061630236,4.819416769423079e-08,1.1570041353912449e-05
1904,Devean George,1999,4,1329.0,shot_volume_x_mild_recency_weighted_mean,9.669194898386626,-18.971897873202845,-4.103382562370072,22.64191462174924,21.434851113288538,-13.180273196010369,4.669450359841843,-4.325642211295658,-1.99987608561754,1.7684095245167175,9.576353809633536,20.059315336600736,1.2933874784158603,-4.053239046939319,-8.468020578289122,-4.705442828874412,-3.52516425170503,23.08746071125477,-2.032287797439484,-14.63498385552524,-11.289113792397862,12.070684999255612,-19.943247451985965,-7.102534801256645,0,Rim Pressure Drivers,0.9999999999762608,6.044721296828765e-10,0.9999999999762608,9.009467621427455e-15,2.1819591342023864e-159,9.240952662148206e-293,2.3727722793697888e-11
1905,Andrei Kirilenko,1999,2,1273.0,shot_volume_x_mild_recency_weighted_mean,20.06310009818546,-20.3105747158667,-17.158275002898748,40.06945853989518,37.75578287397386,-31.12378431858505,16.372614324377484,-3.4681343989744957,-6.868180348783859,16.398728654683612,29.348541815816,36.994646685481165,14.743051676811303,-22.001133192301573,-28.348471008553883,6.576977704631291,9.400790192248625,47.19306173465994,-9.50242843853226,-24.317786668526765,-22.70069203900464,29.022583410469664,-30.728509368474658,-25.65840840010105,0,Rim Pressure Drivers,0.9966801345183317,0.022390752653205104,0.9966801345183317,2.4274655625869454e-130,2.0982823179063383e-05,9.328269969142076e-32,0.003298882658488333
1906,Tim James,1999,1,52.0,shot_volume_x_mild_recency_weighted_mean,6.359557151794434,-16.415334701538086,2.8507676124572754,15.54500961303711,11.949760437011715,-7.52924919128418,4.53512716293335,-2.5598137378692623,0.6686688661575316,-10.40951919555664,9.2850341796875,11.081217765808104,-14.666597366333008,-9.745067596435549,-6.000734329223634,-0.1321592330932617,-2.988143444061279,17.685932159423828,9.686807632446287,-17.089536666870117,-4.511667251586914,7.343932151794434,-18.50370216369629,-0.6690866947174071,4,Midrange Shot Creators,1.0,1.3655428044433315e-31,2.3977131927760794e-52,4.942064190450825e-33,2.081546587428389e-43,1.577793871266182e-41,1.0
1907,Vonteego Cummings,1999,3,1358.0,shot_volume_x_mild_recency_weighted_mean,7.740056026369107,-12.48493611217781,-2.143674641110276,18.173866903361738,15.610803063424932,-4.947106290341413,7.233801267949482,-4.132884293979996,4.639703672444647,-3.67755633697233,4.698803779546689,15.650809073299891,1.490693220601217,-7.851163195113767,-8.302303617513006,1.377441265316115,0.9708358620312104,13.80432383004105,0.6750855731403901,-11.262900650377675,-16.92441361565053,4.078490035634413,-15.968674781656958,-10.085195275908433,0,Rim Pressure Drivers,0.9998034278584979,0.0018742026138658468,0.9998034278584979,1.0432758599000592e-14,5.45404034445623e-10,6.607580680205655e-11,0.00019657153000859443
1908,Jumaine Jones,1999,4,1679.0,shot_volume_x_mild_recency_weighted_mean,7.015988398073566,-12.243449278874072,-3.629338684452952,18.662324952179883,14.449307673862576,-5.951023813637426,8.189997294286265,-0.825689146062746,7.709881657882135,-2.0623884666796646,6.540082704399986,14.776397741238158,-1.838707116206324,-7.308711739354362,-6.565935035261207,0.5399698181538175,1.4150020115584978,12.901503686598293,3.954709049195217,-13.991678510420044,-14.936640127050229,7.0508638613270405,-16.285936266681865,-5.137670561888229,0,Rim Pressure Drivers,0.998277330366447,0.012684047965391113,0.998277330366447,7.446763569683565e-15,5.065253114641708e-17,7.294640534384051e-13,0.0017226696328194748
1909,Scott Padgett,1999,4,1000.0,shot_volume_x_mild_recency_weighted_mean,10.149889355069911,-18.18139051943808,-7.866784206097526,29.551721687465054,26.13738434926093,-14.7849134839711,15.557808436043905,-0.6156608309295392,-1.849520000541775,2.379034052662747,11.451299307829249,24.78102195370287,4.230623719416594,-10.925498142034376,-10.956697864262942,-0.5221099745891339,1.2462631647729272,25.096173455326845,-4.983056546873164,-18.323891124058616,-19.45703335122012,12.697692523307223,-23.422876827579504,-12.468180793561716,0,Rim Pressure Drivers,0.9900916046167741,0.05558017506665138,0.9900916046167741,5.834968953909031e-35,8.84785024291198e-88,1.0665385816431804e-47,0.009908395383226846
1910,Leon Smith,1999,1,26.0,shot_volume_x_mild_recency_weighted_mean,19.132266998291016,-24.79616928100586,-8.12224006652832,33.71168899536133,22.52488899230957,-34.08460235595703,12.391456604003906,5.875265121459961,4.944773674011231,21.310503005981445,37.16603088378906,26.6748046875,6.025713920593262,-24.927812576293945,-19.777751922607425,-1.9621058702468872,13.404464721679688,34.71449661254883,-8.33380126953125,-20.7591552734375,-14.666781425476074,31.15928077697754,-25.949691772460938,-21.9671573638916,2,Arc-Heavy Spacers,0.9999999999841407,4.102220578547778e-10,1.2269240127684234e-71,8.115922388738964e-190,0.9999999999841407,1.585862816524004e-11,4.930927919885446e-17
1911,John Celestand,1999,1,45.0,shot_volume_x_mild_recency_weighted_mean,18.42514038085937,-10.865396499633787,-2.9477124214172363,24.520050048828125,20.95526123046875,-12.964651107788086,-0.4908192157745361,-9.995895385742188,1.764017939567566,-2.7594685554504395,21.70225143432617,9.373849868774414,4.39680290222168,-13.663126945495604,-19.753421783447266,1.0386604070663452,3.122236967086792,24.840599060058597,-3.824502944946289,-13.680055618286133,-11.201204299926758,19.736865997314453,-13.008843421936035,-13.490850448608398,4,Midrange Shot Creators,1.0,1.5702857883105565e-18,1.1404449621513544e-42,1.4623591728400341e-55,1.5250818195064974e-79,5.683053773953104e-20,1.0
1913,Michael Ruffin,1999,3,254.0,shot_volume_x_mild_recency_weighted_mean,24.509848985095957,-31.033222556914264,-13.792036952588385,44.587447889699234,33.31246593227856,-39.79138843271823,19.85304896036784,2.809235952044493,-8.64544766061258,27.9684835216343,46.06101059540273,35.75827441972908,14.040801212558277,-26.638326713169448,-31.62651651711005,8.379612193011598,16.30232551967271,52.63146823311279,-7.823953504797062,-24.28083304590827,-14.970761446344772,35.69892668244023,-28.067650199736526,-32.02011163869427,2,Arc-Heavy Spacers,1.0,5.506668554559807e-14,1.0265828510770304e-46,1.552348800678518e-226,1.0,3.18266057499412e-26,1.9929298057310735e-15
1914,Chris Herren,1999,2,220.0,shot_volume_x_mild_recency_weighted_mean,9.776462162828611,-9.78551852661558,-2.4115618795468,18.728456876003783,15.07940603382496,-7.319997835657737,11.882371816070236,-5.986306733786021,6.252524316933927,0.8388983065242964,4.146819397132155,15.419990107572865,2.665748056219014,-10.97120237516609,-7.563970379713104,0.7016199341219062,1.738899970303844,14.464816987306817,-0.775705739596164,-12.021139643333514,-15.939634901305938,9.330345987858257,-16.700719933061233,-7.768056090285138,4,Midrange Shot Creators,0.6015869428202569,0.672362968235442,0.398413057174745,4.131073066388732e-12,8.637241322890929e-13,7.703277074869027e-26,0.6015869428202569
1915,Evan Eschmeyer,1999,3,322.0,shot_volume_x_mild_recency_weighted_mean,29.64784084666859,-24.76122650233182,-15.372719266197898,38.12664500149813,40.43339950388128,-37.52373643354936,23.32561913403598,2.7477335035800934,-6.983797999945554,18.30762173912742,43.36546533757991,40.68724562905052,14.534564603458753,-27.8312455740842,-38.42692474885421,10.653740926222367,13.479374289512634,58.67074493928389,-7.282990179278634,-39.72455722635443,-11.922698974609377,34.92879447070035,-42.388795419172816,-36.10390416058628,2,Arc-Heavy Spacers,0.9999999999991829,2.3306089176761294e-11,8.397822113961217e-36,3.3705832131650025e-305,0.9999999999991829,2.3522248313173463e-21,8.139027823578641e-13
1916,Calvin Booth,1999,4,499.0,shot_volume_x_mild_recency_weighted_mean,11.765089277631184,-18.190111722090624,-5.334050731817799,22.499009343044182,17.322281507326252,-13.513803560825224,7.851078362095052,0.1035961821822687,9.444586500988306,5.237995336644459,14.082627969133176,15.21780185577006,-0.766960534105362,-12.849686459619594,-11.748596086159525,1.8744354933557168,4.085902393764037,17.730271979005476,-1.2333736474493735,-14.400692328963244,-13.58442526063881,16.668860751060524,-17.434766661183776,-8.306686500160101,2,Arc-Heavy Spacers,0.9705906334885676,0.13325254198723677,9.363915244338468e-11,2.5478029564492912e-36,0.9705906334885676,0.029326469868883674,8.289654891220661e-05
1917,Wang Zhi-zhi,1999,2,410.0,shot_volume_x_mild_recency_weighted_mean,9.993745954709464,-12.664794266575765,-4.273970725544791,24.00750989362228,18.461974876971283,-11.046602278420046,8.482182350744184,-4.749753232548342,-0.0597399555524941,-1.4190737190606886,10.546803163665809,18.22063450323508,2.3438313843367937,-11.579871444522,-11.846106969479829,0.9098042445312284,2.1013535797384866,21.855229032081866,-2.0614837153321037,-11.909010174423631,-19.57750041876098,11.325412669176195,-16.320657761628965,-9.15294702613227,0,Rim Pressure Drivers,0.9640299020588182,0.15491827122430346,0.9640299020588182,7.873102255435187e-22,1.560337309975463e-39,4.137685254556556e-12,0.03597009793704227
1918,Obinna Ekezie,1999,3,208.0,shot_volume_x_mild_recency_weighted_mean,12.903352595376562,-12.483144134855417,-2.7131488005089506,19.704537041115938,13.63285938550873,-14.646763290449568,7.5486062455784255,2.283911881355262,11.738549985114672,9.51442056215464,17.2747893927618,13.958311182305764,-2.116534261631082,-11.028203137062553,-10.279624379495786,4.278571577996428,2.4332815632856333,14.765917240055929,4.940755618582244,-12.771013449003997,-11.021947937386544,15.190836766299627,-11.017834848673974,-7.445192420253693,2,Arc-Heavy Spacers,0.9996351766854764,0.003498350466328677,2.4951153063781303e-19,3.4301641366743175e-46,0.9996351766854764,0.00014614323745995488,0.0002186800770621616
1919,Laron Profit,1999,2,201.0,shot_volume_x_mild_recency_weighted_mean,9.15895232170488,10.430257129181715,-0.0339066516954216,20.906724740138287,15.88481473346625,-13.254612756041348,-1.2636971398357124,2.0781723907889047,-4.290316534751411,-3.662731817663824,18.094431356869663,18.56423833201809,4.854932472829926,-13.114123484459066,-11.992226032076273,3.283078268336541,6.76267761490602,24.759274021843552,5.093169563654187,-6.948993020784456,-24.881951608622384,15.331762734620543,-8.341522505292218,-4.768094870459192,4,Midrange Shot Creators,1.0,1.7284888593902622e-35,8.551183400163201e-48,6.25560978045146e-37,0.0,0.0,1.0
1921,Gordan Giricek,1999,1,803.0,shot_volume_x_mild_recency_weighted_mean,8.248407363891602,-8.891222953796387,-5.22269344329834,23.23384094238281,15.924279212951662,-9.813702583312988,1.3498518466949463,-7.207010269165039,0.6384061574935913,-4.407875061035156,8.47657585144043,19.666967391967773,1.3462224006652832,-8.349594116210938,-11.391514778137209,-2.120582342147827,1.6570699214935305,21.63835334777832,1.7619566917419434,-10.620813369750977,-21.53775405883789,9.814874649047852,-16.80389404296875,-6.103477954864502,0,Rim Pressure Drivers,0.9996438150047507,0.0031842518985445096,0.9996438150047507,5.082245096011235e-20,6.683930329246231e-39,8.609410725500246e-27,0.00035618499525132894
1924,Lee Nailon,1999,3,1090.0,shot_volume_x_mild_recency_weighted_mean,11.806325653689589,-20.85527449669278,-8.395247241868736,25.40684548719698,21.973896048104216,-11.952004777290549,8.38650884623939,-0.4431909645676557,4.820614935038604,-0.7452079170422227,13.301431091550242,19.1937874802284,3.953797512190952,-14.139509237791025,-16.08980844183129,2.462585258251531,7.403635234870521,23.860260515138947,-2.718629469333472,-18.205842884087534,-17.574047517464262,14.937855815640573,-25.196373477852724,-13.310742521859638,2,Arc-Heavy Spacers,0.9789698892499167,0.10484350502694224,0.0006070529028174011,1.2781459913496104e-52,0.9789698892499167,8.126010547783124e-06,0.020414931836721006
1928,Todd MacCulloch,1999,4,1049.0,shot_volume_x_mild_recency_weighted_mean,25.76940775014371,-25.323337566079385,-14.199367125900023,41.04004350890296,37.62444815831928,-36.17958208751887,19.35286562058995,2.645300785823053,-3.668334990045507,23.253978051093405,41.73015781083328,35.22809685398129,13.400399374123834,-23.47646256121773,-32.10292482054826,7.3536940428796305,11.63914774075587,47.82142215452853,-6.958025445991526,-30.17107476668656,-15.478123874108467,34.23116752116051,-29.969764078076626,-32.84214035769311,2,Arc-Heavy Spacers,0.9999999999983515,4.632587738520858e-11,1.1211674048532881e-21,2.6403850981029236e-214,0.9999999999983515,1.386631935201161e-14,1.6319929228211936e-12
1930,Lari Ketner,1999,1,32.0,shot_volume_x_mild_recency_weighted_mean,10.59128189086914,-23.189247131347656,-8.101015090942383,24.572681427001957,18.4794921875,-5.594668388366699,16.80633544921875,-5.600959300994873,2.3997244834899902,-3.712688446044922,15.06569766998291,14.369584083557127,-8.268458366394043,-11.140291213989258,-19.16779899597168,13.727529525756836,1.9552465677261357,27.764881134033203,13.968595504760742,-25.33397674560547,-8.91810131072998,15.87778377532959,-19.27318000793457,-8.240205764770508,2,Arc-Heavy Spacers,0.9999999915634916,1.6527712044375825e-07,3.4978934379255297e-88,3.6405883030759145e-51,0.9999999915634916,8.436510503667887e-09,3.874992021123132e-17
