PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,seasons_with_embeddings,total_shot_attempts_covered,embedding_aggregation,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24
1897,Metta World Peace,1999,4,3054.0,shot_volume_x_mild_recency_weighted_mean,9.482653195642936,-12.936604057314616,-7.310375503137134,24.921107421920997,17.367241548903365,-11.12946946028895,9.54437082357041,-5.063095728429752,2.218696995259362,3.0150263651183358,12.003519119954385,19.574966565833922,2.6873582715725632,-8.530912293466798,-13.00687903368545,0.8439534644044012,3.4727897025689702,22.45846346216307,1.0771067316330627,-13.970959585391816,-18.6482921989145,13.901430596156462,-16.942139817347318,-9.56877715828177
1898,Cal Bowdler,1999,3,403.0,shot_volume_x_mild_recency_weighted_mean,9.320570454890454,-14.535492625283219,-6.411858014092314,23.276656439552745,17.405630819944005,-9.730835131630766,9.209892766346172,1.9318424094392057,1.7636786837824092,-4.005386264644769,13.320565079326409,12.792328746214787,2.0145971848300173,-13.411019132483355,-13.239945978112022,2.865149388648735,7.164314384239653,20.744043980341136,2.040915568492716,-18.254708116859174,-13.030701009269707,14.92705975147835,-18.47627528692502,-7.639076777472629
1899,James Posey,1999,4,2606.0,shot_volume_x_mild_recency_weighted_mean,12.565305372608622,-16.80656924024251,-6.5194150787353005,28.740652983526534,22.31832315579323,-13.530855334066972,9.757358631249499,-7.03550614934049,-2.6426771320902005,0.8913332949607866,15.526530343425089,21.35556088798716,3.0348385974535623,-10.05313816169816,-15.682187942902424,-0.49666628126593765,2.3359348258086845,28.789264298503074,-4.873824837752699,-15.15957988933637,-18.31009571257247,15.577965952340902,-20.836740796138265,-12.930026666491655
1900,Quincy Lewis,1999,3,563.0,shot_volume_x_mild_recency_weighted_mean,8.882848247152861,-11.661736337213569,-7.851331450248677,24.69390769082992,17.249438405688345,-10.568370962403511,7.588715232786585,-6.302803180256828,2.384040995373752,1.2831353225994628,11.45318812490161,16.970805496465964,6.050186204128578,-9.961029558233877,-11.458705391388774,0.5552525468211356,3.622463382658411,20.686735987011854,1.1441123765674446,-12.299971533603355,-18.328179635636793,13.443260505551198,-14.519183622683332,-10.761736617062262
1901,Dion Glover,1999,4,1608.0,shot_volume_x_mild_recency_weighted_mean,12.568143395438048,-17.65829873201348,-10.974006217921696,29.23768138222193,22.92051352799205,-18.941693913734902,12.226333884228604,-0.47957357456413574,-1.5343526077211107,6.732566714930309,19.905962648711498,24.750532330647943,7.674150645417315,-12.668957085818823,-16.169740821717998,0.45082178132736733,4.965412909870986,30.542926795656136,-6.800407483213158,-17.03650156805402,-19.00117799281134,17.350658277849984,-21.915703185929033,-15.527243572913461
1902,Jeff Foster,1999,3,783.0,shot_volume_x_mild_recency_weighted_mean,14.382265666203622,-15.69169354836146,-0.6268536132115587,21.835258900202238,12.355644879891322,-10.081119494560438,6.745091308385898,-9.304044714952127,10.637419974612882,8.394124173659543,11.551695303427866,22.747696237075022,-4.720460338317431,-5.120357646315525,-16.081584292803054,3.274728034551327,-0.44629761947271157,22.075196110896574,4.191310303639143,-9.577445720403622,-21.36281840373308,11.029380838076273,-13.800393592699981,-5.765287939401774
1903,Kenny Thomas,1999,4,2383.0,shot_volume_x_mild_recency_weighted_mean,16.02772459183689,-20.601860542450627,-12.252913562195578,32.37878652970007,27.358888544980392,-24.057468051794416,14.534673270914096,-2.0448551976777405,-1.778624003653556,12.819221672556825,25.620207487630726,26.29439054074638,8.725718340912378,-17.5487781550616,-21.302145580522605,1.9167116945872384,7.089077048058688,34.48208831280655,-6.4477249435013615,-21.654216903326425,-16.86597095654914,24.65789478781669,-24.0080697383552,-21.83881783606227
1904,Devean George,1999,4,1329.0,shot_volume_x_mild_recency_weighted_mean,9.669194898386626,-18.971897873202845,-4.103382562370072,22.64191462174924,21.434851113288538,-13.180273196010367,4.669450359841843,-4.325642211295658,-1.9998760856175402,1.7684095245167177,9.576353809633535,20.059315336600736,1.2933874784158603,-4.053239046939319,-8.468020578289122,-4.7054428288744115,-3.52516425170503,23.087460711254774,-2.032287797439484,-14.63498385552524,-11.289113792397862,12.070684999255613,-19.943247451985965,-7.102534801256645
1905,Andrei Kirilenko,1999,2,1273.0,shot_volume_x_mild_recency_weighted_mean,20.06310009818546,-20.3105747158667,-17.158275002898748,40.06945853989518,37.755782873973864,-31.123784318585052,16.372614324377484,-3.4681343989744953,-6.868180348783859,16.398728654683612,29.348541815816,36.994646685481165,14.743051676811303,-22.001133192301573,-28.348471008553883,6.576977704631291,9.400790192248625,47.19306173465994,-9.502428438532261,-24.317786668526765,-22.70069203900464,29.022583410469664,-30.728509368474658,-25.658408400101052
1906,Tim James,1999,1,52.0,shot_volume_x_mild_recency_weighted_mean,6.359557151794434,-16.415334701538086,2.8507676124572754,15.54500961303711,11.949760437011717,-7.52924919128418,4.53512716293335,-2.5598137378692623,0.6686688661575316,-10.409519195556639,9.2850341796875,11.081217765808105,-14.666597366333008,-9.745067596435547,-6.000734329223634,-0.13215923309326172,-2.988143444061279,17.685932159423828,9.686807632446289,-17.089536666870117,-4.511667251586914,7.343932151794434,-18.50370216369629,-0.6690866947174071
1907,Vonteego Cummings,1999,3,1358.0,shot_volume_x_mild_recency_weighted_mean,7.740056026369107,-12.48493611217781,-2.143674641110276,18.173866903361738,15.610803063424932,-4.947106290341413,7.233801267949482,-4.132884293979996,4.639703672444647,-3.67755633697233,4.698803779546689,15.650809073299891,1.490693220601217,-7.851163195113767,-8.302303617513006,1.377441265316115,0.9708358620312103,13.80432383004105,0.6750855731403901,-11.262900650377675,-16.92441361565053,4.078490035634413,-15.968674781656958,-10.085195275908433
1908,Jumaine Jones,1999,4,1679.0,shot_volume_x_mild_recency_weighted_mean,7.015988398073566,-12.243449278874072,-3.6293386844529514,18.662324952179883,14.449307673862576,-5.951023813637426,8.189997294286265,-0.825689146062746,7.709881657882135,-2.0623884666796646,6.540082704399986,14.776397741238158,-1.838707116206324,-7.308711739354362,-6.565935035261207,0.5399698181538175,1.4150020115584978,12.901503686598293,3.954709049195217,-13.991678510420043,-14.936640127050227,7.0508638613270405,-16.285936266681865,-5.137670561888229
1909,Scott Padgett,1999,4,1000.0,shot_volume_x_mild_recency_weighted_mean,10.149889355069911,-18.181390519438082,-7.866784206097526,29.551721687465058,26.13738434926093,-14.784913483971101,15.557808436043905,-0.6156608309295392,-1.8495200005417747,2.379034052662747,11.451299307829249,24.78102195370287,4.230623719416594,-10.925498142034375,-10.956697864262942,-0.5221099745891339,1.2462631647729272,25.096173455326845,-4.983056546873164,-18.323891124058616,-19.45703335122012,12.697692523307223,-23.422876827579504,-12.468180793561716
1910,Leon Smith,1999,1,26.0,shot_volume_x_mild_recency_weighted_mean,19.132266998291016,-24.79616928100586,-8.12224006652832,33.71168899536133,22.52488899230957,-34.08460235595703,12.391456604003906,5.875265121459961,4.9447736740112305,21.310503005981445,37.16603088378906,26.6748046875,6.025713920593262,-24.927812576293945,-19.777751922607422,-1.9621058702468872,13.404464721679688,34.71449661254883,-8.33380126953125,-20.7591552734375,-14.666781425476074,31.15928077697754,-25.949691772460938,-21.9671573638916
1911,John Celestand,1999,1,45.0,shot_volume_x_mild_recency_weighted_mean,18.425140380859375,-10.865396499633789,-2.9477124214172363,24.520050048828125,20.95526123046875,-12.964651107788086,-0.49081921577453613,-9.995895385742188,1.764017939567566,-2.7594685554504395,21.702251434326172,9.373849868774414,4.39680290222168,-13.663126945495605,-19.753421783447266,1.0386604070663452,3.122236967086792,24.840599060058594,-3.824502944946289,-13.680055618286133,-11.201204299926758,19.736865997314453,-13.008843421936035,-13.490850448608398
1913,Michael Ruffin,1999,3,254.0,shot_volume_x_mild_recency_weighted_mean,24.509848985095953,-31.033222556914264,-13.792036952588383,44.587447889699234,33.312465932278556,-39.79138843271823,19.85304896036784,2.809235952044493,-8.64544766061258,27.9684835216343,46.06101059540273,35.75827441972908,14.040801212558277,-26.638326713169448,-31.62651651711005,8.379612193011598,16.30232551967271,52.63146823311279,-7.823953504797062,-24.28083304590827,-14.970761446344772,35.69892668244023,-28.067650199736526,-32.02011163869427
1914,Chris Herren,1999,2,220.0,shot_volume_x_mild_recency_weighted_mean,9.776462162828611,-9.78551852661558,-2.4115618795467997,18.728456876003783,15.07940603382496,-7.319997835657737,11.882371816070236,-5.986306733786021,6.252524316933927,0.8388983065242964,4.146819397132155,15.419990107572865,2.665748056219014,-10.97120237516609,-7.563970379713104,0.7016199341219062,1.7388999703038441,14.464816987306815,-0.775705739596164,-12.021139643333514,-15.939634901305938,9.330345987858257,-16.700719933061233,-7.768056090285138
1915,Evan Eschmeyer,1999,3,322.0,shot_volume_x_mild_recency_weighted_mean,29.64784084666859,-24.76122650233182,-15.372719266197898,38.12664500149813,40.43339950388128,-37.52373643354936,23.32561913403598,2.7477335035800934,-6.983797999945554,18.30762173912742,43.365465337579906,40.68724562905052,14.534564603458751,-27.831245574084196,-38.42692474885421,10.653740926222369,13.479374289512634,58.67074493928389,-7.282990179278634,-39.72455722635443,-11.922698974609375,34.92879447070035,-42.388795419172816,-36.103904160586275
1916,Calvin Booth,1999,4,499.0,shot_volume_x_mild_recency_weighted_mean,11.765089277631185,-18.190111722090624,-5.334050731817799,22.499009343044182,17.322281507326252,-13.513803560825224,7.851078362095052,0.10359618218226879,9.444586500988306,5.237995336644459,14.082627969133176,15.217801855770059,-0.766960534105362,-12.849686459619594,-11.748596086159525,1.8744354933557172,4.085902393764037,17.730271979005476,-1.2333736474493735,-14.400692328963245,-13.58442526063881,16.668860751060524,-17.434766661183776,-8.306686500160101
1917,Wang Zhi-zhi,1999,2,410.0,shot_volume_x_mild_recency_weighted_mean,9.993745954709464,-12.664794266575765,-4.273970725544791,24.00750989362228,18.461974876971283,-11.046602278420046,8.482182350744184,-4.749753232548342,-0.0597399555524941,-1.4190737190606886,10.546803163665809,18.22063450323508,2.3438313843367937,-11.579871444521999,-11.846106969479827,0.9098042445312285,2.1013535797384866,21.855229032081866,-2.0614837153321033,-11.909010174423631,-19.57750041876098,11.325412669176195,-16.320657761628965,-9.15294702613227
1918,Obinna Ekezie,1999,3,208.0,shot_volume_x_mild_recency_weighted_mean,12.903352595376562,-12.483144134855417,-2.7131488005089506,19.704537041115938,13.63285938550873,-14.646763290449568,7.5486062455784255,2.283911881355262,11.738549985114672,9.51442056215464,17.2747893927618,13.958311182305765,-2.116534261631082,-11.028203137062553,-10.279624379495786,4.278571577996428,2.4332815632856333,14.765917240055929,4.940755618582244,-12.771013449003995,-11.021947937386543,15.190836766299627,-11.017834848673974,-7.445192420253693
1919,Laron Profit,1999,2,201.0,shot_volume_x_mild_recency_weighted_mean,9.158952321704879,10.430257129181717,-0.03390665169542162,20.906724740138287,15.88481473346625,-13.254612756041347,-1.2636971398357124,2.0781723907889047,-4.290316534751411,-3.6627318176638237,18.094431356869666,18.56423833201809,4.854932472829926,-13.114123484459066,-11.992226032076271,3.283078268336541,6.76267761490602,24.759274021843552,5.093169563654187,-6.948993020784456,-24.881951608622384,15.331762734620543,-8.341522505292218,-4.7680948704591914
1921,Gordan Giricek,1999,1,803.0,shot_volume_x_mild_recency_weighted_mean,8.248407363891602,-8.891222953796387,-5.22269344329834,23.233840942382812,15.924279212951662,-9.813702583312988,1.3498518466949463,-7.207010269165039,0.6384061574935913,-4.407875061035156,8.47657585144043,19.666967391967773,1.3462224006652832,-8.349594116210938,-11.391514778137207,-2.120582342147827,1.6570699214935303,21.63835334777832,1.7619566917419434,-10.620813369750977,-21.53775405883789,9.814874649047852,-16.80389404296875,-6.103477954864502
1924,Lee Nailon,1999,3,1090.0,shot_volume_x_mild_recency_weighted_mean,11.806325653689589,-20.85527449669278,-8.395247241868736,25.40684548719698,21.973896048104216,-11.952004777290549,8.38650884623939,-0.4431909645676557,4.820614935038604,-0.7452079170422227,13.301431091550242,19.1937874802284,3.9537975121909517,-14.139509237791025,-16.08980844183129,2.462585258251531,7.403635234870521,23.860260515138947,-2.718629469333472,-18.205842884087538,-17.574047517464262,14.937855815640571,-25.196373477852724,-13.310742521859638
1928,Todd MacCulloch,1999,4,1049.0,shot_volume_x_mild_recency_weighted_mean,25.76940775014371,-25.323337566079385,-14.199367125900023,41.04004350890296,37.624448158319275,-36.17958208751887,19.35286562058995,2.6453007858230535,-3.668334990045507,23.253978051093405,41.73015781083328,35.22809685398129,13.400399374123834,-23.47646256121773,-32.10292482054826,7.3536940428796305,11.63914774075587,47.82142215452853,-6.958025445991526,-30.17107476668656,-15.478123874108467,34.23116752116051,-29.969764078076622,-32.84214035769311
1930,Lari Ketner,1999,1,32.0,shot_volume_x_mild_recency_weighted_mean,10.59128189086914,-23.189247131347656,-8.101015090942383,24.572681427001953,18.4794921875,-5.594668388366699,16.80633544921875,-5.600959300994873,2.3997244834899902,-3.712688446044922,15.06569766998291,14.369584083557129,-8.268458366394043,-11.140291213989258,-19.16779899597168,13.727529525756836,1.9552465677261353,27.764881134033203,13.968595504760742,-25.33397674560547,-8.91810131072998,15.87778377532959,-19.27318000793457,-8.240205764770508
1934,Rodney Buford,1999,3,984.0,shot_volume_x_mild_recency_weighted_mean,7.307979327098982,-14.563112691175762,-6.2798344855090535,20.22633410968941,13.497150819289963,-9.151145406537621,7.705503125916679,-3.77810236553695,2.7179160828385096,-2.6613408136410124,10.858986078576413,15.632257416171072,1.790599372468416,-11.888391737889249,-9.61619652884831,-1.5135342777542575,3.6361217374225965,18.82703086770062,1.2600630797019179,-13.919779971055439,-15.92271560384494,9.588400154975167,-16.875759423937843,-9.757895183436245
1937,Tim Young,1999,1,39.0,shot_volume_x_mild_recency_weighted_mean,8.780380249023438,-15.906366348266602,-3.8504977226257324,13.158509254455566,11.646637916564941,-21.746524810791016,-0.360940158367157,5.4242706298828125,14.078981399536133,7.599508285522461,11.238471984863281,18.45553207397461,-1.936378002166748,-19.935977935791016,-3.675063133239746,-4.010287284851074,0.32865166664123535,12.5593843460083,-5.131486892700195,-9.245644569396973,-17.006031036376953,10.027290344238281,-15.565811157226562,-4.611684322357178
1938,Manu Ginobili,1999,1,396.0,shot_volume_x_mild_recency_weighted_mean,14.618480682373047,-6.77879524230957,-0.6037876605987549,19.366504669189453,13.055270195007324,-4.455935478210449,7.9047064781188965,-7.869863033294678,13.741182327270508,2.316798210144043,8.20864200592041,14.670537948608398,-2.635263681411743,-6.375326633453369,-14.27414321899414,1.3189096450805664,2.2723045349121094,14.75139331817627,-0.5725899934768677,-11.318851470947266,-20.813888549804688,13.221601486206055,-14.615488052368164,-3.4317028522491455
2030,Kenyon Martin,2000,4,3717.0,shot_volume_x_mild_recency_weighted_mean,14.116832028729466,-20.491444830679182,-10.219812989381888,30.090249951460148,24.580043262015753,-19.096033276440377,13.93456265364629,-3.9207286358694864,-2.492235703543856,6.786624193796018,21.961579242090583,24.779768006749638,4.349585489469081,-15.44234561842525,-19.543856571564238,0.9485914143399959,5.178444877272776,32.102023358571415,-1.8621938384831767,-21.96550540054938,-15.71929763195356,20.91866968711304,-24.286060036353135,-19.489454086398474
2031,Stromile Swift,2000,4,2010.0,shot_volume_x_mild_recency_weighted_mean,16.986483835010546,-20.58675741271151,-13.283794280352037,31.219005580723113,27.0170202211237,-20.92770691046744,14.693792458426573,-2.7538693819012603,0.79273569640436,9.856667731279146,25.06267590690256,28.586217903070043,8.698491616062032,-19.657872204494904,-24.007530390895358,4.560981768969236,9.586370429058643,36.07191248072914,-1.0213001180679284,-23.765309008601665,-18.927660008534723,22.94268953831784,-27.851279371447582,-23.011025335042763
2032,Darius Miles,2000,4,2661.0,shot_volume_x_mild_recency_weighted_mean,16.02343861469553,-18.41647989841447,-12.311877266346018,28.347849701964613,24.552710830092714,-22.782783161104597,13.522605294164592,-3.5444163835002986,0.32911892230922873,11.399790733063314,24.900527193293367,28.319779475545477,7.232843751819993,-15.380667075895238,-20.54460912533596,0.4487270820073463,5.784523487741592,35.3047058758723,-0.4392082845460739,-24.99431178008016,-14.85673187846663,22.732685524779345,-26.250408597123528,-20.000075390640465
2033,Marcus Fizer,2000,4,2223.0,shot_volume_x_mild_recency_weighted_mean,12.34615388710304,-16.954300805368934,-9.855885390226847,25.290448287141736,21.32814213663353,-16.807112994690815,7.677463202158662,-4.257327822703212,2.0698382520336556,5.282326374054339,19.470444530781492,20.86961241832499,5.417281765309213,-12.770261865108758,-14.904711332454895,-2.527401109243523,4.466410918245167,26.635238471662085,-0.8468266233979657,-20.465349991164754,-14.079276049571536,18.455868820517814,-22.06037725515817,-14.772469032447306
2034,Mike Miller,2000,4,3122.0,shot_volume_x_mild_recency_weighted_mean,7.295424784383465,-12.773282488316674,-8.13024254580542,23.565299471241712,17.688440907546827,-10.271374362418392,6.596597032733508,-5.478718176830803,0.3404687189367146,-2.3025025676793964,8.604458699028612,19.133289589377565,2.6882303182001768,-7.935041276004672,-10.189438577982981,-0.8579576053927019,1.7323297191111038,23.374950126756428,0.48579623657115945,-13.462543773426024,-18.232536194792647,11.810332092526549,-18.485282418217913,-5.5380112386572495
2035,DerMarr Johnson,2000,3,1025.0,shot_volume_x_mild_recency_weighted_mean,8.589216132465657,-14.241128385674815,-5.4086716224135785,22.224593095664954,17.12282894944555,-9.871984475184602,8.231350000751716,-1.146275904234346,2.2945920304156484,-0.010588003747590818,9.0382656196902,17.691288198872645,5.611023901903332,-9.295848567803601,-10.699758195562943,0.5577670359759972,4.80567802062653,20.120214983655515,-1.375485148867506,-12.60572416689215,-16.513419373781392,10.601616699088192,-18.890452976466065,-10.053168071928937
2036,Chris Mihm,2000,4,1585.0,shot_volume_x_mild_recency_weighted_mean,12.14082835100516,-17.449602690909504,-3.966926767241927,25.233825734194944,17.535397002031928,-7.657273449826872,12.117478014876884,-7.171306493461136,8.806297613706965,5.7230606450176955,8.803860009688417,19.433574280348516,0.5740000250880702,-3.746929018426177,-12.969226219402,1.261765960331139,-0.22734592724273403,18.46707604050419,-0.5942987992330906,-13.96720823379573,-19.443520081746257,12.228008139702057,-16.299058693911263,-9.116050587070461
2037,Jamal Crawford,2000,4,2611.0,shot_volume_x_mild_recency_weighted_mean,2.6026858103554478,-12.583716862198846,-5.57954234226115,18.691676186775766,11.215423049275286,-3.490831354404338,2.5935130782021694,-7.425506165212191,4.22495600082499,-4.4923559409298,2.8107489816151654,12.312121731402502,0.23070666550048105,-4.3811157314972125,-4.823893861061227,-2.7670164771498267,-0.35213318579598263,12.037201940103941,4.970980234946086,-8.502266395710997,-16.52058108488988,5.93356786199663,-11.29886040589062,-4.061917636431475
2038,Joel Przybilla,2000,4,273.0,shot_volume_x_mild_recency_weighted_mean,28.564451133125324,-23.59512577044635,-15.529743196417602,42.36662017832066,47.83774101634629,-36.703400831767674,26.339955482409408,0.341248829929815,-3.382260946716035,20.436078613357203,40.725114905688734,37.227504830675855,15.898215337984828,-32.67732509987892,-32.138745399186,3.3700201053533636,12.97725626039597,48.83663719191947,-13.502136953840216,-37.67261217003384,-15.125789388755846,39.68255872732566,-42.02740343028947,-39.66652294298588
2039,Keyon Dooling,2000,4,1099.0,shot_volume_x_mild_recency_weighted_mean,7.443534804924768,-15.101083883317518,-5.29225742691717,21.349993209551823,16.129192318301865,-8.3068242031946,7.096820093057134,-4.148965534034764,0.9380160746370334,-3.1723393552317147,8.398338042413354,16.20217729709911,0.5053671247851869,-5.161344564639395,-8.601223394963824,-1.4541276829905,-1.2115997823405216,18.991218713406653,0.9452363389247375,-13.823253881335162,-14.261442401674891,8.215742285077074,-16.049906195434104,-7.36481359233339
2040,Jerome Moiso,2000,3,285.0,shot_volume_x_mild_recency_weighted_mean,20.949430352719403,-23.77030237377313,-11.851831645085007,34.59048474042673,28.129924222567357,-23.720565742731925,13.622722266858464,-5.876263815766843,-0.13373417139884067,9.1413489800297,28.376701740437685,26.285586878813103,7.056553099628942,-20.977952850820298,-27.896008720796697,2.6661445936674855,9.171753999663563,40.658834351064435,-8.581270313844447,-25.042041599127472,-18.033515305469262,28.259287425449916,-28.606210901346774,-21.166999687301157
2041,Etan Thomas,2000,3,801.0,shot_volume_x_mild_recency_weighted_mean,15.506216254119247,-17.44573491994977,-5.158454547501833,22.199539013162944,16.119539759234765,-24.215529509632507,8.17574596576914,3.7898838856657835,10.635353159233652,12.944129838042995,24.596252411230914,23.454652690954294,-3.1117560395824904,-20.18212035746263,-14.513833329473947,2.000075411674818,7.348218247495854,26.57328764912697,-0.8708250863757163,-16.219355541079135,-17.22948405228662,20.635328546663278,-21.518574184586935,-9.837200972367137
