PLAYER_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,eligible_for_tensor,excluded_from_embedding_training_low_volume
2774,Bernard Robinson,2004,3,2006-07,22,62,19,0.3064516129032258,1,0
2775,Ha Ha,2004,1,2004-05,9,23,10,0.43478260869565216,0,1
2775,Ha Ha,2004,2,2005-06,16,31,18,0.5806451612903226,1,0
2776,Pape Sow,2004,1,2004-05,19,58,23,0.39655172413793105,1,0
2776,Pape Sow,2004,2,2005-06,33,123,53,0.43089430894308944,1,0
2776,Pape Sow,2004,3,2006-07,4,9,3,0.3333333333333333,0,1
2779,Vassilis Spanoulis,2004,3,2006-07,24,72,23,0.3194444444444444,1,0
2782,Matt Freije,2004,1,2004-05,22,127,37,0.29133858267716534,1,0
2782,Matt Freije,2004,3,2006-07,12,54,16,0.2962962962962963,1,0
2784,Luis Flores,2004,1,2004-05,12,29,14,0.4827586206896552,1,0
101106,Andrew Bogut,2005,1,2005-06,82,606,323,0.533003300330033,1,0
101106,Andrew Bogut,2005,2,2006-07,66,628,348,0.554140127388535,1,0
101106,Andrew Bogut,2005,3,2007-08,78,910,465,0.510989010989011,1,0
101106,Andrew Bogut,2005,4,2008-09,36,317,183,0.5772870662460567,1,0
101107,Marvin Williams,2005,1,2005-06,79,531,235,0.4425612052730697,1,0
101107,Marvin Williams,2005,2,2006-07,64,706,306,0.43342776203966005,1,0
101107,Marvin Williams,2005,3,2007-08,80,918,424,0.46187363834422657,1,0
101107,Marvin Williams,2005,4,2008-09,61,620,285,0.4596774193548387,1,0
101108,Chris Paul,2005,1,2005-06,78,947,407,0.4297782470960929,1,0
101108,Chris Paul,2005,2,2006-07,64,871,381,0.43742824339839265,1,0
101108,Chris Paul,2005,3,2007-08,80,1290,630,0.4883720930232558,1,0
101108,Chris Paul,2005,4,2008-09,78,1255,631,0.502788844621514,1,0
101109,Raymond Felton,2005,1,2005-06,80,876,344,0.3926940639269406,1,0
101109,Raymond Felton,2005,2,2006-07,78,1019,393,0.3856722276741904,1,0
101109,Raymond Felton,2005,3,2007-08,79,994,412,0.41448692152917505,1,0
101109,Raymond Felton,2005,4,2008-09,82,1075,441,0.4102325581395349,1,0
101110,Martell Webster,2005,1,2005-06,56,348,139,0.3994252873563218,1,0
101110,Martell Webster,2005,2,2006-07,82,487,195,0.4004106776180698,1,0
101110,Martell Webster,2005,3,2007-08,74,650,277,0.42615384615384616,1,0
101110,Martell Webster,2005,4,2008-09,1,1,0,0.0,0,1
101111,Charlie Villanueva,2005,1,2005-06,81,940,435,0.4627659574468085,1,0
101111,Charlie Villanueva,2005,2,2006-07,39,383,180,0.4699738903394256,1,0
101111,Charlie Villanueva,2005,3,2007-08,75,813,354,0.4354243542435424,1,0
101111,Charlie Villanueva,2005,4,2008-09,78,1087,486,0.44710211591536336,1,0
101112,Channing Frye,2005,1,2005-06,65,640,305,0.4765625,1,0
101112,Channing Frye,2005,2,2006-07,72,689,298,0.432510885341074,1,0
101112,Channing Frye,2005,3,2007-08,77,453,221,0.4878587196467991,1,0
101112,Channing Frye,2005,4,2008-09,59,267,113,0.4232209737827715,1,0
101113,Ike Diogu,2005,1,2005-06,65,334,175,0.5239520958083832,1,0
101113,Ike Diogu,2005,2,2006-07,55,266,127,0.4774436090225564,1,0
101113,Ike Diogu,2005,3,2007-08,29,134,64,0.47761194029850745,1,0
101113,Ike Diogu,2005,4,2008-09,19,74,39,0.527027027027027,1,0
101114,Deron Williams,2005,1,2005-06,80,804,338,0.42039800995024873,1,0
101114,Deron Williams,2005,2,2006-07,80,1078,494,0.4582560296846011,1,0
101114,Deron Williams,2005,3,2007-08,82,1112,566,0.5089928057553957,1,0
101114,Deron Williams,2005,4,2008-09,68,983,463,0.47100712105798576,1,0
101115,Andrew Bynum,2005,1,2005-06,33,82,33,0.4024390243902439,1,0
101115,Andrew Bynum,2005,2,2006-07,81,442,247,0.5588235294117647,1,0
101115,Andrew Bynum,2005,3,2007-08,35,297,189,0.6363636363636364,1,0
101115,Andrew Bynum,2005,4,2008-09,50,502,281,0.5597609561752988,1,0
101117,Yaroslav Korolev,2005,1,2005-06,12,30,9,0.3,1,0
101117,Yaroslav Korolev,2005,2,2006-07,8,16,4,0.25,0,1
101118,Sean May,2005,1,2005-06,23,170,70,0.4117647058823529,1,0
101118,Sean May,2005,2,2006-07,34,328,164,0.5,1,0
101118,Sean May,2005,4,2008-09,24,98,39,0.3979591836734694,1,0
101119,Rashad McCants,2005,1,2005-06,75,534,241,0.45131086142322097,1,0
101119,Rashad McCants,2005,2,2006-07,35,176,62,0.3522727272727273,1,0
101119,Rashad McCants,2005,3,2007-08,75,942,428,0.4543524416135881,1,0
101119,Rashad McCants,2005,4,2008-09,58,486,192,0.3950617283950617,1,0
101120,Antoine Wright,2005,1,2005-06,33,81,29,0.35802469135802467,1,0
101120,Antoine Wright,2005,2,2006-07,56,250,110,0.44,1,0
101120,Antoine Wright,2005,3,2007-08,51,327,136,0.41590214067278286,1,0
101120,Antoine Wright,2005,4,2008-09,64,430,179,0.41627906976744183,1,0
101121,Joey Graham,2005,1,2005-06,80,414,198,0.4782608695652174,1,0
101121,Joey Graham,2005,2,2006-07,71,386,192,0.49740932642487046,1,0
101121,Joey Graham,2005,3,2007-08,32,113,49,0.4336283185840708,1,0
101121,Joey Graham,2005,4,2008-09,75,478,231,0.48326359832635984,1,0
101122,Danny Granger,2005,1,2005-06,77,476,221,0.4642857142857143,1,0
101122,Danny Granger,2005,2,2006-07,82,867,398,0.4590542099192618,1,0
101122,Danny Granger,2005,3,2007-08,80,1204,537,0.44601328903654486,1,0
101122,Danny Granger,2005,4,2008-09,67,1276,571,0.44749216300940436,1,0
101123,Gerald Green,2005,1,2005-06,23,137,65,0.4744525547445255,1,0
101123,Gerald Green,2005,2,2006-07,80,739,310,0.41948579161028415,1,0
101123,Gerald Green,2005,3,2007-08,29,151,52,0.3443708609271523,1,0
101123,Gerald Green,2005,4,2008-09,35,180,79,0.4388888888888889,1,0
101124,Hakim Warrick,2005,1,2005-06,56,228,101,0.44298245614035087,1,0
101124,Hakim Warrick,2005,2,2006-07,82,710,373,0.5253521126760563,1,0
101124,Hakim Warrick,2005,3,2007-08,74,652,328,0.5030674846625767,1,0
101124,Hakim Warrick,2005,4,2008-09,82,692,340,0.4913294797687861,1,0
101125,Julius Hodge,2005,1,2005-06,6,13,5,0.38461538461538464,0,1
101125,Julius Hodge,2005,2,2006-07,6,12,6,0.5,0,1
101126,Nate Robinson,2005,1,2005-06,70,559,230,0.41144901610017887,1,0
101126,Nate Robinson,2005,2,2006-07,61,520,227,0.43653846153846154,1,0
101126,Nate Robinson,2005,3,2007-08,71,775,331,0.4270967741935484,1,0
101126,Nate Robinson,2005,4,2008-09,74,1022,449,0.43933463796477495,1,0
101127,Jarrett Jack,2005,1,2005-06,76,427,189,0.4426229508196721,1,0
101127,Jarrett Jack,2005,2,2006-07,79,704,320,0.45454545454545453,1,0
101127,Jarrett Jack,2005,3,2007-08,82,620,267,0.4306451612903226,1,0
101127,Jarrett Jack,2005,4,2008-09,82,852,386,0.45305164319248825,1,0
101128,Francisco Garcia,2005,1,2005-06,63,325,130,0.4,1,0
101128,Francisco Garcia,2005,2,2006-07,77,380,163,0.42894736842105263,1,0
101128,Francisco Garcia,2005,3,2007-08,78,751,348,0.4633821571238349,1,0
101128,Francisco Garcia,2005,4,2008-09,65,665,295,0.44360902255639095,1,0
101129,Luther Head,2005,1,2005-06,80,629,254,0.40381558028616854,1,0
101129,Luther Head,2005,2,2006-07,80,698,306,0.4383954154727794,1,0
101129,Luther Head,2005,3,2007-08,70,476,206,0.4327731092436975,1,0
101129,Luther Head,2005,4,2008-09,29,143,55,0.38461538461538464,1,0
101130,Johan Petro,2005,1,2005-06,63,300,153,0.51,1,0
101130,Johan Petro,2005,2,2006-07,78,438,226,0.5159817351598174,1,0
101130,Johan Petro,2005,3,2007-08,69,439,184,0.4191343963553531,1,0
101130,Johan Petro,2005,4,2008-09,47,175,73,0.41714285714285715,1,0
101131,Jason Maxiell,2005,1,2005-06,22,54,23,0.42592592592592593,1,0
101131,Jason Maxiell,2005,2,2006-07,58,262,131,0.5,1,0
101131,Jason Maxiell,2005,3,2007-08,81,446,240,0.5381165919282511,1,0
101131,Jason Maxiell,2005,4,2008-09,76,320,184,0.575,1,0
101132,Linas Kleiza,2005,1,2005-06,47,172,77,0.4476744186046512,1,0
101132,Linas Kleiza,2005,2,2006-07,72,473,200,0.42283298097251587,1,0
101132,Linas Kleiza,2005,3,2007-08,79,656,311,0.4740853658536585,1,0
101132,Linas Kleiza,2005,4,2008-09,82,644,289,0.44875776397515527,1,0
101133,Ian Mahinmi,2005,3,2007-08,3,12,6,0.5,0,1
101134,Wayne Simien,2005,1,2005-06,33,120,58,0.48333333333333334,1,0
101134,Wayne Simien,2005,2,2006-07,8,23,9,0.391304347826087,0,1
101135,David Lee,2005,1,2005-06,55,229,137,0.5982532751091703,1,0
101135,David Lee,2005,2,2006-07,58,400,240,0.6,1,0
101135,David Lee,2005,3,2007-08,81,618,341,0.551779935275081,1,0
101135,David Lee,2005,4,2008-09,81,951,522,0.5488958990536278,1,0
101136,Salim Stoudamire,2005,1,2005-06,61,491,204,0.4154786150712831,1,0
101136,Salim Stoudamire,2005,2,2006-07,57,424,177,0.41745283018867924,1,0
101136,Salim Stoudamire,2005,3,2007-08,32,180,65,0.3611111111111111,1,0
101137,Daniel Ewing,2005,1,2005-06,63,253,97,0.383399209486166,1,0
101137,Daniel Ewing,2005,2,2006-07,47,161,65,0.40372670807453415,1,0
101138,Brandon Bass,2005,1,2005-06,22,70,28,0.4,1,0
101138,Brandon Bass,2005,2,2006-07,16,44,15,0.3409090909090909,1,0
101138,Brandon Bass,2005,3,2007-08,78,493,246,0.49898580121703856,1,0
101138,Brandon Bass,2005,4,2008-09,81,503,252,0.5009940357852882,1,0
101139,CJ Miles,2005,1,2005-06,18,75,28,0.37333333333333335,1,0
101139,CJ Miles,2005,2,2006-07,31,116,40,0.3448275862068966,1,0
101139,CJ Miles,2005,3,2007-08,52,235,113,0.4808510638297872,1,0
101139,CJ Miles,2005,4,2008-09,72,562,258,0.45907473309608543,1,0
101141,Ersan Ilyasova,2005,2,2006-07,62,363,139,0.38292011019283745,1,0
101142,Ronny Turiaf,2005,1,2005-06,14,30,15,0.5,1,0
101142,Ronny Turiaf,2005,2,2006-07,63,268,147,0.5485074626865671,1,0
101142,Ronny Turiaf,2005,3,2007-08,76,397,188,0.473551637279597,1,0
101142,Ronny Turiaf,2005,4,2008-09,79,365,186,0.5095890410958904,1,0
101143,Travis Diener,2005,1,2005-06,20,68,29,0.4264705882352941,1,0
101143,Travis Diener,2005,2,2006-07,22,80,34,0.425,1,0
101143,Travis Diener,2005,3,2007-08,66,430,159,0.3697674418604651,1,0
101143,Travis Diener,2005,4,2008-09,50,177,74,0.4180790960451977,1,0
101144,Von Wafer,2005,1,2005-06,15,38,6,0.15789473684210525,1,0
101144,Von Wafer,2005,2,2006-07,1,1,0,0.0,0,1
101144,Von Wafer,2005,3,2007-08,24,60,17,0.2833333333333333,1,0
101144,Von Wafer,2005,4,2008-09,62,512,229,0.447265625,1,0
101145,Monta Ellis,2005,1,2005-06,49,318,132,0.41509433962264153,1,0
101145,Monta Ellis,2005,2,2006-07,77,1009,480,0.4757185332011893,1,0
101145,Monta Ellis,2005,3,2007-08,81,1226,652,0.531810766721044,1,0
101145,Monta Ellis,2005,4,2008-09,25,429,194,0.4522144522144522,1,0
101146,Roko Ukic,2005,4,2008-09,69,324,123,0.37962962962962965,1,0
101147,Chris Taft,2005,1,2005-06,15,38,23,0.6052631578947368,1,0
101148,Mile Ilic,2005,2,2006-07,2,3,0,0.0,0,1
101149,Martynas Andriuskevicius,2005,1,2005-06,1,1,0,0.0,0,1
101150,Lou Williams,2005,1,2005-06,24,52,23,0.4423076923076923,1,0
101150,Lou Williams,2005,2,2006-07,53,211,93,0.44075829383886256,1,0
101150,Lou Williams,2005,3,2007-08,80,750,319,0.42533333333333334,1,0
101150,Lou Williams,2005,4,2008-09,81,844,336,0.3981042654028436,1,0
101152,Bracey Wright,2005,1,2005-06,7,51,21,0.4117647058823529,1,0
101152,Bracey Wright,2005,2,2006-07,16,60,24,0.4,1,0
101153,Mickael Gelabale,2005,2,2006-07,58,264,122,0.4621212121212121,1,0
101153,Mickael Gelabale,2005,3,2007-08,37,157,69,0.4394904458598726,1,0
101154,Andray Blatche,2005,1,2005-06,24,67,26,0.3880597014925373,1,0
101154,Andray Blatche,2005,2,2006-07,46,197,86,0.4365482233502538,1,0
101154,Andray Blatche,2005,3,2007-08,82,536,254,0.47388059701492535,1,0
101154,Andray Blatche,2005,4,2008-09,71,630,297,0.4714285714285714,1,0
101155,Ryan Gomes,2005,1,2005-06,53,355,173,0.48732394366197185,1,0
101155,Ryan Gomes,2005,2,2006-07,73,723,338,0.46749654218533887,1,0
101155,Ryan Gomes,2005,3,2007-08,82,855,392,0.4584795321637427,1,0
101155,Ryan Gomes,2005,4,2008-09,82,971,420,0.4325437693099897,1,0
101156,Robert Whaley,2005,1,2005-06,17,57,23,0.40350877192982454,1,0
101158,Orien Greene,2005,1,2005-06,70,253,100,0.3952569169960474,1,0
101158,Orien Greene,2005,2,2006-07,26,62,23,0.3709677419354839,1,0
101158,Orien Greene,2005,3,2007-08,5,10,3,0.3,0,1
101159,Dijon Thompson,2005,1,2005-06,8,25,11,0.44,1,0
101159,Dijon Thompson,2005,2,2006-07,6,15,6,0.4,0,1
101160,Lawrence Roberts,2005,1,2005-06,21,44,20,0.45454545454545453,1,0
101160,Lawrence Roberts,2005,2,2006-07,52,207,94,0.45410628019323673,1,0
101161,Amir Johnson,2005,1,2005-06,3,10,7,0.7,0,1
101161,Amir Johnson,2005,2,2006-07,5,33,18,0.5454545454545454,1,0
101161,Amir Johnson,2005,3,2007-08,55,165,92,0.5575757575757576,1,0
101161,Amir Johnson,2005,4,2008-09,51,163,97,0.5950920245398773,1,0
101162,Marcin Gortat,2005,3,2007-08,4,17,8,0.47058823529411764,0,1
101162,Marcin Gortat,2005,4,2008-09,54,187,106,0.5668449197860963,1,0
101165,Alex Acker,2005,1,2005-06,4,16,4,0.25,0,1
101165,Alex Acker,2005,4,2008-09,22,76,30,0.39473684210526316,1,0
101166,Uros Slokar,2005,2,2006-07,10,26,14,0.5384615384615384,1,0
200745,Andrea Bargnani,2006,1,2006-07,65,625,267,0.4272,1,0
200745,Andrea Bargnani,2006,2,2007-08,78,722,280,0.3878116343490305,1,0
200745,Andrea Bargnani,2006,3,2008-09,78,957,431,0.4503657262277952,1,0
200745,Andrea Bargnani,2006,4,2009-10,80,1141,537,0.4706397896581946,1,0
200746,LaMarcus Aldridge,2006,1,2006-07,60,479,241,0.5031315240083507,1,0
200746,LaMarcus Aldridge,2006,2,2007-08,76,1158,561,0.4844559585492228,1,0
200746,LaMarcus Aldridge,2006,3,2008-09,81,1240,601,0.4846774193548387,1,0
200746,LaMarcus Aldridge,2006,4,2009-10,78,1166,579,0.49656946826758147,1,0
200747,Adam Morrison,2006,1,2006-07,78,944,355,0.3760593220338983,1,0
200747,Adam Morrison,2006,3,2008-09,49,223,80,0.35874439461883406,1,0
200747,Adam Morrison,2006,4,2009-10,30,85,32,0.3764705882352941,1,0
200748,Tyrus Thomas,2006,1,2006-07,64,282,134,0.475177304964539,1,0
200748,Tyrus Thomas,2006,2,2007-08,71,440,186,0.42272727272727273,1,0
200748,Tyrus Thomas,2006,3,2008-09,78,682,308,0.45161290322580644,1,0
200748,Tyrus Thomas,2006,4,2009-10,53,420,194,0.46190476190476193,1,0
200749,Shelden Williams,2006,1,2006-07,73,365,166,0.4547945205479452,1,0
200749,Shelden Williams,2006,2,2007-08,54,212,92,0.4339622641509434,1,0
200749,Shelden Williams,2006,3,2008-09,41,157,70,0.445859872611465,1,0
200749,Shelden Williams,2006,4,2009-10,42,121,63,0.5206611570247934,1,0
200750,Brandon Roy,2006,1,2006-07,57,762,349,0.458005249343832,1,0
200750,Brandon Roy,2006,2,2007-08,74,1169,531,0.4542343883661249,1,0
200750,Brandon Roy,2006,3,2008-09,78,1314,633,0.4817351598173516,1,0
200750,Brandon Roy,2006,4,2009-10,65,1035,491,0.47439613526570046,1,0
200751,Randy Foye,2006,1,2006-07,82,688,300,0.436046511627907,1,0
200751,Randy Foye,2006,2,2007-08,39,459,198,0.43137254901960786,1,0
200751,Randy Foye,2006,3,2008-09,70,980,399,0.40714285714285714,1,0
200751,Randy Foye,2006,4,2009-10,70,618,256,0.41423948220064727,1,0
200752,Rudy Gay,2006,1,2006-07,77,755,321,0.4251655629139073,1,0
200752,Rudy Gay,2006,2,2007-08,81,1348,625,0.46364985163204747,1,0
200752,Rudy Gay,2006,3,2008-09,79,1262,572,0.4532488114104596,1,0
200752,Rudy Gay,2006,4,2009-10,80,1285,600,0.4669260700389105,1,0
200753,Patrick O'Bryant,2006,1,2006-07,14,32,10,0.3125,1,0
200753,Patrick O'Bryant,2006,2,2007-08,15,29,16,0.5517241379310345,1,0
200753,Patrick O'Bryant,2006,3,2008-09,25,83,45,0.5421686746987951,1,0
200753,Patrick O'Bryant,2006,4,2009-10,9,15,8,0.5333333333333333,0,1
200754,Mouhamed Sene,2006,1,2006-07,19,49,18,0.3673469387755102,1,0
200754,Mouhamed Sene,2006,2,2007-08,10,24,11,0.4583333333333333,0,1
200754,Mouhamed Sene,2006,3,2008-09,4,9,6,0.6666666666666666,0,1
200755,JJ Redick,2006,1,2006-07,42,195,80,0.41025641025641024,1,0
200755,JJ Redick,2006,2,2007-08,28,108,48,0.4444444444444444,1,0
200755,JJ Redick,2006,3,2008-09,60,299,117,0.391304347826087,1,0
200755,JJ Redick,2006,4,2009-10,81,553,243,0.4394213381555154,1,0
200756,Hilton Armstrong,2006,1,2006-07,40,125,68,0.544,1,0
200756,Hilton Armstrong,2006,2,2007-08,56,148,67,0.4527027027027027,1,0
200756,Hilton Armstrong,2006,3,2008-09,66,244,138,0.5655737704918032,1,0
200756,Hilton Armstrong,2006,4,2009-10,30,79,28,0.35443037974683544,1,0
200757,Thabo Sefolosha,2006,1,2006-07,59,256,109,0.42578125,1,0
200757,Thabo Sefolosha,2006,2,2007-08,62,418,180,0.430622009569378,1,0
200757,Thabo Sefolosha,2006,3,2008-09,64,356,152,0.42696629213483145,1,0
200757,Thabo Sefolosha,2006,4,2009-10,81,441,194,0.4399092970521542,1,0
200758,Ronnie Brewer,2006,1,2006-07,51,193,102,0.5284974093264249,1,0
200758,Ronnie Brewer,2006,2,2007-08,76,633,354,0.5592417061611374,1,0
200758,Ronnie Brewer,2006,3,2008-09,81,825,421,0.5103030303030303,1,0
200758,Ronnie Brewer,2006,4,2009-10,58,428,209,0.4883177570093458,1,0
200759,Cedric Simmons,2006,1,2006-07,36,132,55,0.4166666666666667,1,0
200759,Cedric Simmons,2006,2,2007-08,10,14,4,0.2857142857142857,0,1
200759,Cedric Simmons,2006,3,2008-09,8,25,11,0.44,1,0
200760,Rodney Carney,2006,1,2006-07,62,389,182,0.46786632390745503,1,0
200760,Rodney Carney,2006,2,2007-08,67,392,158,0.4030612244897959,1,0
200760,Rodney Carney,2006,3,2008-09,62,423,176,0.4160756501182033,1,0
200760,Rodney Carney,2006,4,2009-10,62,281,113,0.40213523131672596,1,0
200761,Shawne Williams,2006,1,2006-07,38,160,75,0.46875,1,0
200761,Shawne Williams,2006,2,2007-08,64,371,159,0.42857142857142855,1,0
200761,Shawne Williams,2006,3,2008-09,14,56,16,0.2857142857142857,1,0
200762,Oleksiy Pecherov,2006,2,2007-08,31,125,44,0.352,1,0
200762,Oleksiy Pecherov,2006,3,2008-09,28,101,39,0.38613861386138615,1,0
200762,Oleksiy Pecherov,2006,4,2009-10,41,188,77,0.4095744680851064,1,0
200763,Quincy Douby,2006,1,2006-07,33,126,48,0.38095238095238093,1,0
200763,Quincy Douby,2006,2,2007-08,69,335,132,0.3940298507462687,1,0
200763,Quincy Douby,2006,3,2008-09,26,110,42,0.38181818181818183,1,0
200764,Renaldo Balkman,2006,1,2006-07,63,274,139,0.5072992700729927,1,0
200764,Renaldo Balkman,2006,2,2007-08,59,186,91,0.489247311827957,1,0
200764,Renaldo Balkman,2006,3,2008-09,44,196,110,0.5612244897959183,1,0
200764,Renaldo Balkman,2006,4,2009-10,10,18,6,0.3333333333333333,0,1
200765,Rajon Rondo,2006,1,2006-07,73,446,188,0.42152466367713004,1,0
200765,Rajon Rondo,2006,2,2007-08,77,712,351,0.49297752808988765,1,0
200765,Rajon Rondo,2006,3,2008-09,79,759,383,0.5046113306982872,1,0
200765,Rajon Rondo,2006,4,2009-10,81,901,459,0.5094339622641509,1,0
200766,Marcus Williams,2006,1,2006-07,79,521,208,0.39923224568138194,1,0
200766,Marcus Williams,2006,2,2007-08,49,289,111,0.38408304498269896,1,0
200766,Marcus Williams,2006,3,2008-09,8,17,4,0.23529411764705882,0,1
200766,Marcus Williams,2006,4,2009-10,57,264,103,0.39015151515151514,1,0
200767,Josh Boone,2006,1,2006-07,48,171,99,0.5789473684210527,1,0
200767,Josh Boone,2006,2,2007-08,67,434,238,0.5483870967741935,1,0
200767,Josh Boone,2006,3,2008-09,55,214,113,0.5280373831775701,1,0
200767,Josh Boone,2006,4,2009-10,55,223,117,0.5246636771300448,1,0
200768,Kyle Lowry,2006,1,2006-07,9,38,14,0.3684210526315789,1,0
200768,Kyle Lowry,2006,2,2007-08,82,585,256,0.4376068376068376,1,0
200768,Kyle Lowry,2006,3,2008-09,76,431,189,0.4385150812064965,1,0
200768,Kyle Lowry,2006,4,2009-10,68,462,184,0.39826839826839827,1,0
200769,Shannon Brown,2006,1,2006-07,20,74,28,0.3783783783783784,1,0
200769,Shannon Brown,2006,2,2007-08,20,125,44,0.352,1,0
200769,Shannon Brown,2006,3,2008-09,41,163,78,0.4785276073619632,1,0
200769,Shannon Brown,2006,4,2009-10,81,588,253,0.4302721088435374,1,0
200770,Jordan Farmar,2006,1,2006-07,70,292,124,0.4246575342465753,1,0
200770,Jordan Farmar,2006,2,2007-08,82,629,291,0.4626391096979332,1,0
200770,Jordan Farmar,2006,3,2008-09,65,411,161,0.39172749391727496,1,0
200770,Jordan Farmar,2006,4,2009-10,81,514,224,0.4357976653696498,1,0
200771,Sergio Rodriguez,2006,1,2006-07,62,238,101,0.42436974789915966,1,0
200771,Sergio Rodriguez,2006,2,2007-08,65,192,69,0.359375,1,0
200771,Sergio Rodriguez,2006,3,2008-09,80,324,129,0.39814814814814814,1,0
200771,Sergio Rodriguez,2006,4,2009-10,65,351,167,0.4757834757834758,1,0
200772,Maurice Ager,2006,1,2006-07,24,70,22,0.3142857142857143,1,0
200772,Maurice Ager,2006,2,2007-08,22,65,21,0.3230769230769231,1,0
200772,Maurice Ager,2006,3,2008-09,16,43,15,0.3488372093023256,1,0
200776,Mardy Collins,2006,1,2006-07,36,225,87,0.38666666666666666,1,0
200776,Mardy Collins,2006,2,2007-08,38,174,57,0.3275862068965517,1,0
200776,Mardy Collins,2006,3,2008-09,44,246,105,0.4268292682926829,1,0
200776,Mardy Collins,2006,4,2009-10,33,126,47,0.373015873015873,1,0
200778,James White,2006,1,2006-07,6,41,18,0.43902439024390244,1,0
200778,James White,2006,3,2008-09,4,5,3,0.6,0,1
200779,Steve Novak,2006,1,2006-07,23,50,18,0.36,1,0
200779,Steve Novak,2006,2,2007-08,29,102,49,0.4803921568627451,1,0
200779,Steve Novak,2006,3,2008-09,61,394,176,0.4467005076142132,1,0
200779,Steve Novak,2006,4,2009-10,33,108,42,0.3888888888888889,1,0
200780,Solomon Jones,2006,1,2006-07,41,128,65,0.5078125,1,0
200780,Solomon Jones,2006,2,2007-08,13,30,12,0.4,1,0
200780,Solomon Jones,2006,3,2008-09,43,111,67,0.6036036036036037,1,0
200780,Solomon Jones,2006,4,2009-10,50,176,78,0.4431818181818182,1,0
200781,Paul Davis,2006,1,2006-07,17,52,22,0.4230769230769231,1,0
200781,Paul Davis,2006,2,2007-08,17,65,24,0.36923076923076925,1,0
200781,Paul Davis,2006,3,2008-09,26,98,40,0.40816326530612246,1,0
200781,Paul Davis,2006,4,2009-10,2,4,2,0.5,0,1
200782,P.J. Tucker,2006,1,2006-07,9,22,11,0.5,0,1
200783,Craig Smith,2006,1,2006-07,80,461,246,0.5336225596529284,1,0
200783,Craig Smith,2006,2,2007-08,77,525,297,0.5657142857142857,1,0
200783,Craig Smith,2006,3,2008-09,74,513,289,0.5633528265107213,1,0
200783,Craig Smith,2006,4,2009-10,72,397,226,0.5692695214105793,1,0
200784,Bobby Jones,2006,1,2006-07,26,93,43,0.46236559139784944,1,0
200784,Bobby Jones,2006,2,2007-08,36,140,60,0.42857142857142855,1,0
200785,Kosta Perovic,2006,2,2007-08,5,10,3,0.3,0,1
200786,David Noel,2006,1,2006-07,48,177,65,0.3672316384180791,1,0
200788,James Augustine,2006,1,2006-07,2,3,1,0.3333333333333333,0,1
200788,James Augustine,2006,2,2007-08,19,34,18,0.5294117647058824,1,0
200789,Daniel Gibson,2006,1,2006-07,56,229,98,0.4279475982532751,1,0
200789,Daniel Gibson,2006,2,2007-08,58,465,201,0.432258064516129,1,0
200789,Daniel Gibson,2006,3,2008-09,75,527,206,0.3908918406072106,1,0
200789,Daniel Gibson,2006,4,2009-10,52,268,125,0.4664179104477612,1,0
200790,Marcus Vinicius,2006,1,2006-07,10,15,7,0.4666666666666667,0,1
200790,Marcus Vinicius,2006,2,2007-08,11,20,9,0.45,0,1
200792,Alexander Johnson,2006,1,2006-07,46,169,91,0.5384615384615384,1,0
200792,Alexander Johnson,2006,2,2007-08,34,125,61,0.488,1,0
200793,Dee Brown,2006,1,2006-07,35,98,32,0.32653061224489793,1,0
200793,Dee Brown,2006,3,2008-09,16,49,18,0.3673469387755102,1,0
200794,Paul Millsap,2006,1,2006-07,78,398,209,0.5251256281407035,1,0
200794,Paul Millsap,2006,2,2007-08,81,501,253,0.5049900199600799,1,0
200794,Paul Millsap,2006,3,2008-09,76,748,400,0.5347593582887701,1,0
200794,Paul Millsap,2006,4,2009-10,82,716,385,0.5377094972067039,1,0
200796,Leon Powe,2006,1,2006-07,48,177,79,0.4463276836158192,1,0
200796,Leon Powe,2006,2,2007-08,47,269,154,0.5724907063197026,1,0
200796,Leon Powe,2006,3,2008-09,68,338,177,0.5236686390532544,1,0
200796,Leon Powe,2006,4,2009-10,12,49,21,0.42857142857142855,1,0
200797,Ryan Hollins,2006,1,2006-07,17,36,20,0.5555555555555556,1,0
200797,Ryan Hollins,2006,2,2007-08,39,94,46,0.48936170212765956,1,0
200797,Ryan Hollins,2006,3,2008-09,37,94,50,0.5319148936170213,1,0
200797,Ryan Hollins,2006,4,2009-10,71,303,169,0.5577557755775577,1,0
200798,Cheikh Samb,2006,2,2007-08,3,4,3,0.75,0,1
200798,Cheikh Samb,2006,3,2008-09,11,32,6,0.1875,1,0
200799,Guillermo Diaz,2006,2,2007-08,3,4,1,0.25,0,1
200801,Hassan Adams,2006,1,2006-07,40,135,75,0.5555555555555556,1,0
200801,Hassan Adams,2006,3,2008-09,4,13,4,0.3076923076923077,0,1
200806,Damir Markota,2006,1,2006-07,25,52,19,0.36538461538461536,1,0
200807,Will Blalock,2006,1,2006-07,11,30,9,0.3,1,0
201141,Greg Oden,2007,2,2008-09,61,351,198,0.5641025641025641,1,0
201141,Greg Oden,2007,3,2009-10,20,152,92,0.6052631578947368,1,0
201142,Kevin Durant,2007,1,2007-08,80,1365,587,0.43003663003663006,1,0
201142,Kevin Durant,2007,2,2008-09,74,1390,661,0.47553956834532374,1,0
