macro_cluster_id,macro_archetype,mean_min_mean,pts_per36_4yr_mean,reb_per36_4yr_mean,ast_per36_4yr_mean,blk_per36_4yr_mean,ts_pct_4yr_mean,fg3a_rate_4yr_mean,ftr_4yr_mean,usage_proxy_per36_4yr_mean,mpg_slope_mean,pts_per36_slope_mean,recent_minutes_share_mean,late_vs_early_minutes_ratio_mean,mean_min_z,pts_per36_4yr_z,reb_per36_4yr_z,ast_per36_4yr_z,blk_per36_4yr_z,ts_pct_4yr_z,fg3a_rate_4yr_z,ftr_4yr_z,usage_proxy_per36_4yr_z,mpg_slope_z,pts_per36_slope_z,recent_minutes_share_z,late_vs_early_minutes_ratio_z,representative_players
0,High-Usage Primary Creators,30.391256889533697,17.74551650860717,4.394797287289728,5.274913657351556,0.3530562958136152,0.5350869101863485,0.2863213426039697,0.287054565212284,19.242233140180936,1.85715181129561,1.4026139214065838,0.5297778668100103,1.2259806048250148,1.4354526049300211,1.1595418839508993,-0.7429418265540099,1.4767360495315522,-0.5951209769100301,0.3215954092026908,0.2660495103743744,-0.0518377054334069,1.137939017854075,0.1119708786001338,0.250245548011172,0.3103057271145086,-0.0636283329923656,"Brandon Knight, Rodney Stuckey, Kemba Walker, Isaiah Thomas, Bradley Beal"
1,Low-Usage Interior Bigs,15.546015827318868,11.859448017891207,9.132134350943904,1.463391502272794,1.495079683000991,0.5387377312660998,0.0728106734442374,0.3752775873202314,12.830076222001068,1.397210149651372,-0.0159081650753885,0.556177469109683,2.84980946910964,-0.2809361270794522,-0.3495349951342779,0.9927754896800964,-0.6636704654346474,0.8829343900490986,0.3650483560563173,-0.8393655336782246,0.399964671613511,-0.6125416014204297,-0.0043413068045616,-0.1489129127539074,0.4012995769252461,0.4770564490945661,"Ed Davis, Jake Tsakalidis, Todd MacCulloch, Jason Smith, Trevor Booker"
2,Perimeter Wings & Connectors,18.331509741367,12.680072410676509,4.610688328983195,3.1660332901420167,0.4228116009651214,0.5120236316145975,0.3631072869121868,0.2169156567519351,14.292324799894926,0.8005152764845636,0.2198528505270542,0.4939870676797497,1.5835356639255334,0.041119294393096,-0.1391423876546161,-0.6638413077494384,0.2924686902968702,-0.5048406864100429,0.0470907440447548,0.6635956299389538,-0.4110288191439309,-0.2133564553258649,-0.1552362800272564,-0.08257203234529,0.1869424065729113,0.0554264414767484,"Svi Mykhailiuk, Damyean Dotson, Wayne Ellington, E'Twaun Moore, Timothe Luwawu-Cabarrot"
3,Fringe / Low-Opportunity Players,7.842106103375323,10.891669966665676,6.152101052598859,2.1542689691700443,0.7961216919485588,0.4396994870695577,0.2306589375223837,0.3093650255274272,14.71749219069632,0.2801846474534125,0.2096499307382469,0.1611775144127604,0.2747646698100368,-1.1716528077435877,-0.5976550235529275,-0.099081671714684,-0.2756998408326602,-0.0216868476108214,-0.8137285457802182,-0.0221330905583351,0.0624172675039187,-0.0972882918292353,-0.2868199082188368,-0.0854430357628752,-0.960181787261272,-0.3803538154943458,"Nick Johnson, Damir Markota, Damien Inglis, Antonis Fotsis, Kim English"
4,Scoring Bigs / Two-Way Forwards,26.943461923006804,16.05182892669196,8.131271877474337,2.099546106732111,1.0294712548426823,0.5517729858558111,0.1762968132701172,0.3306994668548959,16.54789707412881,3.134365758104979,1.2152611829449902,0.5805834958745422,1.4184485731967915,1.0368227405832549,0.7253123512342258,0.6260685606548658,-0.3064301282386197,0.2803241074035674,0.5201970780936054,-0.3035837094506178,0.1716739113414469,0.4024013312973744,0.4349586785130302,0.1975262908229247,0.485421993191569,0.0004575468849168,"Markieff Morris, Willie Cauley-Stein, Aaron Gordon, Myles Turner, Marvin Williams"
