PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,name_key,has_s1_s4_logs,has_later_career_targets,has_player_features,has_season_features,has_cluster_assignments,has_shotchart_rows,missing_stage_count,fully_covered_for_hybrid_pipeline
1628995,Kevin Knox II,2018,kevin knox ii,1,1,1,1,1,1,0,1
1629001,De'Anthony Melton,2018,de'anthony melton,1,1,1,1,1,1,0,1
1629002,Chimezie Metu,2018,chimezie metu,1,1,1,1,1,1,0,1
1629003,Shake Milton,2018,shake milton,1,1,1,1,1,1,0,1
1629004,Svi Mykhailiuk,2018,svi mykhailiuk,1,1,1,1,1,1,0,1
1629006,Josh Okogie,2018,josh okogie,1,1,1,1,1,1,0,1
1629008,Michael Porter Jr.,2018,michael porter jr.,1,1,1,1,1,1,0,1
1629010,Jerome Robinson,2018,jerome robinson,1,1,1,1,1,1,0,1
1629011,Mitchell Robinson,2018,mitchell robinson,1,1,1,1,1,1,0,1
1629012,Collin Sexton,2018,collin sexton,1,1,1,1,1,0,1,0
1629013,Landry Shamet,2018,landry shamet,1,1,1,1,1,1,0,1
1629014,Anfernee Simons,2018,anfernee simons,1,1,1,1,1,1,0,1
1629015,Zhaire Smith,2018,zhaire smith,1,1,1,1,1,1,0,1
1629016,Omari Spellman,2018,omari spellman,1,1,1,1,1,1,0,1
1629017,Khyri Thomas,2018,khyri thomas,1,1,1,1,1,1,0,1
1629018,Gary Trent Jr.,2018,gary trent jr.,1,1,1,1,1,1,0,1
1629020,Jarred Vanderbilt,2018,jarred vanderbilt,1,1,1,1,1,1,0,1
1629021,Moritz Wagner,2018,moritz wagner,1,1,1,1,1,1,0,1
1629022,Lonnie Walker IV,2018,lonnie walker iv,1,1,1,1,1,1,0,1
1629027,Trae Young,2018,trae young,1,1,1,1,1,1,0,1
1629028,Deandre Ayton,2018,deandre ayton,1,1,1,1,1,1,0,1
1629029,Luka Dončić,2018,luka dončić,1,1,1,1,1,1,0,1
1629034,Ray Spalding,2018,ray spalding,1,1,1,1,1,1,0,1
1629053,Vincent Edwards,2018,vincent edwards,1,1,1,1,1,1,0,1
1629057,Robert Williams III,2018,robert williams iii,1,1,1,1,1,1,0,1
1629058,Dzanan Musa,2018,dzanan musa,1,1,1,1,1,1,0,1
1629059,Elie Okobo,2018,elie okobo,1,1,1,1,1,1,0,1
1629066,Rodions Kurucs,2018,rodions kurucs,1,1,1,1,1,1,0,1
1629067,Isaac Bonga,2018,isaac bonga,1,1,1,1,1,1,0,1
1629068,Issuf Sanon,2018,issuf sanon,0,0,0,0,0,0,6,0
1629083,Arnoldas Kulboka,2018,arnoldas kulboka,1,1,1,1,1,1,0,1
1629118,Thomas Welsh,2018,thomas welsh,1,1,1,1,1,1,0,1
1628981,Bruno Fernando,2019,bruno fernando,1,1,1,1,1,1,0,1
1628986,Jaylen Hands,2019,jaylen hands,0,0,0,0,0,0,6,0
1628998,Cody Martin,2019,cody martin,1,1,1,1,1,1,0,1
1629023,P.J. Washington,2019,p.j. washington,1,1,1,1,1,1,0,1
1629035,Carsen Edwards,2019,carsen edwards,1,1,1,1,1,1,0,1
1629048,Goga Bitadze,2019,goga bitadze,1,1,1,1,1,1,0,1
1629060,Rui Hachimura,2019,rui hachimura,1,1,1,1,1,1,0,1
1629079,Vanja Marinkovic,2019,vanja marinkovic,0,0,0,0,0,0,6,0
1629346,Alen Smailagic,2019,alen smailagic,1,1,1,1,1,1,0,1
1629608,Dewan Hernandez,2019,dewan hernandez,1,1,1,1,1,0,1,0
1629611,Terance Mann,2019,terance mann,1,1,1,1,1,0,1,0
1629621,Marial Shayok,2019,marial shayok,1,1,1,1,1,0,1,0
1629625,Justin Wright-Foreman,2019,justin wright-foreman,1,1,1,1,1,1,0,1
1629626,Bol Bol,2019,bol bol,1,1,1,1,1,1,0,1
1629627,Zion Williamson,2019,zion williamson,1,1,1,1,1,1,0,1
1629628,RJ Barrett,2019,rj barrett,1,1,1,1,1,1,0,1
1629629,Cam Reddish,2019,cam reddish,1,1,1,1,1,1,0,1
1629630,Ja Morant,2019,ja morant,1,1,1,1,1,1,0,1
1629631,De'Andre Hunter,2019,de'andre hunter,1,1,1,1,1,1,0,1
1629632,Coby White,2019,coby white,1,1,1,1,1,1,0,1
1629633,Jarrett Culver,2019,jarrett culver,1,1,1,1,1,1,0,1
1629634,Brandon Clarke,2019,brandon clarke,1,1,1,1,1,1,0,1
1629635,Sekou Doumbouya,2019,sekou doumbouya,1,1,1,1,1,1,0,1
1629636,Darius Garland,2019,darius garland,1,1,1,1,1,1,0,1
1629637,Jaxson Hayes,2019,jaxson hayes,1,1,1,1,1,1,0,1
1629638,Nickeil Alexander-Walker,2019,nickeil alexander-walker,1,1,1,1,1,1,0,1
1629639,Tyler Herro,2019,tyler herro,1,1,1,1,1,1,0,1
1629640,Keldon Johnson,2019,keldon johnson,1,1,1,1,1,1,0,1
1629641,Romeo Langford,2019,romeo langford,1,1,1,1,1,1,0,1
1629642,Nassir Little,2019,nassir little,1,1,1,1,1,1,0,1
1629643,Chuma Okeke,2019,chuma okeke,1,1,1,1,1,1,0,1
1629644,KZ Okpala,2019,kz okpala,1,1,1,1,1,1,0,1
1629645,Kevin Porter Jr.,2019,kevin porter jr.,1,1,1,1,1,1,0,1
1629647,Darius Bazley,2019,darius bazley,1,1,1,1,1,1,0,1
1629648,Jordan Bone,2019,jordan bone,1,1,1,1,1,1,0,1
1629649,Ignas Brazdeikis,2019,ignas brazdeikis,1,1,1,1,1,1,0,1
1629651,Nic Claxton,2019,nic claxton,1,1,1,1,1,1,0,1
1629655,Daniel Gafford,2019,daniel gafford,1,1,1,1,1,1,0,1
1629657,Kyle Guy,2019,kyle guy,1,1,1,1,1,1,0,1
1629659,Talen Horton-Tucker,2019,talen horton-tucker,1,1,1,1,1,1,0,1
1629660,Ty Jerome,2019,ty jerome,1,1,1,1,1,1,0,1
1629661,Cameron Johnson,2019,cameron johnson,1,1,1,1,1,1,0,1
1629662,Mfiondu Kabengele,2019,mfiondu kabengele,1,1,1,1,1,1,0,1
1629667,Jalen McDaniels,2019,jalen mcdaniels,1,1,1,1,1,1,0,1
1629669,Jaylen Nowell,2019,jaylen nowell,1,1,1,1,1,1,0,1
1629671,Miye Oni,2019,miye oni,1,1,1,1,1,1,0,1
1629672,Eric Paschall,2019,eric paschall,1,1,1,1,1,1,0,1
1629673,Jordan Poole,2019,jordan poole,1,1,1,1,1,1,0,1
1629676,Isaiah Roby,2019,isaiah roby,1,1,1,1,1,1,0,1
1629677,Luka Samanic,2019,luka samanic,1,1,1,1,1,1,0,1
1629678,Admiral Schofield,2019,admiral schofield,1,1,1,1,1,1,0,1
1629680,Matisse Thybulle,2019,matisse thybulle,1,1,1,1,1,1,0,1
1629682,Tremont Waters,2019,tremont waters,1,1,1,1,1,1,0,1
1629683,Quinndary Weatherspoon,2019,quinndary weatherspoon,1,1,1,1,1,1,0,1
1629684,Grant Williams,2019,grant williams,1,1,1,1,1,1,0,1
1629685,Dylan Windler,2019,dylan windler,1,1,1,1,1,1,0,1
1629686,Deividas Sirvydis,2019,deividas sirvydis,1,1,1,1,1,1,0,1
1629712,Didi Louzada,2019,didi louzada,1,1,1,1,1,1,0,1
1629713,Justin James,2019,justin james,1,0,1,1,1,1,1,0
1629714,Jarrell Brantley,2019,jarrell brantley,1,0,1,1,1,1,1,0
