PLAYER_ID,PLAYER_NAME,draft_year,hybrid_archetype_label,macro_archetype,shot_style_subtype,provisional_action_bucket,staged_extension_stance,staged_extension_stance_label,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,staged_open_cap_pct,staged_target_cap_pct,staged_hard_max_cap_pct,predicted_class,actual_class,sleeper_probability,neutral_probability,bust_probability,confidence_rating,confidence_score,forecast_support_status,forecast_adjustment_mode,predicted_years5_7_perf_score_component_mean,actual_years5_7_perf_score_component_mean,performance_pred_error_component_mean,comp_support_bucket,scarcity_tier,identity_drift_class,deliverable3_framework_status,staged_extension_reason,block1_support_note
101115,Andrew Bynum,2005,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,wait_and_save_flexibility,wait_and_save_flexibility,Wait and save flexibility,0.0719036491101923,0.112225371508981,0.1733102253032929,0.0719036491101923,0.09206451030958665,0.112225371508981,Neutral,Neutral,0.000824542,0.8880371,0.111138366,High,0.8880371,test_prediction_available,hold_band_with_neutral_support,39.5194872,54.52958168433516,-15.01009474,moderate,selective_premium,role_shifting_materially,forecast_adjusted_supported_subset,"Forecast support is neutral or mixed, so the existing market band is retained without additional premium or discount.",Forecast-adjustment support available from Block 1 handoff.
202696,Nikola Vučević,2011,Scoring Bigs / Two-Way Forwards | Midrange Shot Creators,Scoring Bigs / Two-Way Forwards,Midrange Shot Creators,offer_now_disciplined_band,offer_now,Offer now,0.1374381528312259,0.1878594108376146,0.2293853582554517,0.16487260948155813,0.1878594108376146,0.2293853582554517,Sleeper,Neutral,0.95145774,0.03961784,0.008924455,High,0.95145774,test_prediction_available,upside_push_within_band,44.7840738,52.03104866438533,-7.246975199999994,strong,selective_premium,role_shifting_materially,forecast_adjusted_supported_subset,"Forecast support is positive and reasonably confident, so the posture is allowed to move one step more aggressive within the existing market band; comp support remains strong and scarcity remains selective_premium.",Forecast-adjustment support available from Block 1 handoff.
1629027,Trae Young,2018,High-Usage Primary Creators | Balanced Three-Level Scorers,High-Usage Primary Creators,Balanced Three-Level Scorers,offer_now_disciplined_band,offer_now,Offer now,0.25,0.253109887907588,0.253109887907588,0.252332415930691,0.253109887907588,0.253109887907588,Sleeper,Sleeper,0.99712676,0.002684901,0.00018844413,High,0.99712676,test_prediction_available,upside_push_within_band,46.2474496,59.72327891192957,-13.47582928,strong,scarce,role_shifting_materially,forecast_adjusted_supported_subset,"Forecast support is positive and reasonably confident, so the posture is allowed to move one step more aggressive within the existing market band; comp support remains strong and scarcity remains scarce.",Forecast-adjustment support available from Block 1 handoff.
