PLAYER_ID,PLAYER_NAME,draft_year,macro_archetype,shot_style_subtype,hybrid_archetype_label,identity_drift_class,prototype_fit_ambiguity,total_shot_attempts_covered,seasons_with_embeddings,realistic_comp_list,realistic_comp_similarity_mean,ceiling_comp_PLAYER_NAME,ceiling_comp_supported,median_comp_group_points,median_comp_group_minutes,median_comp_group_rebounds,median_comp_group_assists,supporting_shot_style_explanation,comp_based_interpretation,dossier_selection_score
202689,Kemba Walker,2011,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,role_shifting_materially,0.370182067781297,4116.0,4.0,"Isaiah Thomas, D'Angelo Russell, Marcus Smart, Paul George, Nickeil Alexander-Walker",5.540264226965643,Paul Pierce,1.0,554.0,1452.0,165.0,233.5,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Isaiah Thomas, D'Angelo Russell, Marcus Smart, Paul George, Nickeil Alexander-Walker. Comp group median later-career points: 554.0; minutes: 1452.0.",0.6066587537294632
1629027,Trae Young,2018,High-Usage Primary Creators,Balanced Three-Level Scorers,High-Usage Primary Creators | Balanced Three-Level Scorers,role_shifting_materially,0.6405590626815935,5160.0,4.0,"Luka Dončić, Donovan Mitchell, Shai Gilgeous-Alexander, Jamal Murray, Jordan Poole",7.826870921849223,Paul Pierce,1.0,1589.0,2154.5,289.0,351.0,"Profiles with meaningful rim, midrange, and three-point balance.","Closest realistic comps: Luka Dončić, Donovan Mitchell, Shai Gilgeous-Alexander, Jamal Murray, Jordan Poole. Comp group median later-career points: 1589.0; minutes: 2154.5.",0.48444543817906327
201579,Roy Hibbert,2008,Scoring Bigs / Two-Way Forwards,Arc-Heavy Spacers,Scoring Bigs / Two-Way Forwards | Arc-Heavy Spacers,role_shifting_materially,0.5174750144748307,2759.0,4.0,"Aaron Gordon, Will Barton, Joffrey Lauvergne, Skal Labissiere, Darnell Jackson",7.6575449047266115,Manu Ginobili,1.0,256.0,636.5,162.0,46.0,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Aaron Gordon, Will Barton, Joffrey Lauvergne, Skal Labissiere, Darnell Jackson. Comp group median later-career points: 256.0; minutes: 636.5.",0.5103972580725062
203124,Kyle O'Quinn,2012,Low-Usage Interior Bigs,Interior Finishers,Low-Usage Interior Bigs | Interior Finishers,role_shifting_materially,0.6060590701230026,1079.0,4.0,"Lavoy Allen, James Anderson, Stanley Johnson, Xavier Henry, Cory Joseph",6.00629203024166,Paul Pierce,1.0,283.0,1015.0,133.0,68.0,Big-oriented finishing maps concentrated near the basket and paint.,"Closest realistic comps: Lavoy Allen, James Anderson, Stanley Johnson, Xavier Henry, Cory Joseph. Comp group median later-career points: 283.0; minutes: 1015.0.",0.4963393999545803
202696,Nikola Vučević,2011,Scoring Bigs / Two-Way Forwards,Midrange Shot Creators,Scoring Bigs / Two-Way Forwards | Midrange Shot Creators,role_shifting_materially,0.5570709766986763,3082.0,4.0,"Bobby Portis, Tobias Harris, T.J. Warren, Jaylen Brown, Jimmy Butler III",8.053623379778818,Paul Pierce,1.0,1002.0,1904.0,366.0,124.0,Self-created midrange-heavy profiles with intermediate-area usage.,"Closest realistic comps: Bobby Portis, Tobias Harris, T.J. Warren, Jaylen Brown, Jimmy Butler III. Comp group median later-career points: 1002.0; minutes: 1904.0.",0.4930137197800277
