Player_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,kmeans_cluster_k5,cluster_archetype_k5,own_cluster_distance_k5,cluster_0_onehot_k5,cluster_1_onehot_k5,cluster_2_onehot_k5,cluster_3_onehot_k5,cluster_4_onehot_k5,dist_to_cluster_0_k5,dist_to_cluster_1_k5,dist_to_cluster_2_k5,dist_to_cluster_3_k5,dist_to_cluster_4_k5,pca_1_k5,pca_2_k5,pca_3_k5,pca_4_k5,pca_5_k5
2072,Michael Redd,2000,4,Scoring Bigs / Two-Way Forwards,8.23074004977451,0,0,0,0,1,9.009594734046134,11.902575153397299,10.103830287880509,13.603387519458405,8.230740049774512,5.905782932121519,-0.0736458504398117,0.7311425403579989,5.87693350627419,-2.55136359393117
2073,Brian Cardinal,2000,1,Low-Usage Interior Bigs,8.052137383843505,0,1,0,0,0,12.630327540390587,8.052137383843503,8.633781338766541,10.86040076992545,9.81235428125994,-0.2409407663676312,2.731869339682309,-1.5189635802471957,4.068236063979127,-1.831576777036341
2074,Jabari Smith,2000,3,Fringe / Low-Opportunity Players,5.320671988387387,0,0,0,1,0,13.024516292695187,8.001698736292578,8.50467632006437,5.320671988387388,11.324686858916326,-4.696960227945612,-1.473302152713066,2.428893068421393,0.1079844306216817,-0.2528775854311647
2078,Jason Hart,2000,3,Fringe / Low-Opportunity Players,11.524846683878636,0,0,0,1,0,16.109943570969712,13.330420283733744,13.015286590441901,11.524846683878634,15.218583161747034,-4.226549266130393,-2.1261443392917827,0.7313981694382682,-0.0011594098127019,3.2993625204326635
2079,Kaniel Dickens,2000,3,Fringe / Low-Opportunity Players,8.950053418210317,0,0,0,1,0,15.384334341940134,9.97928127549971,11.736766505259748,8.950053418210317,12.9442385738338,-4.8623859429360445,1.2930482848845313,4.687877338305745,1.815936828774492,-0.8776986879866014
2080,Igor Rakocevic,2000,3,Fringe / Low-Opportunity Players,6.74951944102777,0,0,0,1,0,11.992603060076272,8.306514500896359,7.626726818122952,6.74951944102777,10.848412757448939,-3.0689863010654914,-1.7318747433884492,0.3736773089729572,1.2456025307469385,0.0101714030760788
2081,Ernest Brown,2000,3,Fringe / Low-Opportunity Players,9.805823628639903,0,0,0,1,0,17.691636161972866,12.961882708629414,14.20084852478102,9.805823628639903,15.663376445749254,-7.539418019774533,-1.1169998313420453,5.248282394236698,-0.9220711055123496,1.684414804605561
2082,Dan McClintock,2000,3,Fringe / Low-Opportunity Players,5.358223334752244,0,0,0,1,0,13.281476224976585,6.500566711712622,8.322816733310416,5.358223334752244,9.973787175476925,-4.459280151708541,1.1826567606299725,2.2666782030012658,-0.6235915596897874,0.5009949148100358
2084,Chris Porter,2000,2,Perimeter Wings & Connectors,6.401054301909331,0,0,1,0,0,9.585845099690744,7.488455091554837,6.401054301909332,7.925765801389023,7.45943605580933,0.2058194382270957,-0.4874006974385014,0.634712865529907,-1.4814275827386651,-0.3206608431378986
2198,Kwame Brown,2001,1,Low-Usage Interior Bigs,4.737171023597629,0,1,0,0,0,9.809058667220665,4.737171023597629,6.428932348453951,9.29943024586331,5.165581963806294,1.192284984037197,3.709257453890046,-0.5408217127269985,-0.7292132569886303,-0.3069441401896817
2199,Tyson Chandler,2001,1,Low-Usage Interior Bigs,5.686912136040926,0,1,0,0,0,12.16562387780178,5.6869121360409265,9.372394301794412,11.066240724944311,7.107685213989795,0.7518629667227035,6.71756858143132,0.3237199543485142,-1.5430078299612784,0.2280893987813529
2200,Pau Gasol,2001,4,Scoring Bigs / Two-Way Forwards,6.492473318082679,0,0,0,0,1,7.349023259771041,11.30370768923709,11.157958947256116,14.027665944292588,6.492473318082679,7.373656371636004,2.1101797807169613,4.652513034291511,-3.3485777563414025,0.4366768500102717
2201,Eddy Curry,2001,4,Scoring Bigs / Two-Way Forwards,4.86452927528474,0,0,0,0,1,8.661304804109134,8.712936156937896,9.048759203786178,11.792496591079967,4.86452927528474,4.598310829350512,3.079205957632539,3.185745720034512,0.7177622571380515,-1.1225152652499617
