Player_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24
1892,Trajan Langdon,1999,-0.6331270079322896,-2.1211165841764523,-1.284825520578529,0.2846875196558914,0.5793100550488932,-1.6298475767811973,2.6682307592379786,-0.8733375048437667,-1.8022591532565981,0.4835129830382859,-0.17237569625760715,0.019919304084784224,0.7436859658459675,-0.14601952665384216,0.5262649907386594,0.31026988283486445,-1.110829122363,-0.12541949127545116,-0.99123109061533,-1.2982814699341723,0.6851627661739648,-1.3490500683960658,-0.6701109470208203,-0.42799908564173567
1893,Aleksandar Radojevic,1999,-5.503802251877558,-0.951236696395823,5.038432593115166,0.0546701315319529,0.1471111497981381,4.173190451347539,-2.332262402057659,-2.7657011137283423,-0.7812024716747963,2.230905778013887,2.0284751295202796,-0.019055384164623056,2.6753752676878033,-2.1267637173538385,-1.4742607035617834,2.370651437484382,1.8302098006991117,-1.3669570284062809,0.9919793547435581,-0.11995642194325064,-2.3097879786339113,-1.3231545298531662,-2.186131487568685,0.9197955656418327
1894,Corey Maggette,1999,4.663607127063863,1.1545579587892318,2.076313748407685,0.8861274860804683,-1.8768137256388304,0.15600186454710646,-1.1957839641897794,-0.29241755711935447,-2.199923333796858,0.8506019843587062,1.9667154234606123,-1.4386279607046875,-0.1467760330041044,-1.0276203757094444,0.2363627660212013,0.5317369504974527,0.05954621127605641,0.004625323548034637,0.39526365047512974,0.9041296461633519,0.46692308666455773,-0.7912085685055323,0.36214705942855796,0.6647812515643864
1895,William Avery,1999,-2.823284163526739,-5.505281803726906,-0.8823465539884734,-0.7824931604497704,-0.7173283176134698,1.868776386242824,-0.09147291512504976,-0.978422995014516,0.7587601314723579,0.953120223631715,0.4351947155036598,-0.4434931302173558,-1.6090243796039636,1.191638609859885,0.485391761294746,-0.8155507563246077,-1.1714829376379776,-0.49707045847659614,1.4732893732813492,0.7292382265353412,0.454438616760034,0.6149211088699854,0.717548092487168,0.9694251755180187
1897,Metta World Peace,1999,5.674204518451308,-0.902418703163538,0.39462480445367326,-1.7958674397428873,1.171522805465718,0.853329079877271,-1.336403102175472,0.0792844351458567,1.1884487610360317,0.025825710171249697,1.2912656284567825,1.3951305878296616,0.7142588478444856,-0.1549081597978229,-0.014308337185731587,0.014338018417799662,1.2266843603323223,-0.6315275029436183,1.0506051868956001,0.2076060459469063,-0.8715467847148831,-0.3490530151126851,-0.7090496707618485,-0.01692379799651551
1898,Cal Bowdler,1999,-3.8374750798698916,1.4097368777469168,-0.035695348577402385,-0.1607938482381601,0.05915116734881832,-0.4138051906829712,-0.8264385959976291,0.2322981912331142,-0.2246594548870445,-0.03985937184173581,1.5754152920379556,-0.3643236042289303,-1.7391224428187226,0.28859672766405986,0.7555998341272308,-0.3174165564508347,-0.6958903978632442,-0.6348307802209315,1.1296507088562557,0.5141748201687444,-0.3813260758878069,0.07713200510267561,-0.4735209982094089,-1.4275453692728877
1899,James Posey,1999,4.0374024993969355,1.032088788969049,-2.681276721474412,-1.3568268179838665,1.6445943207494724,0.12677837622870824,-1.8767447787271803,0.39935197004271195,-0.544195740888907,-0.5512069288341956,0.3486580837623688,0.3662923352295865,-1.1042152361781294,-0.348086141183683,-0.24653183418888341,0.03002914277436879,0.5396373617517595,-0.4215400849996448,-0.45734133976018887,-0.6980443607648185,-0.4480012753920139,-1.139307647397169,-0.031098920581497422,0.26927455948194856
1900,Quincy Lewis,1999,-2.6378380772732917,-1.247618058241787,-1.291436885063235,-0.6700940968404655,0.02456007725460575,-0.7580071010213609,-0.5113573851590059,0.24004657365321233,-0.6574414478895895,0.4763751052658099,0.244259966662929,0.13540114584724441,-0.1673783802736844,0.5921511552525915,2.346409974113959,-0.5827491908188966,-0.189983506555308,0.15203941774587454,0.4367394654898894,0.07005131369783535,0.07490115574807128,0.5835268541429981,0.12574798792188735,1.4797266663059434
1901,Dion Glover,1999,2.040271094483418,-0.6482201323515034,-1.2099113630663418,1.245850247276892,-2.0906397970438375,-0.4615740921213766,-0.8687154911934342,-1.9576620655756085,-0.26872359390561407,0.32742350816125154,0.7138675473919048,0.8842783497424558,0.16183278789847666,-0.456493052497703,-0.17881232231855965,-0.514397710183849,0.09222526530765945,0.38050851889594905,0.031511031149362594,0.10166192888071687,-0.24572886712364375,0.5116939673307667,-0.4614709777352166,-0.14913085094004835
1902,Jeff Foster,1999,-2.558183574919683,5.8918425863118005,-2.222098780762998,-1.860729260634912,-2.073544694766249,2.431184138465502,-0.14322244653058583,-2.294760706957981,-1.04216197015724,-2.5990662761801104,-1.4869842632224515,-0.26815351989916836,0.1380199972560771,-0.4181240210050384,-0.6323333368617251,-1.1668955402499213,-0.019108306532840777,0.5612352050399435,0.5788245031043019,-0.20343662580563623,0.8700342161807341,-0.07997690038579594,-1.4205026515717085,-0.8777344858442178
1903,Kenny Thomas,1999,3.3156595367395476,3.030115985980494,-0.642534464254902,-0.9091908473218555,0.9731413585740896,0.7833688146108663,-2.5968169350613297,0.2508447610208144,-0.04709296488802637,-0.0736963612659046,0.25525354563341784,0.5141030158719722,-0.7997461404249608,-0.15165025361881068,-0.5981242959207044,-0.2746186379566375,1.023163891236981,0.012647176672380146,-0.6673567566672881,-0.9886352686297831,-0.4663490983135758,0.042024064496716806,-0.6507292891248395,0.4653830703553148
1904,Devean George,1999,-0.2809079422741569,1.2465358430830704,-2.17835677571001,1.1313412975063364,-2.835013487169914,0.2553444067186802,-1.2882361315339037,-0.23145219611629647,0.4627576692098675,-1.4467570023963245,0.5750853348309077,0.7130662689760269,-0.843058631977693,-0.703164187117509,1.3353696800330808,-1.0444612396167956,1.1606717988748518,0.6353851410233418,0.8691945681183931,-0.7316899309824016,0.17038666473103953,0.45321826650024405,-0.5099956400317155,0.2197584708101257
1905,Andrei Kirilenko,1999,3.2327634148305076,2.8827182408375145,0.3194124503587316,0.6765072155011265,0.6664977915357132,1.743824742436812,0.14649070530879532,0.9732317054731269,-0.37301105573992477,-1.378903615893905,2.850645347610134,-0.405574864319377,-0.5669787634479667,-0.6056690202628555,0.8712126246595135,0.2948730379833443,-0.23089792745149856,-1.1128260067563815,-0.14733288672777278,-1.580868615886059,-0.0601053035918458,-1.904309094166683,-0.9588367100816295,1.1357647945847857
1906,Tim James,1999,-7.221509185405627,-2.0713611526636875,1.8623088769159604,-0.7904323259966197,-4.227811589522386,1.640666030286862,-3.1469203595702746,1.732532810764346,0.8681394641177772,-0.5475392059866839,0.46053025694487976,-0.7052241588991616,-0.31847624331923796,1.846042515938855,1.782009481845749,-0.67327895112229,0.37510645366947915,-0.30836822929064595,0.7213588699673512,-0.7038320112769769,-0.2778088196327297,-0.7623878552813614,2.0590393427523326,1.2687074818269914
1907,Vonteego Cummings,1999,1.1683055381236416,-3.736300437964761,-1.6670890855538207,-4.1229399601820935,-0.38845512388930037,0.07289898939817727,0.5495361943727489,-1.416540925018471,1.3680689194514188,2.079075264538288,0.5100441254574307,-0.13716871463283414,-0.6415672752226215,-1.9164872047435495,-0.7495985033221509,-1.1016379662517093,-0.5351901822408107,-0.8531510696541318,-0.3894194577646518,0.011264501603523536,-0.6358928745250166,0.19459005321725822,-0.7835922891892997,-0.7985005750791067
1908,Jumaine Jones,1999,1.1708966563587373,2.524495939347457,-2.8556017780713536,2.768555844948456,-3.7416499700611254,-0.38953745023059194,-2.669958349064367,-0.9562823602928755,0.002866136210075276,-0.44630503935111826,-1.2604163261945416,-1.283951050975686,0.3006248033642829,-0.885348670588831,0.03523560701428447,0.026643375662611928,0.04785174103725841,-0.018063454749831655,0.7740093235476427,1.6501473573321834,-0.10291175672932534,-0.41921596136744166,-0.15055883683696994,0.022482492320982074
1909,Scott Padgett,1999,-0.78994242938247,1.8220915902291153,-0.8937291280571447,1.9289667865827027,-1.6079498994721444,-0.4941479159512335,1.2169300665816354,-1.4284378158917537,1.769496221322,-0.5053400250159679,-0.5207907349053568,-0.7359620194485755,-0.2872054038616868,0.6694178728084261,0.8683499059079774,-0.034375559934691706,0.0509622515494166,0.5839105483063667,0.49895712686850485,-0.8213999239240337,0.5475776435256332,-0.37755405621124605,-1.1954645692657908,0.5946803840398209
1910,Leon Smith,1999,-4.90835918899338,1.0964421604534502,1.7794730651584019,1.1571854044656182,0.21434762619488495,1.7486175604446994,1.5895041943190764,0.04768925958412609,-0.08610236731220267,-1.5226394956475406,2.3606523281381118,-0.12696824241831528,-0.27776849679048554,1.2273541608783707,0.9540618901760797,0.7578385433888133,-0.12082382993780724,-1.3992517114311966,0.3486318082003976,0.190946808850955,-1.1628188066568619,-1.8780504618286011,-1.663342698580064,-0.16909474221124324
1911,John Celestand,1999,-4.103469767971227,-3.3395130548281204,-0.6965243383692298,0.4245381579783791,1.75339874876975,-0.014687816437708574,-1.2099561795099778,0.4803888074606331,0.015300636323952304,1.4766912241311785,-0.40582536715464756,-0.23813021450643204,0.3183387753115491,0.19781648975114774,-0.7110757575470842,0.20483408120733534,-1.190176374476005,-0.048010147567661025,-0.8583197692788128,0.450904510114445,0.29500267446251155,0.10905167976517172,-2.113598925801805,0.0826815784407657
1913,Michael Ruffin,1999,-4.948074557537264,3.662790385865914,-2.7159706800706234,-3.6847784338417737,2.6280010727010494,2.2206440368753637,-1.8406692345992288,-2.3017797217687153,-1.6958894193640377,1.1097217874152945,-0.26306994364591085,1.5119642672515547,1.1364502882522012,0.7578195468575772,0.8895450751445612,-0.3638360290283726,-2.3228725823988436,-1.7715368117326018,1.8893254477248191,1.9176117050807904,0.1625809983916383,-1.1381021291432758,-0.3081166379809283,1.196761446647677
1914,Chris Herren,1999,-2.532743141454223,-3.9317734580795713,-3.336956058490456,-0.8832197287942773,1.5049553966102482,1.2307626606561513,-0.7747724904369795,1.1418788404140083,-1.5640713210825445,1.0110867303543891,-0.5503781973243299,-0.846191714378931,0.7814735199719377,0.960396614734079,-2.3377356149029294,-3.1117629565585094,0.6451546423198042,-1.1566456407944445,1.266898647809183,1.3774008382371141,2.145862405055146,0.540964715574243,-1.2824020293117906,0.3478333435283746
1915,Evan Eschmeyer,1999,-5.169741707196427,4.682810314247581,-3.140873851754834,-3.308495708921985,0.44262228584229474,1.598441543909357,0.4284582203852019,-0.5725802981149934,-0.6286339090339528,-0.18607850379963117,-0.9188074831991979,-0.061785646477215746,0.6949965468797098,0.7783770727372206,-0.1464607755871018,0.6061181190045772,1.5344097326951358,0.7581638740109049,1.113686490296269,0.28365236764415164,0.5190704876784789,-0.1960394221010929,-0.5465640359312881,1.0396572840706482
1916,Calvin Booth,1999,-3.4908824468172552,3.0303520966789743,-0.4510661701212334,-1.103108932922934,-0.9709083405502427,0.8497480523767875,-0.5898755406412619,-0.46694841774791485,1.4462512352922525,-0.35189622746553917,-0.5109995627597161,-1.4895024532519245,0.9544210895566351,1.5033254333847277,0.15863142239027136,0.20041172666521936,0.5283795501353544,0.7561006138777742,-0.5228203887967982,-0.19622195703069864,-0.8316379738597739,1.2418381899157358,0.574290978993186,-0.07429258649904656
1917,Wang Zhi-zhi,1999,-1.4255793367584786,0.802507060678362,2.2079504706388366,2.96650512117582,-4.629723984062932,-2.226730631960111,3.4890848542820203,-2.274724944501756,1.5365307232624965,-3.6152922779183765,0.9027447118759548,1.3726987127897254,1.2561202694757345,0.23834330917003488,1.4456038768754558,0.2941343027097862,-0.027172978819354234,-1.1673811327663164,0.42261734059591666,-0.2343775884213505,1.7346173978850914,1.4119815003169622,-2.548759361292927,0.601513961401381
1918,Obinna Ekezie,1999,-4.398738063123854,1.7134194465597081,3.453411918997198,-0.9637565477089899,0.08077658764441766,1.1104874982448427,0.5798433988058506,-0.21689269893861765,-1.0572583840333454,0.9026533055643616,2.5659439224557987,0.5600390430443594,-0.2783296172949966,-0.7944343557742198,1.3146725233342438,0.8148098371382254,-0.38804673534432815,-0.5425414649614547,0.8452187605063215,-1.1528636103046221,0.4195296273833197,-1.221876643904204,0.4838506889123241,-0.6885728604787827
1919,Laron Profit,1999,-2.5216254825886857,-2.346606865945925,-1.8633850509002003,4.060298947241025,1.2737848488155006,2.506834531817346,-2.7730017490591083,0.45772160655913124,-2.031943400556628,4.074004528014736,-0.5801473495206368,0.5726012327900497,-1.2418357144356644,-0.8408338589585256,0.36041996011088395,1.4461615380652366,2.6003253699664866,1.0250427172942944,-1.9124184470751593,0.3315557114339654,-0.09887973494366538,0.5533704273527829,-1.364960504016234,0.328195718054876
1920,A.J. Bramlett,1999,-6.7225447378072944,-1.1914241699563517,1.5142637911944012,0.2603926326678101,1.850494332892082,-1.7579930573680318,-4.926750896542424,-0.4937531193553308,2.179850542935468,0.23906967555728031,-1.5003665007752427,-1.5594471313111975,0.054204187857769454,0.2434847450026338,1.4843340263753106,0.6996298264105464,-1.949559069955596,0.26039125018329956,-1.5105692852621682,1.4552583746281764,1.036160090024285,0.08134830346318826,-2.4293904185965687,0.48235192133119453
1921,Gordan Giricek,1999,3.0527324540045786,0.022645794168315737,-1.0236443358830585,0.0736898095063816,-0.4740127258375705,-1.3535340692182978,-0.39964925303880455,-0.09691094770079736,0.15116263829149473,-0.6108414396436939,1.5707833497119135,0.11092959771359373,-0.30722192100841383,0.04767096427034194,0.26152359020046523,-0.24751901699693346,-0.645346629195578,-0.9147445084400915,-1.5469858761483644,0.7075639722206192,-0.38123689558797696,-0.6075153959108589,-1.1954419770510174,0.7855600649409703
1924,Lee Nailon,1999,1.06859157569723,0.6883884912793402,0.21782064438234963,0.713004504130366,-0.00013570855042978485,-2.3107659257473965,1.570810313582786,-3.6544141945104816,-0.8489007713465051,0.4108084260124632,0.20251434065202709,-1.223621793343583,-0.029452687105296003,0.4243654377359182,0.7085173531634892,-0.7536393907682165,0.11515990683355262,-0.968560869372058,-0.46630749717723546,-0.610901277243552,0.20354945736585692,0.08749478201909508,-0.7305891914846,-1.0828691042029386
1926,Ryan Robertson,1999,-2.617599510164152,-1.5018249874938696,-1.0411177116507073,-0.4550298934082703,2.586021474010539,-3.8337154224008585,-2.473065682101002,1.7463053282036096,0.3700146668818498,-0.3935763006260552,-1.173895702225705,0.6598957335130792,2.372396207410554,0.9105790913882819,-0.8068236621939083,1.0173737514684145,-1.660680980035471,0.31972349464942634,-3.9350767700910225,1.5484542432612787,-0.12389379405447246,-0.08997584356773175,-1.010617585382305,-1.3495432721726595
1928,Todd MacCulloch,1999,-0.163985124242401,4.611535016733533,0.5525872023697836,0.40468818813220414,-1.5525226166703867,-0.13875088945342356,0.3971653016549113,0.28890075195801324,-1.2897543148462038,0.5463653847383261,-0.253512055435772,-0.963485673087149,-0.9832716769314526,-0.009399072966281395,-0.11008568642598379,0.3068933758038293,0.4740487843675441,0.24713813352191846,0.23914987740915916,-0.14606388201456463,-0.045882942162954125,1.0510221141365848,-0.13468693238907634,0.028670313063661516
1930,Lari Ketner,1999,-7.011876662253404,-1.1822197735752442,1.2376485381006692,-2.1340110719638488,-0.7891419473701459,2.374962606181455,-1.1338891917727487,1.8434756586850556,-2.63694396573158,-1.5103162112186377,-1.7915367761552066,-2.3271001028568863,3.575472176451753,-3.9928028429384432,4.47857325083162,0.5351301036763245,-1.9256241169205295,0.0674288717191876,-0.9836474910873653,-2.500991275187225,-3.2815210323681305,2.3193610251161214,-0.5199553198965364,2.535704341912923
1934,Rodney Buford,1999,0.27270761166589025,0.1901993770866599,-1.6348611682065366,2.9397719289572266,-2.267150841175241,-1.2617084733780164,-2.9350606749958716,-0.7034893644200212,-1.6043672373680926,0.4520928304398568,-0.3244839923925594,-0.0781772805637421,-1.094773176420226,0.7554455149417727,-0.446984725311225,0.5807225079477414,-0.538920968706789,-0.5919133387318096,-1.28420684761404,-0.06513655325954139,-0.026645787414004297,0.7262093301891845,0.17668196102877265,0.2536347833580015
1937,Tim Young,1999,-4.971667145363593,-0.4883171996913234,4.6521666639197,0.2954775022292677,0.25203822896655054,1.6468069353381691,0.08825528681332706,1.3286716746222893,-1.8032180978500874,0.24771115013972703,2.888254624684872,-0.6766790015840838,1.0904716455510655,0.1955627369380207,0.7665019818418158,0.600004281149943,-0.6268358234042865,0.705763486291375,0.5232882773332692,-0.5007349208221892,0.5762551247382409,-0.6042999619218995,-0.8761620494741086,0.6071288379773813
1938,Manu Ginobili,1999,1.154396752625242,-0.002565544225918749,-1.573942153992537,0.41736069235656814,0.0035537623824906045,1.1741168558466901,1.5287310494653241,0.33781282792816436,-0.04998312934028712,-0.5003515608429441,2.335033407363807,-0.29771261758756107,-0.5219445073367011,0.24478558086624372,0.7712596418570259,-0.026058058788950865,0.18033414406851064,-0.8149903804451032,0.2680204122409064,-0.7254346095687946,-0.6015063294959323,-1.5936559396559151,-2.3824511266445727,0.4258560761279674
2030,Kenyon Martin,2000,6.3387949361145735,1.573915962003373,2.656409364327826,-1.9161978596541644,1.925931080789385,0.5574875969629606,-1.6985687705843575,0.5581025092439548,1.6578704932869062,-1.2593790869747976,0.14732628536947415,0.7692179642776997,-0.30479909673325,0.6293996487179915,0.3368466047161506,-0.16307188305314982,0.8550625111618849,-0.1261224085442302,0.9608699011517853,-0.35266121702217285,-0.9343621184091704,0.558243765397435,-0.5332346830228193,-0.04949671654438851
2031,Stromile Swift,2000,2.0430116419994526,4.085166906087273,2.2677799818812976,-1.3925673977706778,1.0892954421868326,-0.3831190874587363,-0.40489843722784197,-1.3356973146789068,0.8235720545513566,0.7172733730305342,1.5322613996082741,-0.31909248451134753,-0.8970830228313421,-0.3604395159136647,-0.00240389559429336,0.33119596024755077,-0.11356503615452007,0.05409452145331744,0.03617970943958433,-0.7620368142443573,0.0453731506198891,0.07834113344521872,-0.29664234636421827,-0.7534357953444135
2032,Darius Miles,2000,3.4265511642768534,1.8478964403501268,-0.3270694490095554,-2.879092171401304,0.9701993677768763,1.1661554909031104,-1.816343011364211,-0.7783845325684383,-0.03247375485379121,-0.8674165128840214,0.640857169881614,-1.1305085868921514,-0.6763909104392288,0.04416535755600931,0.6491732336154331,-0.03671142326895634,0.23250882413084326,-0.5018633175869794,-0.6045428025203405,0.9254608787442536,-0.5642757827710979,0.27630392250489677,0.9318128085817072,-0.20456305960047758
2033,Marcus Fizer,2000,2.547592193300831,0.32369762642974353,3.9763761151438626,-2.783234735886714,-0.9581241514689781,-1.382667625463938,-0.5627843208549562,-2.9898281740273376,1.0297519439556062,0.8586771438874145,-0.24438332408505675,0.22646346875134268,-0.3678804758496389,0.3761707837742464,-0.04819717625099126,-0.014055646475917727,-0.0833129678923123,1.4217479952398042,-0.2952505695487357,-0.045288250319024406,0.35635883885138064,0.0769237445525646,-0.19014742834587411,-0.35294341395076634
2034,Mike Miller,2000,5.7023267882654025,-0.9274524053265464,-0.959565728825949,-1.9802858437741897,0.4107241176701201,-1.1000654790587505,-0.10096380627970676,1.2078107488715577,-0.16923596066320656,-0.9514379210630476,0.0661215128650979,0.7344884262133262,-0.211772758964553,-0.2438793037072528,0.4284378671837717,0.6587818751076957,0.44674252170223133,0.4003427792002252,-0.33886874821326657,-0.8446535761102434,-0.3183009750939911,0.5177930169331546,-0.4176784842718851,0.039173451973647196
2035,DerMarr Johnson,2000,-0.17763267692377877,-0.4739228597183719,-1.4722469003054497,-2.2376689437241426,0.004160108693763943,-2.3829305915425394,-0.4482395988563171,-1.148978988267628,-0.05191553555414801,2.2829924135115642,-0.4530517168535923,0.2115482928413486,1.7104350751834714,0.4323710401521463,-0.16218046273161918,0.2398741191842952,-0.2972061594350115,0.49987311891400465,0.5233203550625969,-0.37414633931484576,-0.16040053262153395,-0.3578177611980459,-0.4860115250246929,0.6596922160972597
2036,Chris Mihm,2000,-0.16869311160697706,3.8588041585557726,1.2248766394069608,-2.666102567781467,-0.936564535683493,-0.6843495604053514,-1.0164205527160708,-1.3073520059455594,1.1949740610000115,0.4224937013152522,0.8306197959920464,0.741823833208715,-1.2551982088012683,-0.5652756792446373,0.5982142189214633,-0.23835431080081035,-0.01943535438857289,0.4913554542251781,-0.254265750023492,0.0795555194510544,0.29414491898471085,-0.3446159492295434,-0.04518266221734096,0.447728610303832
2037,Jamal Crawford,2000,5.496427442264671,-3.3006409513722135,-2.110569579507571,3.1271560441660124,0.4704540619622377,-0.18450450180958033,-0.37709229946026956,-2.9929899937865287,-0.3946872114572522,0.7810682837670416,-0.7584646183605203,0.144629663741248,0.5625229135761948,1.165565692719786,0.004118927311103989,0.45003786565660686,-0.34305327778020356,-0.0036322050580951276,-0.5327662177277973,0.8718336036785417,-0.11764375337098637,0.2369296719958124,0.23528345707965823,-0.637002483146329
2038,Joel Przybilla,2000,-6.071370847479766,6.513053928963882,-3.0173043876532,-0.9195407283460446,2.538247560075812,2.127222544716593,-2.882689101198063,-1.523711669603873,0.04926220880902564,-0.15840884466040467,-0.7382060683169628,-0.8461316781430063,0.5228860168598161,2.556749473909319,0.43968547440375155,1.5549506354767464,0.6655374844230761,1.4657274630639028,0.39985377950839546,0.21777672406697102,-1.2398493655284661,0.856910271242996,1.4980615803440713,0.9497406044482894
2039,Keyon Dooling,2000,0.08818922076068728,-2.9284248376498088,-2.6049481055773906,-0.01300553317775018,-1.3854860602528842,0.6051774523267157,0.6897654834057535,-1.7948797242039032,-0.8302866897596033,-0.3249578365767936,1.243173817488754,-0.4072933503372152,0.6991214816621909,1.4134620299615346,-0.2990263354930941,-0.5651620033057989,-0.07700184960128463,0.43643440933979827,0.057226048941569754,-0.36696450633191346,0.8696080400566742,0.1175120796310493,0.8753406529808447,0.6021385263246961
2040,Jerome Moiso,2000,-5.126394008535176,4.637447464057971,0.20747884479186499,0.9358302035469528,-1.4281384593576611,2.2082688744180996,0.0006402682287254642,-1.8234616035063236,1.890441161359908,-0.9753629530666679,-0.06637002288506119,-0.6850615318446651,-0.05811880871723767,-0.13139031652611802,-0.1277319904216507,-1.9097484603802086,1.4647083707673443,0.1157442014453581,-0.13186519538763258,0.4257283198465291,0.1294039085548789,0.07467291601054746,-0.29132571708234495,0.04036088420642417
2041,Etan Thomas,2000,-0.6090525019560104,5.473125845926702,0.5386148809514615,1.55426992768985,-0.7220501412149707,0.7373420742697914,0.03874060487178277,-1.7124386721567428,-0.7176821035783967,-0.019712107042180998,0.8598270273345822,0.28920547051106427,0.39714408917645105,0.11188732172481469,0.06951047689918961,0.4154306719862769,-0.6624317675739263,-0.7503021646485681,-1.0762294962319554,-0.4794503339203864,0.5857324624672088,-0.963253719019579,-0.01487678307619868,0.5508596339462704
