row_id,weighted_mse_total,attempt_mse,attempt_mass_in,attempt_mass_recon,attempt_corr,made_mse,made_mass_in,made_mass_recon,made_corr,rate_mse,rate_mass_in,rate_mass_recon,rate_corr
1625,0.005582074634730816,6.365460285451263e-05,0.9999999403953552,1.0,0.18512366132157101,1.4824348909314722e-05,0.27272725105285645,0.3455861210823059,0.17882813329214017,0.01651078648865223,108.18161010742188,107.6454086303711,0.8977652362241628
1967,0.005586137529462576,9.712936298456043e-05,1.0000001192092896,0.9999999403953552,0.23403001528564732,1.4397259292309172e-05,0.2647058963775635,0.36522892117500305,0.2458424154609307,0.01642383262515068,63.92329025268555,65.51848602294922,0.8282684579905617
2560,0.005591674707829952,0.00022967858240008354,0.9999999403953552,1.0,0.19460728640086805,0.00011283576168352738,0.6129870414733887,0.5332385301589966,0.19768157305815404,0.01574748009443283,182.43429565429688,178.6790313720703,0.9305317830681509
267,0.005599836353212595,0.00038652445073239505,0.9999999403953552,1.0,0.1583837495825433,9.814222721615806e-05,0.42675158381462097,0.42354369163513184,0.16163840473043828,0.015345508232712746,154.13705444335938,148.3147430419922,0.9026841988648442
1966,0.005612020380795002,3.62572209269274e-05,1.0,0.9999999403953552,0.2614113637456424,7.545999324065633e-06,0.31858405470848083,0.42615240812301636,0.21890255669115813,0.016704650595784187,161.7521209716797,158.28134155273438,0.8896940926164583
1382,0.005619419738650322,0.00032424458186142147,0.9999999403953552,1.0000001192092896,0.1683387182713769,0.00011922880366910249,0.46285712718963623,0.43455904722213745,0.16779238725290374,0.015527836978435516,134.62933349609375,132.80520629882812,0.8906366521140002
954,0.005630792118608952,0.00013245144509710371,1.0,0.9999998807907104,0.19660985794955516,5.612559471046552e-05,0.48732393980026245,0.43404632806777954,0.22270337102164137,0.016326645389199257,170.79408264160156,160.29830932617188,0.890944693706064
2985,0.00563800148665905,7.012797868810594e-05,1.0000001192092896,1.0000001192092896,0.25464043121243374,3.239855504943989e-05,0.430463582277298,0.4046838879585266,0.2740397532402127,0.016606424003839493,143.74346923828125,144.2420196533203,0.8596243257595979
2077,0.005643301177769899,6.965800275793299e-05,1.0,0.9999999403953552,0.2207879339912748,3.622658550739288e-05,0.5496689081192017,0.5021898746490479,0.19798049553639596,0.016612250357866287,217.9264678955078,209.5138397216797,0.9139921910797933
1213,0.005652633495628834,0.000567370792850852,0.9999999403953552,1.0,0.1354385775804322,0.0002800578949972987,0.6164383888244629,0.49627095460891724,0.15091721383425802,0.014415614306926727,173.52813720703125,165.8763885498047,0.9159530801092105
1871,0.005673879291862249,0.0001098183129215613,1.0,1.0,0.26056631266841057,3.05820612993557e-05,0.42990654706954956,0.4060320556163788,0.2752872796870463,0.016600435599684715,140.8961639404297,138.23211669921875,0.8406599680203439
1919,0.005681843496859074,8.626942872069776e-05,0.9999999403953552,0.9999998807907104,0.249552790487328,4.5930297346785665e-05,0.45744678378105164,0.3854646682739258,0.23468447389239716,0.016648931428790092,127.92443084716797,117.55848693847656,0.8612030126124308
2464,0.005705803632736206,5.567608604906127e-05,1.0,1.0,0.2835284739362043,3.756793012144044e-05,0.5366972088813782,0.5386035442352295,0.17973550880350964,0.016837680712342262,228.43118286132812,223.25030517578125,0.9237079602374032
