PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,seasons_with_embeddings,total_shot_attempts_covered,avg_shot_attempts_per_embedded_season,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,player_embedding_aggregation
1894,Corey Maggette,1999,4.0,2257.0,564.25,13.016428177157069,7.067699600544238,-6.610148237614596,10.620408650779808,4.002476819701357,0.20983776921554112,4.940633235592519,-8.493585610210129,6.937615659102751,0.048307069487734396,-8.280316828493001,4.131251759480522,8.691869654378692,-14.152890940604085,-4.19794534802384,-8.088774722922835,-5.470721643267874,2.584048255333924,4.5071091706846795,-2.654519586210289,-1.9556689257108377,9.549190967443193,-0.49246464210851665,-0.20257546683038077,shot_weighted_mean
1895,William Avery,1999,3.0,411.0,137.0,7.298150292278207,4.095193976613437,-8.984979393998492,8.474462785279954,5.178436254932933,2.723242671530322,-0.16069750020103732,-9.861156988027902,4.9333257176290175,1.2528944061910439,-4.281064147206699,3.121534073149781,9.585149347347064,-15.31301225072856,-3.8124398993749686,-9.18949040067167,-6.894965678816004,6.147952745140614,-2.599248806055445,0.7771151152840496,-4.981094998454815,5.492644073319261,4.865424006814794,-0.03276186673890645,shot_weighted_mean
1897,Metta World Peace,1999,4.0,3054.0,763.5,10.054751561994872,7.425082718849807,-8.260520983772803,9.93100147834383,2.254870617787824,1.477469960302017,5.8296938887123355,-7.215455448697733,6.052655200983233,1.0031499130396415,-8.99847233053431,3.957392634327457,9.075232749993924,-13.746717735295524,-4.4536176268853,-7.711727719409995,-8.580868477437257,6.077202285749115,3.749363148298307,-2.5120179472636304,-0.9727164515499672,9.392685996994288,0.1630597584530194,-0.4292822258879956,shot_weighted_mean
1898,Cal Bowdler,1999,3.0,403.0,134.33333333333334,11.659592217902096,7.558196278422997,-7.0786486044710974,8.661884307861328,6.81790236622169,-5.068322401484544,1.7589793903360296,-11.998392138232663,5.0916970281979586,-2.215654662170126,-13.001692954127309,5.6529244015885345,3.0538468656705566,-9.450036730423163,-5.95371403705985,-5.764756042963222,-10.748360044607157,5.988048342853858,4.711348767907684,-1.7077110443754173,-10.727569000300935,12.822163727384051,-3.304211155060799,1.404045287196157,shot_weighted_mean
1899,James Posey,1999,4.0,2606.0,651.5,12.988829866703528,8.548959923815197,-7.3893473496001585,11.627748190396032,4.941119759611596,-0.8162541315359787,4.341563762194911,-5.936186508316309,8.912425796709332,0.921287137503269,-6.3358661870451405,3.7184519002003937,13.829785866638558,-14.156077328591921,-3.9908528443217186,-6.913744560133377,-6.4967320990031805,1.777562725479934,3.2820735232059715,-2.8506533261145526,-0.8232455793382201,8.244146391692201,2.46704785588697,-1.2645030706000164,shot_weighted_mean
1900,Quincy Lewis,1999,3.0,563.0,187.66666666666666,9.833831259454758,7.109793232770415,-7.76974078393533,8.751856658217326,0.8008801829116171,-1.2834106912409646,6.059931871946074,-5.108352072073766,5.715464029600099,0.6641065537611925,-10.994890841455273,5.7529278212288135,8.969613942540983,-16.124754104478743,-4.227552375827336,-7.599932244573563,-6.601452060956938,6.9208753977109865,7.143458020835321,-3.6620685262324333,-1.2856369365807325,10.461852221040065,-2.272880587654046,1.2293771551938506,shot_weighted_mean
1901,Dion Glover,1999,4.0,1608.0,402.0,5.676348445872169,8.000069402343598,-6.563066549265563,8.552252452764938,5.33614163632639,-0.18842933927454167,3.8778907535088,-8.474500070089725,7.498985980132326,-1.5377555635586306,-9.932722868907511,2.8145927539957105,10.575303360893951,-12.501409060029841,-0.930868427802007,-6.271927026670371,-7.884485154899199,5.07799263595052,2.6828221892984354,-0.9018626075182388,1.4750806527647806,8.901792671253432,-4.572943355165311,1.1346835815046556,shot_weighted_mean
1902,Jeff Foster,1999,3.0,783.0,261.0,8.916307208181797,6.646959988093467,-8.941830172849341,12.92248940924575,5.522103862287441,-3.1407590403410666,13.915232614539136,-7.752101373855181,6.036010696513443,-1.032566993857709,-5.6455583503876605,4.826607438339584,11.650275822343497,-16.2694087339087,-2.5694769835563456,-3.000451213098577,-7.785739573482353,9.095409656393118,6.849239349365234,-4.1199954442137505,-7.249860263875618,13.234821319580078,1.109832691050124,6.214641315270201,shot_weighted_mean
1903,Kenny Thomas,1999,4.0,2383.0,595.75,7.237161381525799,7.9516791857144336,-10.680575227117119,9.866459935740968,4.623545491540327,-1.0701004974590946,4.503423351427111,-9.321173547047604,5.9009093233781655,-2.0982857697459263,-9.58235282993997,1.689203207339252,8.58644807793941,-15.746983632589156,-4.020140810368995,-7.1545660124573445,-5.163372489018347,9.566335712917903,3.8198255560150978,-3.509239572564244,-1.9682515031191865,10.851095319244475,-4.812174182552477,5.806235868291498,shot_weighted_mean
1904,Devean George,1999,4.0,1329.0,332.25,8.046893032983876,6.7172244762997595,-10.431380004968924,10.508662128376727,4.930601261359933,2.63721488901688,1.0716223262861495,-10.217683223784643,3.218978575605302,4.495660987449284,-2.5075853116715017,0.3733976729567379,14.419313696293655,-19.178962675945662,-3.237293334003675,-1.5585035852600166,-4.443663228266754,2.965838196943181,2.6596113919673603,-0.9459826948052514,-2.2084273323248524,9.362388407762468,6.056917641555752,2.0558354773855103,shot_weighted_mean
1905,Andrei Kirilenko,1999,2.0,1273.0,636.5,9.908689587676236,9.016666297732801,-7.393691540138982,7.566696174483737,4.901601116018602,-0.7208709338473599,5.366652293179041,-8.883955464808846,6.013538781620814,0.7218143850073324,-9.658656534583008,5.005129060263907,12.851668965413827,-15.591533716326142,-1.8923823947711713,-7.64290379316715,-7.438130239754892,9.339511560438565,8.538049159982686,-7.381682330758574,-0.22207094559216256,10.783343019208287,-1.5278841290807312,3.332857064534058,shot_weighted_mean
1906,Tim James,1999,1.0,52.0,52.0,14.880663871765137,13.487099647521973,-8.697999000549316,10.448837280273438,15.728172302246094,0.680518388748169,0.6465866565704346,-10.48655891418457,-2.46675443649292,-5.815400123596191,-0.32028746604919434,6.07836389541626,2.3848330974578857,-14.562847137451172,-10.722319602966309,-7.836926460266113,-9.227466583251953,-1.6036934852600098,-6.555938243865967,-0.9257605075836182,-15.610254287719727,15.634023666381836,11.458382606506348,3.1786108016967773,shot_weighted_mean
1907,Vonteego Cummings,1999,3.0,1358.0,452.6666666666667,11.385970657809318,9.156992853302317,-5.007956587688913,12.168524997750508,3.8084087951193855,2.1390780645898584,5.629134714691207,-4.888325808501208,9.077327349049002,0.6847206720635185,-9.358612530010262,1.4845817053967618,9.157142185497705,-13.932996658583628,-0.854028919045107,-7.366844894959755,-10.829525609781886,6.317881888949994,3.6105937508314803,-4.168003058135071,-2.367855255312351,8.995816725869945,1.5347140234770233,0.6373632723172038,shot_weighted_mean
1908,Jumaine Jones,1999,4.0,1679.0,419.75,8.524812761412411,7.186553389916752,-6.87527769019449,12.047087730290707,4.443445355072839,3.5126741284980456,4.404627091690073,-7.226420230422438,6.0475114398658665,0.08451340440272433,-12.256617991962626,1.8589897970843698,6.427938949216896,-12.129472383223098,-1.7777525839740282,-5.606135818772262,-8.569582997936092,7.120278137506936,2.4587210307453558,-1.8950152570396182,-3.323930448758737,10.717352298841085,-0.3607628483939838,1.4448269181765567,shot_weighted_mean
1909,Scott Padgett,1999,4.0,1000.0,250.0,6.791956769943237,6.800337110042572,-6.208032908439637,12.156698322296142,3.9703011038303377,4.034712399482727,0.7109395277500152,-8.33021544933319,7.564690014839172,-0.2406088016331196,-8.21690177822113,-0.1020955120921135,12.466945863723755,-12.907054691314697,-2.3668916795253754,-5.155336858272553,-11.580318118095398,10.80684462928772,1.1642505546808244,-1.8637450639903546,-0.1437483904361725,10.516020105361939,-0.2856321276426315,-1.4405591118335723,shot_weighted_mean
1910,Leon Smith,1999,1.0,26.0,26.0,-9.010748863220215,2.164797782897949,-7.19941520690918,9.506617546081543,8.632283210754395,-3.4145376682281494,8.895362854003906,-13.228872299194336,0.715315580368042,-16.46133804321289,-13.008674621582031,5.637960433959961,0.9415128231048584,-17.63347816467285,-3.963369846343994,-9.994203567504883,-4.328947067260742,-1.2591824531555176,6.045332908630371,3.232592821121216,-1.9378409385681152,16.92913818359375,-15.53093433380127,13.489031791687012,shot_weighted_mean
1911,John Celestand,1999,1.0,45.0,45.0,18.40938949584961,13.113028526306152,-12.449525833129883,8.671396255493164,2.1364200115203857,-12.989968299865723,2.2063803672790527,-2.7345693111419678,5.7985334396362305,-6.876005172729492,-7.947534561157227,5.261912822723389,16.225000381469727,-17.07682991027832,-8.722940444946289,-8.828433990478516,-0.5338468551635742,-13.00047779083252,10.263216018676758,-8.983663558959961,-9.85836410522461,9.107847213745117,0.06181514263153076,4.6261396408081055,shot_weighted_mean
1913,Michael Ruffin,1999,3.0,254.0,84.66666666666667,1.9476297314711444,1.089551476981696,-10.608747639993982,8.155115067489504,8.153098669577771,-8.724015742775023,9.092955869013869,-10.256890571023536,3.5408905040560743,-4.934906658225172,-13.395198296374224,8.749894307354303,10.307110561160592,-9.293249449392004,-9.193001307840422,-7.52769663202481,-10.349321230190007,7.287237216168501,8.31727972556287,2.597663950732374,-10.150496456566758,12.499546910834125,-12.140458636396513,16.969601518525852,shot_weighted_mean
1914,Chris Herren,1999,2.0,220.0,110.0,11.521838084134188,6.913023341785777,-5.616818584095348,6.9065435756336555,4.202046186273749,-0.38498977531086315,2.177438839999112,-7.642478786815296,8.99001711065119,-1.4409723038023168,-6.9179520433599295,1.354308592189442,13.11034199107777,-14.349740479209206,-4.8427352818575775,-13.27345612265847,-8.454214018041437,11.218487080660733,8.207854409651322,-2.0294876532121138,-3.815720471468839,7.887624601884322,1.6671634153886274,0.7712164748798717,shot_weighted_mean
1915,Evan Eschmeyer,1999,3.0,322.0,107.33333333333333,8.44734709899618,13.5132733161405,-11.104432668745147,8.193967671127794,9.330798309041846,-3.699234535975486,0.9379915717225638,-11.741307454079575,2.421715340999343,-8.123086923397846,-15.61532711834641,4.724384272320671,1.7892899187455267,-12.864963886900718,0.6566131692495405,-5.069509186359666,-9.72253744350457,9.099684336170647,8.558170712512473,-2.4412418167043177,-17.341094307277512,7.860743724041104,-0.6528954802092558,13.79332753294003,shot_weighted_mean
1916,Calvin Booth,1999,4.0,499.0,124.75,5.106092871549373,5.302107315025253,-10.692731931835473,11.178037087281863,8.417213531677612,-1.4609670586480885,3.09656928297513,-11.062362867749048,4.786621500829417,-5.376463054893968,-9.611909785586034,2.77810181262259,4.16027527103921,-11.712592551130092,-2.671994324437602,-3.1881878161000343,-6.256178552019811,8.459782494332844,6.1639994072293,-4.154129142990571,-4.802680541613776,18.86434959075255,-4.113253136674961,8.361986512889365,shot_weighted_mean
1917,Wang Zhi-zhi,1999,2.0,410.0,205.0,11.563879524789206,8.046886983731898,-4.642089080810547,7.244303298578029,2.9724058756014196,-2.4213462224820765,2.094245788527698,-4.7132781075268255,9.088624395975252,1.645719606520199,-7.327615040104564,5.902229006697492,10.259964882455222,-17.396898083570527,-4.113692219664411,-4.910122088688176,-8.994931709475633,4.282352442857696,3.224247620745403,-5.6826713050284035,-0.8409938067924686,8.719600696098514,1.4971674192242506,1.1034204413251179,shot_weighted_mean
1918,Obinna Ekezie,1999,3.0,208.0,69.33333333333333,2.462278687610076,8.272363816316311,-11.03435355424881,6.4274289562151985,7.312683820724487,-4.541370935164965,4.873889189500075,-9.025362918010124,0.10511887532014114,-8.60342677969199,-17.728424329024094,3.709873614402918,6.457751871015017,-12.665974947122427,-7.192452747661334,-4.49154954804824,-10.559910162137104,5.810746794709792,5.641365928718677,-0.8335734084248543,-8.00793542770239,14.956210260207836,-7.935292175182929,13.125746208887834,shot_weighted_mean
1919,Laron Profit,1999,2.0,201.0,100.5,10.98829531788233,2.5395316709926474,5.8597026416911415,-7.440073328824779,-0.03576722548375676,-9.895670459045107,4.513132491515051,-5.74241937570904,-3.6730040442291183,-2.630317561068938,-17.278882667199888,18.508007628407643,3.1623345915950947,-12.378032655858282,-6.6827811245894555,-9.735038429943483,-11.716332611159899,-3.737882709028709,0.3854219444948642,-7.517386402063702,2.6511375797328665,3.236967698851628,-0.7026793689870122,2.5108500594523417,shot_weighted_mean
1921,Gordan Giricek,1999,1.0,803.0,803.0,15.605066299438477,8.231799125671387,-5.177609920501709,7.592006683349609,-0.07846522331237793,3.7666730880737305,7.601227760314941,-7.453986167907715,6.7309465408325195,0.6151549220085144,-8.470602035522461,6.3008131980896,12.345502853393555,-15.922186851501465,-3.6040139198303223,-6.9347734451293945,-6.031940460205078,-2.4629831314086914,1.7234163284301758,-4.41525936126709,2.7166528701782227,6.890590667724609,2.551569938659668,-2.979721784591675,shot_weighted_mean
1924,Lee Nailon,1999,3.0,1090.0,363.3333333333333,10.568523427980756,7.770695488606024,-6.610280136668354,11.575261225394152,6.682795414355916,-0.32659380534373295,6.128398968757839,-10.586554686520078,7.040395119430822,1.9581442621869778,-10.341938262029526,0.9032217226990866,4.094775268134721,-12.454150287383193,0.1361178972305508,-3.051532890599802,-7.4359818782281435,8.046383677491354,8.627982449312823,-4.7538189407335505,-5.844957825896937,18.25662720706485,-1.6520526763496048,3.726361937916607,shot_weighted_mean
1928,Todd MacCulloch,1999,4.0,1049.0,262.25,3.0790542670950876,6.525174281844874,-12.12900291384687,11.419145786841787,3.3188678072792106,-5.364590955530608,5.657277473616986,-8.896994859860897,1.9920746468724924,-7.642565863034745,-18.389903091270657,3.8463713106822697,7.583586224041404,-14.037058392971101,-2.8659693770913197,-1.7403229194328373,-9.722294265594337,8.514099841576968,8.592867042134214,-3.0841444084142027,-9.380025808645271,12.728889217140336,-5.768535561738864,15.852882350707077,shot_weighted_mean
1930,Lari Ketner,1999,1.0,32.0,32.0,18.940034866333008,15.106385231018066,-13.612689971923828,8.433931350708008,18.168987274169922,-8.425164222717285,2.0806074142456055,-2.0071001052856445,4.399083614349365,1.2546526193618774,-9.532108306884766,9.769632339477539,-4.592075347900391,-13.280366897583008,-5.879551410675049,-3.1274309158325195,-15.05123233795166,20.379213333129883,6.723132133483887,4.104417324066162,-24.136573791503906,16.348731994628906,3.9180097579956055,4.326174736022949,shot_weighted_mean
1934,Rodney Buford,1999,3.0,984.0,328.0,9.97361827187422,6.888241985949074,-7.911571813792717,10.134548509024023,3.65397690466749,0.6544875683096366,5.974996702457831,-8.090360450066202,6.939345682539591,-0.898586581392986,-7.711483732471621,2.5411298279839802,4.962227298961422,-14.612348998465189,-2.7478741538233873,-6.991189605821439,-5.740590043184234,5.6953279797623795,1.6540650364344682,-4.425300653872451,-6.1288608385295404,11.529488016919393,-0.6425385882214802,1.2237992378754345,shot_weighted_mean
1937,Tim Young,1999,1.0,39.0,39.0,-1.7077341079711914,0.3036028742790222,-1.9104437828063965,7.225886344909668,7.103508949279785,1.8208577632904053,5.602504730224609,-13.247303009033203,6.394680500030518,-14.770519256591797,-8.208765983581543,2.0791802406311035,7.9833502769470215,-21.410934448242188,7.171167373657227,-2.209062099456787,-11.560554504394531,9.836614608764648,1.9449325799942017,-4.921751499176025,-0.04082846641540527,13.727502822875977,-17.414194107055664,15.293651580810547,shot_weighted_mean
1938,Manu Ginobili,1999,1.0,396.0,396.0,11.986115455627441,7.811018943786621,-5.8988447189331055,11.243322372436523,3.117137908935547,-1.9473925828933716,6.061842918395996,-8.35389518737793,8.847746849060059,1.2742798328399658,-7.448089599609375,-0.965177059173584,10.258943557739258,-13.456852912902832,-4.46806526184082,-10.084083557128906,-0.3750481605529785,6.510196685791016,7.799928188323975,-6.662234783172607,-2.4906938076019287,10.770349502563477,1.100869059562683,0.7164831161499023,shot_weighted_mean
2030,Kenyon Martin,2000,4.0,3717.0,929.25,11.009021411636102,10.60685941189696,-10.643746445824902,9.813507997832504,5.55343992940386,-0.44471477160121536,6.258432650521201,-9.571379449375861,4.004478038303436,-1.4311579080688912,-8.786719439200954,2.5758545729688715,7.657589157967597,-16.40676432423031,-6.068579948811176,-5.7957199069483165,-5.184073944517705,8.091079241362893,2.786817925509375,-3.218975526721432,-5.531691214330805,12.72479737686925,1.5937241008277219,3.428298126730766,shot_weighted_mean
2031,Stromile Swift,2000,4.0,2010.0,502.5,8.892274234781217,10.209869749629082,-9.178067563659516,8.726721586160991,4.418168514403538,-2.556099427161525,8.026463064388256,-9.586832343049311,3.884283487120671,-0.13259360790252686,-14.295899984729823,2.413300561786291,4.51394714028088,-14.116204597700888,-2.1067447366554344,-5.000752531592526,-7.4594065198850865,10.138707611928531,9.074821008615826,-5.09545705223558,-9.795251441594973,13.997596131984274,-2.9064058314508467,5.321886292618899,shot_weighted_mean
2032,Darius Miles,2000,4.0,2661.0,665.25,8.267503873874531,8.705301328513551,-13.14237278289967,9.530769629121856,4.647012407732207,2.4076623821652774,6.537659590067786,-10.098675031851934,1.9770002186813556,-0.5351045275039128,-10.98543426686774,1.908933522377817,7.27003699843483,-18.483605078403684,-1.8495618749587708,-7.52372130573535,-3.5092420382680682,10.009066077472124,3.3697788115508214,-2.544643149703842,-7.980447031599558,9.977817479850026,-0.31971548805107797,6.377081827667592,shot_weighted_mean
2033,Marcus Fizer,2000,4.0,2223.0,555.75,9.971955345280794,5.621704350840225,-10.97471381971228,9.16379636845179,3.1113676352914905,-0.07813334470389396,5.261663100980072,-8.033047844041214,2.1332658944878555,-1.0123281112084022,-10.155545151453538,0.44644925294563786,6.794543091584797,-16.6340145895302,-2.1338690718819415,-7.379937015135332,-3.1540616928217275,4.734905506864197,4.078277094965843,-2.691017856696571,-6.448241322414863,11.606378942312446,0.7575027650935232,5.01998441700886,shot_weighted_mean
2034,Mike Miller,2000,4.0,3122.0,780.5,11.697008838568033,8.304905072150515,-7.94051396380931,7.978944344981827,4.018089039366952,3.793649731195561,3.4933616784350527,-7.990106663285426,5.980912883490954,4.26927802396233,-5.372951875047605,5.074778867676653,9.869077129596171,-13.706485505748605,-3.1203709540651214,-6.355392009611698,-4.3048838561807665,4.692271758011715,2.263312564302453,-2.7685058556024575,0.27523744526312643,8.572168698607157,0.875201410165893,-2.830035227831169,shot_weighted_mean
2035,DerMarr Johnson,2000,3.0,1025.0,341.6666666666667,5.900797617842511,7.010868124612948,-7.7688884276878545,9.718322286838438,4.3207249129690775,0.1729312273641912,4.407328123697421,-8.976120167941582,9.294804901495212,2.7762201397593427,-8.344676710919636,3.0429066311440818,7.936522449400367,-12.64059549471227,-1.8427216208853372,-7.835903611532072,-8.392258924158607,5.882888782780345,5.542254912678788,-3.579393986608924,-1.1553273119577547,8.953004207145877,-0.9262792033683963,-0.29259272086911087,shot_weighted_mean
2036,Chris Mihm,2000,4.0,1585.0,396.25,7.585598778348616,7.069802478284866,-10.561503617921462,15.178773908885871,3.835558959136626,-1.6792517254405217,6.984354512548597,-7.632165170656018,7.444263590623152,0.803432511606427,-9.275686641296002,1.0300832440800471,10.834496680118308,-15.795485095797277,-3.67745439998735,-3.7235325689947567,-6.943185806876102,15.032310926274922,7.706000012478994,-2.083958889482901,-3.766713485507183,15.27177357598434,-0.6159100755156026,2.654534684370745,shot_weighted_mean
2037,Jamal Crawford,2000,4.0,2611.0,652.75,10.602884980007772,7.302304365040469,-10.00198786151861,10.2886313544704,2.5125209233259524,2.193372962872948,7.2889232209065735,-5.675644127631361,4.452245012273829,2.8576118224016875,-7.1411017787178,4.202876934873697,9.379183955504857,-15.960528588851993,-2.711994430563177,-6.672231452394747,-5.384410892579346,5.041636110288072,2.775993589239073,-2.9748337593904086,-1.0399729066861174,9.93923173759779,0.8019327275920124,-1.17506571247038,shot_weighted_mean
2038,Joel Przybilla,2000,4.0,273.0,68.25,2.83939807056944,9.155610666170226,-8.258719273102589,9.218949716169755,6.843893040667523,-2.0851085037538857,2.276880130663023,-11.319217372726609,-1.3994449049561888,-11.297826284890647,-17.363365603017282,-3.438392684573219,8.677166589450486,-15.338870069482825,-4.471433065749786,-9.443441894028213,-6.246254260723408,11.504198668203948,13.090386313833159,-7.741757429563082,-11.403215513124572,16.6866118427598,1.3649471635783548,11.57892709948641,shot_weighted_mean
2039,Keyon Dooling,2000,4.0,1099.0,274.75,11.738960112518782,9.390941524852721,-9.196336162643503,10.034204476090101,4.768150320261364,1.3405279298605324,2.6503157611322794,-7.718917201062134,5.98305637593482,-1.3853866027852857,-6.741873376905321,2.772920967124613,11.322050473384145,-14.051816996712377,-2.8780824177041717,-4.719747553097323,-7.336210422672067,3.58556225670805,-0.1501228901556777,-1.1056642107957053,-3.710800085152356,8.233497963480998,1.9851668632713853,-0.985070538368954,shot_weighted_mean
2040,Jerome Moiso,2000,3.0,285.0,95.0,12.770617254156816,8.893133635269969,-10.094109023244757,11.96343946958843,6.894786074287013,-5.119522702066522,6.20471046598334,-11.126364185935573,7.987951062854967,-6.156212736430921,-7.0977150628441255,1.7663701709948088,8.797395204242907,-13.858175438328793,-2.588636222638582,-4.371649561430279,-2.687152927800229,6.1878890037536625,7.60871985586066,-5.057009550144798,-8.097808190395957,13.877944926211708,-3.7594738106978567,5.828075022446482,shot_weighted_mean
2041,Etan Thomas,2000,3.0,801.0,267.0,4.221546239769563,2.959688382499971,-4.367988320325645,6.9124538454967785,9.893541047933248,-0.16937065422162878,7.459206751372186,-12.093353700102046,2.0436545948261924,-7.064775506208899,-11.006203304962272,3.884531821204482,1.209436432103837,-16.339497491215052,-0.564389166016406,-5.875704683168104,-6.781318157353205,6.0442921177724775,1.231659114435222,-3.5263854878560434,-7.0580593340108155,16.811773327554807,-11.833652822861213,13.323407737503338,shot_weighted_mean
