PLAYER_ID,PLAYER_NAME,PCA1,PCA2,PCA3,pca_cluster,pca_label,expected_score,realized_score,delta_score
1536,Stephen Jackson,0.9545582713264831,0.371697870750251,-0.557993945155815,2,Neutral,494.9750000000001,715.9,220.9249999999999
1548,Mark Blount,0.34363116556721934,1.1583991700273715,0.43423659469324855,2,Neutral,335.54999999999995,581.3000000000001,245.7500000000001
1559,Adrian Griffin,-2.6938947365453667,-0.018348935172372235,-0.04305259355138797,1,Bust,312.625,176.86666666666667,-135.75833333333333
1563,Kevin Ollie,-2.638397631316136,-0.10984148510160201,-0.5309581288354024,1,Bust,302.625,176.33333333333334,-126.29166666666666
1607,Troy Hudson,-2.1292736893261144,-0.9687814366836665,-0.6104445631571417,1,Bust,499.74999999999994,252.3666666666667,-247.38333333333324
1630,Mikki Moore,-1.6718115390913515,1.2568501000158627,0.035168863775644384,1,Bust,159.325,336.9,177.575
1709,Michael Olowokandi,-2.358614921153891,-0.4567602850089196,0.6926509358882994,1,Bust,449.07500000000005,195.0666666666667,-254.00833333333335
1710,Mike Bibby,3.633544738241555,-0.7946120793446628,-1.4940371008177606,0,Sleeper,911.65,1207.1999999999998,295.54999999999984
1711,Raef LaFrentz,-1.0165923337935954,-1.326669037652781,1.0175239726022158,1,Bust,756.9749999999999,431.7333333333333,-325.2416666666666
1712,Antawn Jamison,2.473620908899057,-1.0806805889964903,1.6286671934093315,0,Sleeper,1047.3500000000001,1016.4000000000002,-30.949999999999932
1713,Vince Carter,3.589035468080058,-1.6050881933944228,-0.10708542512673755,0,Sleeper,1148.375,1226.3,77.92499999999995
1715,Jason Williams,0.3489888756302162,-1.2855001804926722,-1.4385096511093172,2,Neutral,709.5,626.8000000000001,-82.69999999999993
1716,Larry Hughes,0.4991701016941045,-0.31539095815409635,-0.12374820643397623,2,Neutral,637.15,706.8000000000001,69.65000000000009
1717,Dirk Nowitzki,4.745033529357646,-1.439871007533974,1.6568607235443416,0,Sleeper,1363.325,1519.4333333333334,156.10833333333335
1718,Paul Pierce,4.427664391900649,-2.135153706917222,0.345301668548111,0,Sleeper,1344.2250000000004,1364.3000000000002,20.074999999999818
1719,Bonzi Wells,-0.4825123047592903,-0.9141798444641421,0.44431655865266406,2,Neutral,684.75,509.5333333333333,-175.2166666666667
1720,Michael Doleac,-2.6193562915069593,0.4509426597838834,0.144388632038208,1,Bust,234.32499999999993,178.1333333333333,-56.191666666666634
1723,Matt Harpring,0.5311664613373424,-0.016010088997714052,0.6198472312544121,2,Neutral,614.1500000000001,677.4666666666666,63.31666666666649
1725,Rasho Nesterovic,-0.5874797155159611,0.3033115988643775,1.0376674502077488,2,Neutral,464.5,453.3,-11.199999999999989
1727,Pat Garrity,-3.049979052752601,-0.8752481769493116,0.13178203625351873,1,Bust,458.425,123.53333333333332,-334.8916666666667
1729,Ricky Davis,2.5043583667322045,0.005411251885331018,-0.9498337703137052,0,Sleeper,668.9500000000002,958.3000000000002,289.35
1730,Brian Skinner,-1.894035643662643,0.8491553560282145,0.39416302708237033,1,Bust,233.54999999999995,293.06666666666666,59.51666666666671
1731,Tyronn Lue,-0.80207381820106,0.08447769041307147,-1.1117779738630484,1,Bust,381.57500000000005,461.73333333333335,80.1583333333333
1733,Al Harrington,1.6090209641195372,1.2787441772978878,0.18595037097778275,2,Neutral,393.6,774.2666666666668,380.66666666666674
1737,Nazr Mohammed,-0.5737952648084012,1.406079692629275,0.9655781308173574,2,Neutral,265.27500000000003,495.2666666666667,229.99166666666667
1739,Ruben Patterson,-0.3965495707435993,-0.8124421778987335,0.2207214800555643,2,Neutral,673.0749999999999,543.5666666666667,-129.5083333333332
1740,Rashard Lewis,2.4430993469144653,-0.18815703589273017,0.5722136261090949,0,Sleeper,835.575,1046.9333333333334,211.35833333333335
1747,Rafer Alston,1.417384434141279,1.8218601827979863,-2.1420943201699054,2,Neutral,134.95,726.3666666666668,591.4166666666667
1749,Cuttino Mobley,1.5986199139357211,-1.424082742462375,0.10424286311804765,2,Neutral,925.5000000000002,800.4666666666668,-125.03333333333342
1761,Greg Buckner,-1.7990114494016751,0.6283500565232673,-0.36825956855497294,1,Bust,244.175,308.8666666666667,64.69166666666666
1763,Ryan Bowen,-3.4481655341396173,0.07976821900777648,-0.13698202063448284,1,Bust,232.72500000000002,70.26666666666667,-162.45833333333337
1800,Damon Jones,0.27207807032159503,1.041121928987253,-1.6563184783817906,2,Neutral,237.225,580.1666666666666,342.9416666666666
1802,Brad Miller,2.380959508912267,0.49961717795867755,0.4062820651283555,0,Sleeper,656.025,984.5333333333334,328.50833333333344
1853,Anthony Carter,-1.884302002359235,0.1509229246781987,-1.058026067902255,1,Bust,278.525,286.33333333333337,7.808333333333394
1863,Earl Boykins,0.3336878718568627,0.6620399827080442,-1.6250332772780205,2,Neutral,352.375,677.3333333333334,324.95833333333337
1882,Elton Brand,4.158517683800631,-0.8698684588462171,1.7270004247517514,0,Sleeper,1197.9750000000001,1395.1666666666667,197.1916666666666
1883,Steve Francis,2.7808989604309122,-2.3546014223815352,-0.5070250247292118,0,Sleeper,1135.475,954.0666666666666,-181.4083333333333
1884,Baron Davis,1.5645647733752652,-1.3089183853119926,-1.3765495989113472,2,Neutral,818.4499999999999,839.7666666666665,21.316666666666606
1885,Lamar Odom,2.930992063339025,0.464293893227811,0.6055300417490905,0,Sleeper,672.45,977.1666666666666,304.7166666666666
1886,Jonathan Bender,-3.4107185128355066,0.4076536898183225,-0.3320318917691817,1,Bust,172.17500000000004,104.60000000000002,-67.57500000000002
1887,Wally Szczerbiak,0.23804773132989485,-1.277164055547956,0.17653702488347148,2,Neutral,828.45,680.4666666666666,-147.98333333333346
1888,Richard Hamilton,2.396915748015966,-0.18596955688758207,-0.902378976023738,0,Sleeper,706.825,960.6333333333333,253.80833333333328
1889,Andre Miller,3.0494314961991273,-1.9030061953312032,-1.3758250505016498,0,Sleeper,1040.6,1034.8,-5.7999999999999545
1890,Shawn Marion,4.424340383555823,0.011109805689560189,2.1436658284634604,0,Sleeper,1071.1499999999999,1418.4333333333334,347.28333333333353
1891,Jason Terry,2.15157755473921,-1.6000431371190118,-1.004771595739559,0,Sleeper,958.5250000000001,938.1333333333333,-20.391666666666765
1894,Corey Maggette,0.9915676142162324,0.6223710600545286,-0.1764892452450305,2,Neutral,507.70000000000005,811.2666666666668,303.5666666666667
1897,Metta World Peace,1.7390285042632714,0.1504872739761122,-0.17476353549776494,2,Neutral,643.3999999999999,886.1333333333333,242.73333333333346
1899,James Posey,-0.43117835826255746,-0.3285883869107432,0.4680527888931257,2,Neutral,586.775,521.1333333333333,-65.64166666666665
1902,Jeff Foster,-0.7521859640685948,0.8427874566361286,1.432800342059985,1,Bust,372.97499999999997,441.0333333333333,68.05833333333334
1903,Kenny Thomas,1.1806505894551111,0.6796010443013462,1.1913754053384606,2,Neutral,540.1750000000001,727.7666666666668,187.5916666666667
1904,Devean George,-1.3607022938321889,0.8880795474666608,0.09438472262083374,1,Bust,241.09999999999997,342.1666666666667,101.06666666666672
1905,Andrei Kirilenko,1.1590304572764658,-1.258910523177132,0.29468996794662156,2,Neutral,900.8249999999999,813.0999999999999,-87.72500000000002
1908,Jumaine Jones,-1.4843753177032262,0.42584334457633527,0.37750498539492716,1,Bust,344.35,346.56666666666666,2.21666666666664
1909,Scott Padgett,-2.7445516809460826,0.5190278323094465,-0.0678559714175053,1,Bust,210.62500000000003,184.46666666666667,-26.15833333333336
1913,Michael Ruffin,-3.178785543208408,0.6684301372079755,0.047398568547125874,1,Bust,147.825,102.36666666666666,-45.45833333333333
1916,Calvin Booth,-3.7613156116609865,0.133051579142118,-0.22584713227580946,1,Bust,200.5,45.36666666666665,-155.13333333333335
1922,Francisco Elson,-2.8425763809525244,0.28161137069459374,0.13380536671778187,1,Bust,248.35000000000002,142.7,-105.65000000000003
1938,Manu Ginobili,1.1592505281147893,-0.47034353915867977,-0.3903749987657849,2,Neutral,740.7750000000001,893.5333333333334,152.75833333333333
1952,Raja Bell,1.1257503345992195,1.3526354164837906,-0.7295978494758096,2,Neutral,315.15,727.2999999999998,412.14999999999986
1956,Ira Newble,-2.7230303697720726,0.36082009577144125,-0.1260206178404805,1,Bust,229.57500000000002,158.00000000000003,-71.57499999999999
1960,Milt Palacio,-1.6032758436950867,0.5042291468833158,-1.123760311092962,1,Bust,210.675,283.4666666666667,72.79166666666669
2030,Kenyon Martin,0.4688791143185657,-0.6920296764668808,0.9901789101148886,2,Neutral,767.7,692.0333333333333,-75.66666666666674
2031,Stromile Swift,-1.5970668660178946,-0.3729750095181671,0.6653109420706804,1,Bust,516.55,362.8333333333333,-153.71666666666664
2032,Darius Miles,-1.8754821169712448,-0.8787080327539283,0.22772222351701013,1,Bust,560.175,310.7333333333333,-249.44166666666666
2034,Mike Miller,1.38201110193089,0.08198746177787931,-0.2257597825702861,2,Neutral,613.5,807.1,193.60000000000002
2036,Chris Mihm,-1.5409424845053727,0.6894277854105848,0.4681429466913821,1,Bust,302.175,361.5,59.32499999999999
2037,Jamal Crawford,1.203668212707887,0.46092768098200565,-1.158879071285846,2,Neutral,465.45000000000005,757.6,292.15
2038,Joel Przybilla,-1.7381304199999708,1.0844881547152005,0.7852475864274662,1,Bust,215.14999999999998,295.90000000000003,80.75000000000006
2039,Keyon Dooling,-1.7023046076726474,0.5898325073285215,-0.797388333283453,1,Bust,237.9,333.3,95.4
2041,Etan Thomas,-2.4068101941512094,0.37883068960047067,0.4008714564181723,1,Bust,294.825,241.89999999999998,-52.92500000000001
2045,Hedo Turkoglu,0.6766580965142419,0.630687076717466,-0.47821223724354,2,Neutral,432.525,685.6,253.07500000000005
2046,Desmond Mason,0.5995925894981717,-0.39792542492846517,0.3072323637986715,2,Neutral,643.475,611.4666666666667,-32.008333333333326
2047,Quentin Richardson,-0.2247446304566486,-0.14449572305808558,0.4638898058994841,2,Neutral,546.9,513.9333333333333,-32.9666666666667
2048,Jamaal Magloire,-0.9835895519379698,-0.5966015782976496,1.5623775148098447,1,Bust,615.0,362.53333333333336,-252.46666666666664
2050,Morris Peterson,0.694746087621309,0.13596917296815977,0.14371216851342825,2,Neutral,573.6750000000001,698.6,124.92499999999995
2052,DeShawn Stevenson,-0.47575316647072885,1.0879821620659553,-0.7212218136595727,2,Neutral,226.70000000000005,470.3666666666666,243.66666666666657
2054,Jake Tsakalidis,-3.2860465008931268,0.4208865899633703,-0.03621001848739494,1,Bust,194.575,117.83333333333333,-76.74166666666666
2056,Primoz Brezec,-3.427619564680238,-0.5447186641739107,0.13377478584492572,1,Bust,367.075,74.66666666666667,-292.4083333333333
2058,Mark Madsen,-3.4161053701743733,0.4672984287411483,-0.07930271880023648,1,Bust,156.625,57.96666666666667,-98.65833333333333
2059,Eduardo Najera,-1.5106006268885381,0.9080421225570614,0.2265839047595109,1,Bust,245.9,349.53333333333336,103.63333333333335
2060,Marko Jaric,-1.5502780077385296,-0.4313949784393242,-0.4929393688730541,1,Bust,441.05000000000007,311.26666666666665,-129.78333333333342
2063,Jake Voskuhl,-2.792808973489751,0.45926666507851144,0.04938126983395453,1,Bust,215.32500000000002,157.33333333333334,-57.991666666666674
2067,Eddie House,-1.769455720200859,0.6920756248015115,-0.7114935062145434,1,Bust,229.12500000000006,354.76666666666665,125.6416666666666
2072,Michael Redd,2.5893607856477447,-0.7728326801635004,-0.12604132007846883,0,Sleeper,944.95,1134.0666666666666,189.11666666666656
2073,Brian Cardinal,-3.317241705150034,-0.2186406349614092,-0.13676257916157933,1,Bust,296.325,86.0,-210.325
2078,Jason Hart,-2.4730228021428564,0.3038066955271343,-0.7455200724757872,1,Bust,208.3,168.10000000000008,-40.19999999999993
2124,Malik Allen,-2.844142798082953,0.4132012412066542,-0.09113546351878081,1,Bust,213.87499999999997,150.96666666666667,-62.9083333333333
2198,Kwame Brown,-1.7333559959546407,0.15729760461715286,0.46797161762781436,1,Bust,376.6,303.5,-73.10000000000002
2199,Tyson Chandler,1.2566193612904568,1.424874000371126,2.188092425685764,2,Neutral,464.5,742.0333333333333,277.5333333333333
2200,Pau Gasol,2.9818145214754628,-1.0592397682660861,1.002789952849707,0,Sleeper,1070.675,1158.1000000000001,87.42500000000018
2201,Eddy Curry,0.49754841196421223,0.48254557270121473,0.9175086174670948,2,Neutral,535.325,680.3666666666668,145.04166666666674
2202,Jason Richardson,2.1780290263096647,-0.833711058121298,0.19239868720586306,0,Sleeper,898.0,981.6,83.60000000000002
2203,Shane Battier,1.0058221835389123,-0.39607574400419415,0.5378766139819415,2,Neutral,716.325,712.2666666666668,-4.05833333333328
2205,DeSagana Diop,-1.957642976848612,1.27392684305214,0.5641344750467852,1,Bust,147.5,256.8666666666666,109.36666666666662
2207,Joe Johnson,3.3274881346668206,-0.009620001724782588,-1.3321232734296073,0,Sleeper,728.6750000000001,1123.3666666666668,394.6916666666667
2209,Vladimir Radmanovic,-1.1969542624985678,-0.26431998876206875,0.15265652255684087,1,Bust,483.32500000000005,388.6333333333334,-94.69166666666666
2210,Richard Jefferson,2.3374260897755565,-0.1936089243972119,-0.07780977833918949,0,Sleeper,776.8000000000001,1006.3000000000002,229.5000000000001
2211,Troy Murphy,0.843850913903876,0.6004365630385254,1.0075829011536026,2,Neutral,530.9250000000001,706.8666666666667,175.9416666666666
2212,Steven Hunter,-2.3023164528941558,0.9579704759563126,0.1395972451950266,1,Bust,179.14999999999998,255.16666666666666,76.01666666666668
2215,Jason Collins,-2.162749002977076,-0.2419018780505846,0.6133083608827483,1,Bust,383.25,126.93333333333335,-256.31666666666666
2216,Zach Randolph,2.144799968635079,0.9383567986050094,1.1617511439167758,2,Neutral,576.4000000000001,914.5666666666667,338.16666666666663
2217,Brendan Haywood,-0.07781859773333713,0.6442569199592411,1.1695175598581098,2,Neutral,472.2,584.9666666666667,112.76666666666671
2222,Gerald Wallace,1.5153370239077744,2.3265109262839405,-0.22756103984965315,2,Neutral,238.525,916.9,678.375
2223,Samuel Dalembert,0.9984147478881096,1.5119955888416976,1.9749119970482094,2,Neutral,419.625,708.8000000000001,289.17500000000007
2224,Jamaal Tinsley,-0.5065879801388933,-0.8242978518544314,-1.192465159952527,2,Neutral,544.75,458.4000000000001,-86.34999999999991
2225,Tony Parker,2.5614407565749073,-0.6336834430602549,-1.4619904033501308,0,Sleeper,795.9250000000001,1049.6666666666667,253.74166666666667
2229,Mike James,-1.316696343062872,-1.61722282939848,-0.3431272102647998,1,Bust,694.975,352.2666666666666,-342.7083333333334
2230,Maurice Evans,-1.5632630751524168,0.13173367209671366,0.08441522863986317,1,Bust,385.125,340.4666666666667,-44.6583333333333
2239,Trenton Hassell,-1.242169842432377,0.08482720119442641,-0.41080450418838665,1,Bust,361.825,324.7,-37.125
2240,Gilbert Arenas,3.0915327691674555,-0.729274327617743,-1.2195282554441595,0,Sleeper,897.95,1195.6333333333334,297.6833333333334
2243,Brian Scalabrine,-3.0223537622655465,0.5576868937140964,-0.37468838953541783,1,Bust,146.775,99.5,-47.275000000000006
2246,Mehmet Okur,1.8490004065297334,0.13604521261532102,1.059830935063177,2,Neutral,724.1999999999999,905.0333333333334,180.83333333333348
2248,Earl Watson,0.44546029967725104,0.26147289982481425,-1.8304613869355926,2,Neutral,378.69999999999993,601.2,222.5000000000001
2250,Bobby Simmons,-0.503993271901818,0.6292270567967256,-0.040865448566244085,2,Neutral,356.62500000000006,483.2333333333334,126.60833333333335
2260,Jarron Collins,-2.3291730995503697,0.5155434344265472,-0.011285110566007278,1,Bust,228.575,199.5,-29.07499999999999
2306,Carlos Arroyo,-1.3984600167975545,0.30352094981282257,-1.0667682574029815,1,Bust,288.825,363.93333333333334,75.10833333333335
2365,Chris Andersen,-1.5135353898518409,1.0000699936846171,0.6555763279136657,1,Bust,278.125,407.6000000000001,129.47500000000008
2397,Yao Ming,1.9259408711826598,-1.047041114097925,1.650122945023939,0,Sleeper,1023.7750000000001,1005.7000000000002,-18.074999999999932
2399,Mike Dunleavy,1.2049338151549158,0.10993712766016174,-0.0463254448701378,2,Neutral,609.95,792.1666666666666,182.21666666666658
2400,Drew Gooden,0.10275081724910158,-0.5987880545095697,1.5796294247362714,2,Neutral,729.0999999999999,586.9,-142.19999999999993
