SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON_STRING
22003,2547,0020301182,"Apr 14, 2004",TOR @ MIL,W,35,8,14,0.571,0,0,0.0,2,2,1.0,3,5,8,3,0,2,0,3,18,12,0,Chris Bosh,2003-04
22003,2547,0020301172,"Apr 13, 2004",TOR vs. DET,W,42,5,11,0.455,0,0,0.0,2,2,1.0,2,11,13,2,2,1,5,1,12,12,0,Chris Bosh,2003-04
22003,2547,0020301156,"Apr 11, 2004",TOR vs. CHI,L,31,2,10,0.2,0,1,0.0,2,2,1.0,2,4,6,0,1,1,0,3,6,-7,0,Chris Bosh,2003-04
22003,2547,0020301139,"Apr 09, 2004",TOR @ DET,L,37,5,10,0.5,0,1,0.0,8,8,1.0,0,9,9,0,3,1,3,5,18,-8,0,Chris Bosh,2003-04
22003,2547,0020301126,"Apr 07, 2004",TOR vs. IND,L,38,6,13,0.462,0,0,0.0,0,0,0.0,4,2,6,2,1,2,0,4,12,-5,0,Chris Bosh,2003-04
22003,2547,0020301115,"Apr 06, 2004",TOR @ CLE,W,37,4,11,0.364,0,1,0.0,3,4,0.75,1,9,10,1,0,5,3,4,11,-9,0,Chris Bosh,2003-04
22003,2547,0020301106,"Apr 04, 2004",TOR vs. MIL,L,37,6,12,0.5,0,1,0.0,3,4,0.75,4,3,7,0,2,1,3,1,15,-3,0,Chris Bosh,2003-04
22003,2547,0020301091,"Apr 02, 2004",TOR @ IND,L,35,4,7,0.571,0,0,0.0,3,4,0.75,2,5,7,2,1,2,3,2,11,-13,0,Chris Bosh,2003-04
22003,2547,0020301081,"Mar 31, 2004",TOR vs. GSW,L,36,5,12,0.417,0,0,0.0,3,4,0.75,4,6,10,2,1,1,1,4,13,4,0,Chris Bosh,2003-04
22003,2547,0020301056,"Mar 28, 2004",TOR vs. MEM,L,30,7,10,0.7,0,0,0.0,3,4,0.75,2,6,8,0,1,2,0,5,17,3,0,Chris Bosh,2003-04
22003,2547,0020301040,"Mar 26, 2004",TOR @ NYK,L,37,3,6,0.5,1,1,1.0,4,8,0.5,2,7,9,1,0,0,1,3,11,-8,0,Chris Bosh,2003-04
22003,2547,0020301029,"Mar 24, 2004",TOR @ HOU,L,41,5,12,0.417,1,1,1.0,2,2,1.0,0,3,3,0,1,2,2,4,13,-3,0,Chris Bosh,2003-04
22003,2547,0020301021,"Mar 23, 2004",TOR @ MEM,L,32,4,11,0.364,0,0,0.0,2,2,1.0,3,2,5,2,0,0,0,5,10,-15,0,Chris Bosh,2003-04
22003,2547,0020301009,"Mar 21, 2004",TOR @ NOH,W,28,4,9,0.444,0,0,0.0,6,6,1.0,1,3,4,2,0,1,1,4,14,5,0,Chris Bosh,2003-04
22003,2547,0020300987,"Mar 19, 2004",TOR vs. CHI,L,44,4,8,0.5,0,0,0.0,1,2,0.5,2,12,14,0,3,0,1,4,9,-11,0,Chris Bosh,2003-04
22003,2547,0020300978,"Mar 17, 2004",TOR vs. UTA,W,26,2,6,0.333,0,0,0.0,2,2,1.0,3,5,8,1,3,1,2,4,6,-4,0,Chris Bosh,2003-04
22003,2547,0020300955,"Mar 14, 2004",TOR vs. ATL,W,40,5,13,0.385,0,0,0.0,4,4,1.0,6,10,16,0,2,3,0,2,14,27,0,Chris Bosh,2003-04
22003,2547,0020300928,"Mar 10, 2004",TOR vs. CLE,L,36,5,15,0.333,0,0,0.0,0,0,0.0,2,6,8,1,0,0,0,0,10,-8,0,Chris Bosh,2003-04
22003,2547,0020300918,"Mar 09, 2004",TOR @ IND,L,42,8,15,0.533,0,0,0.0,3,4,0.75,3,5,8,1,0,3,3,4,19,-19,0,Chris Bosh,2003-04
22003,2547,0020300903,"Mar 07, 2004",TOR vs. NOH,W,41,6,13,0.462,0,0,0.0,4,8,0.5,5,7,12,0,1,2,2,2,16,7,0,Chris Bosh,2003-04
22003,2547,0020300888,"Mar 05, 2004",TOR vs. NYK,L,39,7,10,0.7,0,0,0.0,3,4,0.75,0,7,7,1,0,2,0,4,17,-3,0,Chris Bosh,2003-04
22003,2547,0020300874,"Mar 03, 2004",TOR @ WAS,L,35,2,7,0.286,0,0,0.0,2,4,0.5,3,4,7,1,1,0,1,4,6,-21,0,Chris Bosh,2003-04
22003,2547,0020300868,"Mar 02, 2004",TOR @ MIA,W,38,2,5,0.4,0,0,0.0,1,2,0.5,1,8,9,1,0,2,0,4,5,6,0,Chris Bosh,2003-04
22003,2547,0020300855,"Feb 29, 2004",TOR vs. BOS,L,33,5,12,0.417,0,0,0.0,5,7,0.714,3,1,4,2,0,0,0,2,15,2,0,Chris Bosh,2003-04
22003,2547,0020300837,"Feb 27, 2004",TOR @ BOS,L,22,4,10,0.4,0,0,0.0,0,0,0.0,3,2,5,1,3,0,0,3,8,1,0,Chris Bosh,2003-04
22003,2547,0020300825,"Feb 25, 2004",TOR vs. WAS,L,38,6,11,0.545,0,0,0.0,3,6,0.5,1,8,9,1,2,2,5,2,15,-3,0,Chris Bosh,2003-04
22003,2547,0020300817,"Feb 24, 2004",TOR @ NJN,L,33,5,12,0.417,0,0,0.0,0,2,0.0,0,5,5,1,1,0,2,2,10,-20,0,Chris Bosh,2003-04
22003,2547,0020300803,"Feb 22, 2004",TOR vs. SAC,L,36,8,16,0.5,0,0,0.0,4,4,1.0,2,3,5,3,0,0,2,4,20,-28,0,Chris Bosh,2003-04
22003,2547,0020300788,"Feb 20, 2004",TOR vs. NJN,L,34,4,9,0.444,0,0,0.0,2,2,1.0,1,1,2,1,0,1,3,2,10,-22,0,Chris Bosh,2003-04
22003,2547,0020300774,"Feb 18, 2004",TOR vs. SAS,L,11,2,4,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,1,4,8,0,Chris Bosh,2003-04
22003,2547,0020300768,"Feb 17, 2004",TOR @ CHI,L,38,2,8,0.25,0,0,0.0,5,6,0.833,3,4,7,1,0,6,2,0,9,2,0,Chris Bosh,2003-04
22003,2547,0020300761,"Feb 12, 2004",TOR @ SEA,L,14,0,2,0.0,0,0,0.0,0,0,0.0,2,1,3,0,1,2,2,1,0,-7,0,Chris Bosh,2003-04
22003,2547,0020300747,"Feb 10, 2004",TOR @ PHX,W,28,2,3,0.667,0,0,0.0,2,2,1.0,2,6,8,1,0,0,1,4,6,7,0,Chris Bosh,2003-04
22003,2547,0020300692,"Feb 03, 2004",TOR @ PHI,W,14,3,6,0.5,0,0,0.0,4,5,0.8,2,2,4,2,0,1,2,2,10,6,0,Chris Bosh,2003-04
22003,2547,0020300681,"Feb 01, 2004",TOR vs. LAL,L,39,7,15,0.467,0,0,0.0,3,3,1.0,5,9,14,0,1,1,2,4,17,9,0,Chris Bosh,2003-04
22003,2547,0020300662,"Jan 30, 2004",TOR vs. DET,L,40,4,11,0.364,0,0,0.0,5,6,0.833,5,8,13,2,0,1,0,2,13,-1,0,Chris Bosh,2003-04
22003,2547,0020300649,"Jan 28, 2004",TOR vs. PHI,W,26,5,7,0.714,0,0,0.0,2,2,1.0,3,3,6,2,1,2,0,5,12,9,0,Chris Bosh,2003-04
22003,2547,0020300629,"Jan 25, 2004",TOR @ CHI,L,43,7,12,0.583,0,0,0.0,9,12,0.75,4,6,10,1,3,0,3,2,23,-4,0,Chris Bosh,2003-04
22003,2547,0020300617,"Jan 23, 2004",TOR @ MIL,L,33,5,8,0.625,0,0,0.0,4,6,0.667,4,2,6,1,0,0,2,3,14,-7,0,Chris Bosh,2003-04
22003,2547,0020300596,"Jan 21, 2004",TOR vs. MIN,L,36,6,14,0.429,0,0,0.0,3,3,1.0,1,4,5,1,1,2,1,2,15,-13,0,Chris Bosh,2003-04
22003,2547,0020300579,"Jan 19, 2004",TOR @ NYK,L,39,7,12,0.583,0,0,0.0,4,6,0.667,1,7,8,3,0,4,2,3,18,-4,0,Chris Bosh,2003-04
22003,2547,0020300568,"Jan 17, 2004",TOR @ ATL,L,30,2,7,0.286,0,0,0.0,2,9,0.222,4,6,10,0,1,1,1,4,6,-2,0,Chris Bosh,2003-04
22003,2547,0020300494,"Jan 07, 2004",TOR vs. CLE,W,24,3,5,0.6,0,1,0.0,2,4,0.5,2,4,6,1,0,1,1,0,8,-7,0,Chris Bosh,2003-04
22003,2547,0020300472,"Jan 04, 2004",TOR vs. PHX,W,32,1,9,0.111,0,0,0.0,4,6,0.667,3,7,10,1,2,1,5,2,6,11,0,Chris Bosh,2003-04
22003,2547,0020300452,"Jan 02, 2004",TOR vs. NOH,L,23,1,5,0.2,0,0,0.0,1,1,1.0,1,2,3,1,1,2,3,1,3,-16,0,Chris Bosh,2003-04
22003,2547,0020300445,"Dec 30, 2003",TOR @ DEN,W,28,5,10,0.5,0,0,0.0,1,1,1.0,3,9,12,1,0,0,1,2,11,-3,0,Chris Bosh,2003-04
22003,2547,0020300423,"Dec 28, 2003",TOR @ LAC,W,33,2,8,0.25,0,0,0.0,3,6,0.5,4,2,6,0,2,0,1,3,7,-6,0,Chris Bosh,2003-04
22003,2547,0020300412,"Dec 26, 2003",TOR @ UTA,L,39,3,6,0.5,0,0,0.0,0,2,0.0,1,6,7,1,1,2,1,6,6,-2,0,Chris Bosh,2003-04
22003,2547,0020300380,"Dec 21, 2003",TOR vs. ORL,L,37,7,10,0.7,0,1,0.0,2,5,0.4,7,3,10,1,1,1,3,4,16,-3,0,Chris Bosh,2003-04
22003,2547,0020300362,"Dec 19, 2003",TOR vs. NYK,W,39,6,11,0.545,0,1,0.0,0,2,0.0,2,3,5,3,0,3,1,4,12,12,0,Chris Bosh,2003-04
22003,2547,0020300354,"Dec 17, 2003",TOR @ SAS,L,36,3,12,0.25,0,0,0.0,0,2,0.0,5,7,12,1,0,0,2,0,6,1,0,Chris Bosh,2003-04
22003,2547,0020300335,"Dec 15, 2003",TOR @ DAL,L,43,4,9,0.444,0,1,0.0,6,6,1.0,2,6,8,3,0,2,2,1,14,-13,0,Chris Bosh,2003-04
22003,2547,0020300328,"Dec 14, 2003",TOR vs. MIA,L,32,1,8,0.125,0,1,0.0,2,6,0.333,2,8,10,1,0,1,0,4,4,-6,0,Chris Bosh,2003-04
22003,2547,0020300311,"Dec 12, 2003",TOR @ BOS,L,33,7,12,0.583,0,0,0.0,1,3,0.333,2,3,5,3,0,2,1,3,15,0,0,Chris Bosh,2003-04
22003,2547,0020300289,"Dec 09, 2003",TOR @ CLE,W,36,5,10,0.5,0,0,0.0,4,4,1.0,2,5,7,0,0,1,0,4,14,11,0,Chris Bosh,2003-04
22003,2547,0020300280,"Dec 07, 2003",TOR vs. SEA,W,45,8,13,0.615,0,0,0.0,6,10,0.6,7,9,16,2,0,2,1,2,22,7,0,Chris Bosh,2003-04
22003,2547,0020300259,"Dec 05, 2003",TOR vs. ATL,W,42,5,9,0.556,0,0,0.0,1,1,1.0,2,5,7,4,3,1,0,5,11,5,0,Chris Bosh,2003-04
22003,2547,0020300246,"Dec 03, 2003",TOR vs. BOS,W,38,7,14,0.5,0,0,0.0,2,2,1.0,5,3,8,1,0,1,0,1,16,7,0,Chris Bosh,2003-04
22003,2547,0020300241,"Dec 02, 2003",TOR @ PHI,W,26,4,10,0.4,0,0,0.0,2,6,0.333,4,7,11,0,1,2,1,5,10,7,0,Chris Bosh,2003-04
22003,2547,0020300226,"Nov 29, 2003",TOR @ MIA,L,46,4,17,0.235,0,0,0.0,3,4,0.75,2,8,10,2,0,1,4,3,11,-8,0,Chris Bosh,2003-04
22003,2547,0020300213,"Nov 28, 2003",TOR @ ORL,W,41,7,15,0.467,0,0,0.0,2,3,0.667,2,6,8,0,3,1,2,3,16,0,0,Chris Bosh,2003-04
22003,2547,0020300202,"Nov 26, 2003",TOR @ ATL,W,43,5,12,0.417,1,1,1.0,6,8,0.75,5,2,7,1,1,3,2,5,17,7,0,Chris Bosh,2003-04
22003,2547,0020300182,"Nov 23, 2003",TOR vs. MIL,L,30,5,9,0.556,0,0,0.0,3,4,0.75,3,3,6,0,0,2,1,3,13,-23,0,Chris Bosh,2003-04
22003,2547,0020300176,"Nov 22, 2003",TOR @ NJN,W,32,4,6,0.667,1,1,1.0,2,4,0.5,3,3,6,1,0,3,1,1,11,-5,0,Chris Bosh,2003-04
22003,2547,0020300154,"Nov 19, 2003",TOR vs. PHI,L,35,5,11,0.455,0,0,0.0,6,8,0.75,2,4,6,0,0,6,1,2,16,4,0,Chris Bosh,2003-04
22003,2547,0020300136,"Nov 16, 2003",TOR vs. HOU,W,39,7,11,0.636,1,1,1.0,10,10,1.0,6,3,9,1,0,0,1,3,25,2,0,Chris Bosh,2003-04
22003,2547,0020300122,"Nov 14, 2003",TOR @ SAC,L,31,2,8,0.25,0,0,0.0,2,2,1.0,2,4,6,1,0,3,3,2,6,-25,0,Chris Bosh,2003-04
22003,2547,0020300111,"Nov 12, 2003",TOR @ LAL,L,28,4,6,0.667,0,0,0.0,2,2,1.0,0,8,8,0,1,0,3,6,10,-8,0,Chris Bosh,2003-04
22003,2547,0020300101,"Nov 11, 2003",TOR @ POR,L,30,4,6,0.667,0,0,0.0,4,6,0.667,1,1,2,0,1,1,0,0,12,-1,0,Chris Bosh,2003-04
22003,2547,0020300085,"Nov 09, 2003",TOR vs. DEN,W,27,3,4,0.75,0,0,0.0,0,0,0.0,2,2,4,0,1,1,1,5,6,1,0,Chris Bosh,2003-04
22003,2547,0020300065,"Nov 07, 2003",TOR @ WAS,L,25,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,1,0,2,1,3,2,-8,0,Chris Bosh,2003-04
22003,2547,0020300063,"Nov 06, 2003",TOR vs. DAL,W,31,2,7,0.286,0,0,0.0,2,2,1.0,2,7,9,0,2,2,0,1,6,14,0,Chris Bosh,2003-04
22003,2547,0020300031,"Nov 01, 2003",TOR @ MIN,L,19,2,4,0.5,0,0,0.0,1,2,0.5,2,1,3,0,1,0,2,3,5,-14,0,Chris Bosh,2003-04
22003,2547,0020300019,"Oct 31, 2003",TOR vs. WAS,W,22,2,5,0.4,0,0,0.0,1,2,0.5,1,1,2,0,0,0,0,1,5,14,0,Chris Bosh,2003-04
22003,2547,0020300007,"Oct 29, 2003",TOR vs. NJN,W,24,5,8,0.625,0,0,0.0,1,1,1.0,2,2,4,0,0,2,1,3,11,9,0,Chris Bosh,2003-04
22004,2547,0020401218,"Apr 20, 2005",TOR vs. CLE,L,34,4,9,0.444,0,0,0.0,3,4,0.75,2,3,5,0,1,2,2,4,11,-1,0,Chris Bosh,2004-05
22004,2547,0020401213,"Apr 19, 2005",TOR @ MIL,W,32,6,12,0.5,0,0,0.0,2,2,1.0,1,6,7,2,0,1,3,4,14,19,0,Chris Bosh,2004-05
22004,2547,0020401197,"Apr 17, 2005",TOR vs. BOS,L,43,9,15,0.6,0,0,0.0,8,10,0.8,1,6,7,5,2,1,4,1,26,-7,0,Chris Bosh,2004-05
22004,2547,0020401173,"Apr 15, 2005",TOR vs. NJN,L,41,6,10,0.6,0,1,0.0,6,8,0.75,1,4,5,1,0,2,2,3,18,-16,0,Chris Bosh,2004-05
22004,2547,0020401156,"Apr 12, 2005",TOR @ NYK,W,44,9,17,0.529,1,1,1.0,10,10,1.0,1,7,8,3,1,2,1,3,29,18,0,Chris Bosh,2004-05
22004,2547,0020401146,"Apr 11, 2005",TOR vs. IND,L,43,7,18,0.389,0,0,0.0,4,4,1.0,5,8,13,0,2,2,3,5,18,0,0,Chris Bosh,2004-05
22004,2547,0020401135,"Apr 09, 2005",TOR @ CHI,L,43,5,11,0.455,0,0,0.0,7,7,1.0,1,8,9,1,0,1,4,2,17,-11,0,Chris Bosh,2004-05
22004,2547,0020401119,"Apr 08, 2005",TOR vs. ATL,W,47,2,8,0.25,0,0,0.0,7,8,0.875,0,12,12,2,0,5,2,3,11,5,0,Chris Bosh,2004-05
22004,2547,0020401107,"Apr 06, 2005",TOR vs. MEM,L,47,6,20,0.3,0,0,0.0,3,3,1.0,1,9,10,2,1,2,4,2,15,-26,0,Chris Bosh,2004-05
22004,2547,0020401089,"Apr 03, 2005",TOR vs. DET,L,42,5,12,0.417,0,1,0.0,8,10,0.8,4,5,9,2,0,0,0,2,18,-18,0,Chris Bosh,2004-05
22004,2547,0020401067,"Apr 01, 2005",TOR @ CHA,W,43,10,22,0.455,0,0,0.0,7,8,0.875,4,5,9,3,1,1,1,4,27,9,0,Chris Bosh,2004-05
22004,2547,0020401055,"Mar 30, 2005",TOR @ ORL,L,36,6,11,0.545,0,0,0.0,4,4,1.0,2,9,11,2,1,2,6,3,16,-12,0,Chris Bosh,2004-05
22004,2547,0020401049,"Mar 29, 2005",TOR @ MIA,L,42,5,15,0.333,0,0,0.0,6,6,1.0,3,10,13,2,1,1,2,2,16,-8,0,Chris Bosh,2004-05
22004,2547,0020401024,"Mar 26, 2005",TOR @ ATL,W,44,13,18,0.722,0,0,0.0,6,7,0.857,1,10,11,0,2,1,3,2,32,9,0,Chris Bosh,2004-05
22004,2547,0020401013,"Mar 25, 2005",TOR @ PHI,L,44,9,18,0.5,0,0,0.0,6,9,0.667,4,18,22,3,1,2,3,0,24,-6,0,Chris Bosh,2004-05
22004,2547,0020400998,"Mar 23, 2005",TOR vs. CHI,L,30,3,10,0.3,0,0,0.0,3,5,0.6,3,6,9,1,1,1,2,4,9,8,0,Chris Bosh,2004-05
22004,2547,0020400977,"Mar 20, 2005",TOR vs. CLE,W,39,1,7,0.143,0,0,0.0,9,10,0.9,1,6,7,3,0,1,1,2,11,8,0,Chris Bosh,2004-05
22004,2547,0020400943,"Mar 16, 2005",TOR @ BOS,L,33,8,13,0.615,0,0,0.0,4,8,0.5,2,5,7,2,2,4,2,2,20,-10,0,Chris Bosh,2004-05
22004,2547,0020400924,"Mar 13, 2005",TOR vs. PHI,W,41,9,17,0.529,0,0,0.0,7,8,0.875,6,4,10,5,2,1,3,0,25,19,0,Chris Bosh,2004-05
22004,2547,0020400904,"Mar 11, 2005",TOR vs. ATL,L,48,4,11,0.364,0,0,0.0,6,7,0.857,3,8,11,0,0,4,5,3,14,-14,0,Chris Bosh,2004-05
22004,2547,0020400897,"Mar 09, 2005",TOR vs. ORL,W,42,5,17,0.294,0,0,0.0,5,6,0.833,2,13,15,3,2,2,3,3,15,14,0,Chris Bosh,2004-05
22004,2547,0020400883,"Mar 07, 2005",TOR @ DAL,L,46,5,11,0.455,0,0,0.0,3,4,0.75,3,5,8,1,0,1,5,2,13,-13,0,Chris Bosh,2004-05
22004,2547,0020400875,"Mar 06, 2005",TOR @ NOK,W,41,12,19,0.632,0,0,0.0,9,10,0.9,2,13,15,2,3,2,2,0,33,9,0,Chris Bosh,2004-05
22004,2547,0020400859,"Mar 04, 2005",TOR @ MEM,L,25,4,6,0.667,0,1,0.0,1,2,0.5,2,3,5,3,1,1,3,5,9,-8,0,Chris Bosh,2004-05
22004,2547,0020400847,"Mar 02, 2005",TOR @ SAS,L,35,4,13,0.308,0,0,0.0,8,10,0.8,3,5,8,3,1,0,2,3,16,0,0,Chris Bosh,2004-05
22004,2547,0020400819,"Feb 27, 2005",TOR vs. LAL,W,42,6,15,0.4,0,0,0.0,0,0,0.0,4,11,15,3,1,3,1,0,12,3,0,Chris Bosh,2004-05
22004,2547,0020400808,"Feb 25, 2005",TOR @ MIL,W,36,8,14,0.571,0,0,0.0,11,12,0.917,2,6,8,2,1,1,1,4,27,2,0,Chris Bosh,2004-05
22004,2547,0020400784,"Feb 22, 2005",TOR @ NJN,W,36,4,10,0.4,0,0,0.0,8,8,1.0,0,12,12,3,0,1,3,2,16,11,0,Chris Bosh,2004-05
22004,2547,0020400770,"Feb 16, 2005",TOR vs. CHI,L,44,8,12,0.667,1,1,1.0,11,13,0.846,1,6,7,4,0,1,3,3,28,0,0,Chris Bosh,2004-05
22004,2547,0020400749,"Feb 13, 2005",TOR vs. LAC,W,43,8,18,0.444,0,0,0.0,10,11,0.909,2,8,10,3,2,0,0,2,26,8,0,Chris Bosh,2004-05
22004,2547,0020400730,"Feb 11, 2005",TOR vs. PHI,L,37,5,13,0.385,0,1,0.0,5,6,0.833,2,4,6,5,0,0,0,2,15,-8,0,Chris Bosh,2004-05
22004,2547,0020400718,"Feb 09, 2005",TOR vs. MIL,L,37,5,12,0.417,0,0,0.0,2,7,0.286,3,6,9,4,3,1,1,2,12,-4,0,Chris Bosh,2004-05
22004,2547,0020400710,"Feb 08, 2005",TOR @ CLE,L,23,2,8,0.25,0,0,0.0,2,4,0.5,2,2,4,0,1,1,3,2,6,-20,0,Chris Bosh,2004-05
22004,2547,0020400699,"Feb 06, 2005",TOR vs. DAL,L,38,8,12,0.667,0,0,0.0,13,14,0.929,3,5,8,3,0,0,2,6,29,0,0,Chris Bosh,2004-05
22004,2547,0020400680,"Feb 04, 2005",TOR vs. WAS,W,43,7,10,0.7,0,0,0.0,2,4,0.5,2,9,11,2,1,2,3,4,16,6,0,Chris Bosh,2004-05
22004,2547,0020400671,"Feb 02, 2005",TOR @ IND,W,41,5,13,0.385,0,0,0.0,15,17,0.882,9,6,15,2,0,1,3,4,25,16,0,Chris Bosh,2004-05
22004,2547,0020400649,"Jan 30, 2005",TOR vs. PHO,L,34,8,18,0.444,1,1,1.0,10,12,0.833,4,2,6,2,2,0,3,4,27,-20,0,Chris Bosh,2004-05
22004,2547,0020400628,"Jan 28, 2005",TOR @ CHA,L,40,4,13,0.308,0,0,0.0,10,14,0.714,0,5,5,2,0,4,1,4,18,1,0,Chris Bosh,2004-05
22004,2547,0020400613,"Jan 26, 2005",TOR vs. MIA,L,34,8,19,0.421,0,0,0.0,11,13,0.846,4,3,7,2,2,1,0,5,27,-2,0,Chris Bosh,2004-05
22004,2547,0020400592,"Jan 23, 2005",TOR vs. CHA,W,42,9,17,0.529,0,0,0.0,3,4,0.75,1,7,8,1,1,5,4,3,21,9,0,Chris Bosh,2004-05
22004,2547,0020400573,"Jan 21, 2005",TOR @ WAS,L,36,5,9,0.556,0,0,0.0,6,6,1.0,2,6,8,0,0,0,1,4,16,-4,0,Chris Bosh,2004-05
22004,2547,0020400561,"Jan 19, 2005",TOR vs. NYK,W,30,4,14,0.286,0,0,0.0,6,10,0.6,5,9,14,0,1,1,5,1,14,11,0,Chris Bosh,2004-05
22004,2547,0020400551,"Jan 17, 2005",TOR @ MIN,W,40,7,15,0.467,0,0,0.0,5,8,0.625,4,7,11,1,1,1,4,1,19,0,0,Chris Bosh,2004-05
22004,2547,0020400542,"Jan 16, 2005",TOR vs. NOK,W,37,7,16,0.438,0,0,0.0,10,12,0.833,2,8,10,3,0,2,0,3,24,4,0,Chris Bosh,2004-05
22004,2547,0020400519,"Jan 14, 2005",TOR @ PHI,L,44,5,8,0.625,0,0,0.0,3,5,0.6,3,10,13,3,0,4,3,2,13,-11,0,Chris Bosh,2004-05
22004,2547,0020400505,"Jan 12, 2005",TOR vs. BOS,W,42,6,13,0.462,0,0,0.0,14,18,0.778,4,7,11,2,1,4,1,1,26,10,0,Chris Bosh,2004-05
22004,2547,0020400487,"Jan 09, 2005",TOR vs. GSW,W,42,8,9,0.889,0,0,0.0,5,7,0.714,3,14,17,4,0,2,1,0,21,31,0,Chris Bosh,2004-05
22004,2547,0020400468,"Jan 07, 2005",TOR vs. MIL,L,44,2,6,0.333,0,0,0.0,9,10,0.9,4,6,10,0,0,2,2,4,13,-6,0,Chris Bosh,2004-05
22004,2547,0020400454,"Jan 05, 2005",TOR vs. SAC,W,36,11,16,0.688,0,0,0.0,1,4,0.25,1,12,13,0,1,1,2,4,23,13,0,Chris Bosh,2004-05
22004,2547,0020400441,"Jan 03, 2005",TOR vs. ORL,W,37,9,19,0.474,0,0,0.0,7,7,1.0,5,7,12,3,1,0,0,1,25,15,0,Chris Bosh,2004-05
22004,2547,0020400416,"Dec 29, 2004",TOR @ GSW,L,36,4,9,0.444,0,0,0.0,4,5,0.8,1,5,6,5,3,1,2,6,12,4,0,Chris Bosh,2004-05
22004,2547,0020400407,"Dec 28, 2004",TOR @ LAL,L,35,4,10,0.4,0,1,0.0,3,5,0.6,5,5,10,2,0,4,2,1,11,-2,0,Chris Bosh,2004-05
22004,2547,0020400388,"Dec 26, 2004",TOR @ PHO,L,28,9,16,0.563,0,0,0.0,0,2,0.0,4,4,8,1,1,1,0,3,18,-11,0,Chris Bosh,2004-05
22004,2547,0020400367,"Dec 22, 2004",TOR vs. UTA,W,33,6,14,0.429,0,1,0.0,6,8,0.75,0,8,8,1,1,2,3,4,18,24,0,Chris Bosh,2004-05
22004,2547,0020400356,"Dec 20, 2004",TOR @ HOU,L,25,6,11,0.545,0,0,0.0,4,6,0.667,2,2,4,0,0,1,3,6,16,-2,0,Chris Bosh,2004-05
22004,2547,0020400349,"Dec 19, 2004",TOR vs. NJN,W,25,1,7,0.143,0,0,0.0,1,1,1.0,1,3,4,2,1,0,1,3,3,-9,0,Chris Bosh,2004-05
22004,2547,0020400330,"Dec 17, 2004",TOR @ IND,L,32,5,12,0.417,0,0,0.0,3,6,0.5,0,3,3,1,2,1,3,1,13,-7,0,Chris Bosh,2004-05
22004,2547,0020400317,"Dec 15, 2004",TOR vs. MIN,W,40,11,21,0.524,0,0,0.0,2,4,0.5,5,9,14,3,2,1,3,3,24,18,0,Chris Bosh,2004-05
22004,2547,0020400296,"Dec 12, 2004",TOR vs. MIA,L,42,7,13,0.538,0,0,0.0,1,4,0.25,5,5,10,4,1,0,1,2,15,3,0,Chris Bosh,2004-05
22004,2547,0020400276,"Dec 10, 2004",TOR vs. DEN,L,29,3,8,0.375,0,0,0.0,0,3,0.0,1,7,8,0,1,2,3,4,6,-15,0,Chris Bosh,2004-05
22004,2547,0020400266,"Dec 08, 2004",TOR @ DET,L,35,2,10,0.2,0,1,0.0,2,2,1.0,1,3,4,0,1,0,2,3,6,-6,0,Chris Bosh,2004-05
22004,2547,0020400248,"Dec 06, 2004",TOR @ NJN,L,33,5,11,0.455,0,0,0.0,5,5,1.0,0,5,5,1,1,2,0,1,15,-6,0,Chris Bosh,2004-05
22004,2547,0020400236,"Dec 04, 2004",TOR @ CLE,L,38,3,10,0.3,0,0,0.0,6,7,0.857,3,7,10,0,1,2,4,3,12,-11,0,Chris Bosh,2004-05
22004,2547,0020400224,"Dec 03, 2004",TOR @ BOS,L,30,5,12,0.417,0,0,0.0,3,4,0.75,1,7,8,1,0,1,4,4,13,-2,0,Chris Bosh,2004-05
22004,2547,0020400213,"Dec 01, 2004",TOR @ ORL,L,22,4,8,0.5,0,0,0.0,1,2,0.5,1,1,2,1,0,0,2,3,9,-10,0,Chris Bosh,2004-05
22004,2547,0020400204,"Nov 30, 2004",TOR @ MIA,W,39,5,11,0.455,0,0,0.0,2,4,0.5,1,9,10,2,1,0,3,3,12,0,0,Chris Bosh,2004-05
22004,2547,0020400192,"Nov 28, 2004",TOR vs. WAS,L,28,2,5,0.4,0,0,0.0,0,0,0.0,0,6,6,3,1,1,3,5,4,-5,0,Chris Bosh,2004-05
22004,2547,0020400184,"Nov 27, 2004",TOR @ NYK,L,35,4,9,0.444,0,0,0.0,5,7,0.714,0,6,6,3,0,0,2,2,13,-2,0,Chris Bosh,2004-05
22004,2547,0020400160,"Nov 24, 2004",TOR vs. NYK,W,35,3,8,0.375,0,0,0.0,5,10,0.5,2,7,9,3,1,0,2,2,11,14,0,Chris Bosh,2004-05
22004,2547,0020400150,"Nov 23, 2004",TOR @ WAS,L,42,5,12,0.417,0,0,0.0,5,8,0.625,3,7,10,0,1,3,2,3,15,-13,0,Chris Bosh,2004-05
