Player_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,SEASON_STRING,games,total_minutes,mpg,median_min,min_std,pct_10plus_min,pct_20plus_min,pct_25plus_min,pct_30plus_min,win_pct,home_share,avg_rest_days,b2b_rate,long_rest_rate,plus_minus_mean,plus_minus_std,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,usage_proxy,fg_pct,fg3_pct,ft_pct,ts_pct,fg3a_rate,ftr,ast_tov_ratio,pts_pg,reb_pg,ast_pg,stl_pg,blk_pg,tov_pg,fga_pg,fta_pg,usage_proxy_pg,pts_per36,reb_per36,ast_per36,stl_per36,blk_per36,tov_per36,fga_per36,fta_per36,usage_proxy_per36
1882,Elton Brand,1999,1,1999-00,81,2999,37.02469135802469,38.0,5.472602919639743,1.0,0.9876543209876543,0.9506172839506173,0.9135802469135802,0.20987654320987653,0.5061728395061729,2.1,0.2962962962962963,0.08641975308641975,-8.012345679012345,10.45166712438797,630,1306,0,2,367,536,348,462,810,155,66,132,228,259,1627,1769.84,0.48238897396630936,0.0,0.6847014925373134,0.5276163544855498,0.0015313935681470138,0.4104134762633997,0.6798245614035088,20.08641975308642,10.0,1.9135802469135803,0.8148148148148148,1.6296296296296295,2.814814814814815,16.123456790123456,6.617283950617284,21.849876543209877,19.530510170056687,9.72324108036012,1.8606202067355786,0.7922640880293431,1.5845281760586862,2.736912304101367,15.677225741913972,6.434144714904968,21.245161720573524
1882,Elton Brand,1999,2,2000-01,74,2905,39.25675675675676,40.0,6.000138835861322,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9594594594594594,0.20270270270270271,0.5135135135135135,4.918918918918919,0.22972972972972974,0.10810810810810811,-6.297297297297297,10.927820133462467,578,1215,0,2,334,472,285,461,746,240,71,118,219,243,1490,1641.68,0.4757201646090535,0.0,0.7076271186440678,0.5236595720752383,0.0016460905349794238,0.388477366255144,1.095890410958904,20.135135135135137,10.08108108108108,3.2432432432432434,0.9594594594594594,1.5945945945945945,2.9594594594594597,16.41891891891892,6.378378378378378,22.184864864864867,18.464716006884682,9.2447504302926,2.974182444061962,0.8798623063683305,1.4623063683304647,2.7139414802065405,15.056798623063683,5.849225473321859,20.34439931153184
1882,Elton Brand,1999,3,2001-02,80,3020,37.75,38.0,5.335574423656721,1.0,1.0,0.9875,0.925,0.475,0.5125,4.55,0.2375,0.1125,0.05,12.577758146824097,532,1010,0,0,389,524,396,529,925,191,80,163,173,254,1453,1413.56,0.5267326732673268,,0.7423664122137404,0.5856226220416586,0.0,0.5188118811881188,1.1040462427745665,18.1625,11.5625,2.3875,1.0,2.0375,2.1625,12.625,6.55,17.6695,17.320529801324504,11.026490066225165,2.27682119205298,0.9536423841059603,1.943046357615894,2.0622516556291393,12.039735099337749,6.2463576158940395,16.850384105960263
1882,Elton Brand,1999,4,2002-03,62,2451,39.53225806451613,40.5,5.379736546463974,1.0,1.0,1.0,0.967741935483871,0.3548387096774194,0.4838709677419355,5.870967741935484,0.20967741935483872,0.08064516129032258,-2.4193548387096775,10.982173912265209,451,899,0,1,244,356,283,420,703,157,71,158,161,204,1146,1216.64,0.5016685205784205,0.0,0.6853932584269663,0.5427986813686484,0.0011123470522803114,0.39599555061179087,0.9751552795031055,18.483870967741936,11.338709677419354,2.532258064516129,1.1451612903225807,2.5483870967741935,2.596774193548387,14.5,5.741935483870968,19.623225806451615,16.83231334149327,10.325581395348838,2.305997552019584,1.0428396572827416,2.3206854345165238,2.364749082007344,13.204406364749081,5.228886168910648,17.86986536107711
1883,Steve Francis,1999,1,1999-00,77,2776,36.05194805194805,37.0,6.114900059208491,1.0,0.987012987012987,0.935064935064935,0.8831168831168831,0.4025974025974026,0.5064935064935064,2.223684210526316,0.19480519480519481,0.05194805194805195,-2.051948051948052,12.890118720510095,497,1117,107,310,287,365,152,257,409,507,118,29,306,231,1388,1583.6,0.4449418084153984,0.34516129032258064,0.7863013698630137,0.5432060112711334,0.2775290957923008,0.3267681289167413,1.6568627450980393,18.025974025974026,5.311688311688312,6.584415584415584,1.5324675324675325,0.37662337662337664,3.9740259740259742,14.506493506493506,4.740259740259741,20.566233766233765,18.0,5.304034582132565,6.57492795389049,1.5302593659942363,0.3760806916426513,3.968299711815562,14.485590778097983,4.73342939481268,20.536599423631124
1883,Steve Francis,1999,2,2000-01,80,3194,39.925,41.0,5.7341415876167074,1.0,1.0,0.975,0.9375,0.5625,0.4875,4.5375,0.2375,0.075,2.35,12.334063155507621,550,1219,133,336,358,438,190,363,553,517,141,31,265,274,1591,1676.72,0.45118949958982774,0.3958333333333333,0.817351598173516,0.5634970107386734,0.2756357670221493,0.35931091058244463,1.950943396226415,19.8875,6.9125,6.4625,1.7625,0.3875,3.3125,15.2375,5.475,20.959,17.93237319974953,6.232936756418284,5.827175954915466,1.5892298058860364,0.34940513462742645,2.986850344395742,13.739511584220413,4.936756418284283,18.898534752661238
1883,Steve Francis,1999,3,2001-02,57,2339,41.03508771929825,43.0,7.133835154391014,1.0,0.9824561403508771,0.9473684210526315,0.9298245614035088,0.45614035087719296,0.49122807017543857,6.315789473684211,0.21052631578947367,0.15789473684210525,-0.9649122807017544,11.051769270574963,420,1007,68,210,326,422,102,299,401,362,71,25,221,172,1234,1413.68,0.4170804369414101,0.3238095238095238,0.7725118483412322,0.5173223328973404,0.20854021847070506,0.41906653426017876,1.6380090497737556,21.649122807017545,7.035087719298246,6.350877192982456,1.2456140350877194,0.43859649122807015,3.8771929824561404,17.666666666666668,7.4035087719298245,24.80140350877193,18.992731936725097,6.171868319794784,5.571611799914494,1.092774690038478,0.3847798204360838,3.4014536126549806,15.498931167165455,6.495083368961095,21.75822146216332
1883,Steve Francis,1999,4,2002-03,81,3321,41.0,41.0,5.047276493317957,1.0,1.0,1.0,0.9629629629629629,0.5185185185185185,0.49382716049382713,4.555555555555555,0.24691358024691357,0.08641975308641975,2.2962962962962963,12.849556844930921,571,1312,85,240,476,595,159,340,499,502,141,41,299,251,1703,1872.8,0.43521341463414637,0.3541666666666667,0.8,0.5410471470326598,0.18292682926829268,0.4535060975609756,1.6789297658862876,21.02469135802469,6.160493827160494,6.197530864197531,1.7407407407407407,0.5061728395061729,3.691358024691358,16.19753086419753,7.345679012345679,23.120987654320988,18.460704607046072,5.409214092140921,5.441734417344174,1.5284552845528456,0.4444444444444444,3.241192411924119,14.222222222222221,6.4498644986449865,20.301355013550136
1884,Baron Davis,1999,1,1999-00,82,1524,18.585365853658537,19.0,4.973885431355625,0.975609756097561,0.3902439024390244,0.12195121951219512,0.024390243902439025,0.5975609756097561,0.5,2.0864197530864197,0.2682926829268293,0.0975609756097561,0.6341463414634146,9.880161186171993,182,433,25,111,97,153,48,117,165,309,97,19,140,201,486,640.32,0.42032332563510394,0.22522522522522523,0.6339869281045751,0.4856891589382795,0.25635103926096997,0.3533487297921478,2.2071428571428573,5.926829268292683,2.0121951219512195,3.768292682926829,1.1829268292682926,0.23170731707317074,1.7073170731707317,5.280487804878049,1.8658536585365855,7.808780487804879,11.48031496062992,3.8976377952755907,7.299212598425197,2.2913385826771653,0.44881889763779526,3.3070866141732282,10.228346456692913,3.6141732283464565,15.125669291338584
1884,Baron Davis,1999,2,2000-01,82,3191,38.91463414634146,39.0,4.701460817141404,1.0,0.9878048780487805,0.9878048780487805,0.9512195121951219,0.5609756097560976,0.5,4.439024390243903,0.25609756097560976,0.10975609756097561,3.2560975609756095,10.402766697053595,409,957,85,274,228,337,129,279,408,598,170,36,226,267,1131,1331.28,0.42737722048066873,0.3102189781021898,0.6765578635014837,0.5116350607990735,0.28631138975966564,0.35214211076280044,2.646017699115044,13.792682926829269,4.975609756097561,7.2926829268292686,2.073170731707317,0.43902439024390244,2.7560975609756095,11.670731707317072,4.109756097560975,16.23512195121951,12.759636477593231,4.60294578502037,6.746474459417111,1.9178940770918207,0.40614227514885615,2.549670949545597,10.796615481040426,3.8019429645879033,15.0191413350047
